score_date,symbol,enhanced_fund_score,earnings_quality,sales_growth,financial_strength,institutional_backing,processed_date,source_file
2026-07-10,SHOPERSTOP,50.49,35.75,51.67,53.75,83.5,2026-07-10,tracker_enrich_derived
2026-07-31,SHREECEM,58.73,48.0,55.0,70.0,78.5,2026-07-31,tracker_enrich_derived
2026-06-17,SHREEJISPG,67.48,68.0,55.0,85.0,63.5,2026-06-17,tracker_enrich_derived
2026-08-15,SHREEJISPG,67.02,65.0,62.5,79.33,63.5,2026-08-15,compute_fund_scores_from_db
2026-06-25,SHREEPUSHK,67.91,68.0,63.33,76.75,63.5,2026-06-25,tracker_enrich_derived
2026-06-25,SHRINGARMS,64.43,55.0,55.0,92.0,68.5,2026-06-25,tracker_enrich_derived
2025-08-11,SHRIPISTON,48.69,50.22,36.88,55.68,55.0,,organized/data/fundamental_scores_database.csv
2026-07-20,SHRIPISTON,79.29,75.6,90.0,79.5,71.0,2026-07-20,tracker_enrich_derived
2026-06-18,SHRIRAMFIN,63.73,70.0,55.0,56.67,71.0,2026-06-18,tracker_enrich_derived
2026-06-17,SHYAMMETL,79.05,79.6,83.33,76.75,73.5,2026-06-17,tracker_enrich_derived
2025-08-11,SIEMENS,51.32,50.22,47.0,56.17,55.0,,organized/data/fundamental_scores_database.csv
2026-07-09,SIEMENS,77.28,70.0,83.33,83.33,78.5,2026-07-09,tracker_enrich_derived
2026-07-07,SIGMAADV,83.12,89.6,95.0,70.0,63.5,2026-07-07,tracker_enrich_derived
2026-06-29,SIGNATURE,71.11,81.25,78.33,40.0,73.5,2026-06-29,tracker_enrich_derived
2025-08-11,SIGNPOST,52.5,50.0,55.0,52.5,55.0,,organized/data/fundamental_scores_database.csv
2026-07-03,SIGNPOST,79.61,89.0,83.33,68.25,63.5,2026-07-03,tracker_enrich_derived
2026-07-03,SIKA,77.84,78.0,71.67,92.25,68.5,2026-07-03,tracker_enrich_derived
2026-06-25,SILVER,55.0,55.0,55.0,55.0,55.0,2026-06-25,tracker_enrich_derived
2026-06-25,SILVERADD,55.0,55.0,55.0,55.0,55.0,2026-06-25,tracker_enrich_derived
2026-06-25,SILVERAG,55.0,55.0,55.0,55.0,55.0,2026-06-25,tracker_enrich_derived
2026-06-25,SILVERBEES,55.0,55.0,55.0,55.0,55.0,2026-06-25,tracker_enrich_derived
2026-06-29,SILVERBETA,55.0,55.0,55.0,55.0,55.0,2026-06-29,tracker_enrich_derived
2026-07-03,SILVERBND,55.0,55.0,55.0,55.0,55.0,2026-07-03,tracker_enrich_derived
2026-06-25,SILVERIETF,55.0,55.0,55.0,55.0,55.0,2026-06-25,tracker_enrich_derived
2026-06-16,SILVERTUC,81.04,90.0,81.67,75.5,63.5,2026-06-16,tracker_enrich_derived
2026-06-25,SIMPLEXINF,64.82,85.0,46.67,53.75,56.0,2026-06-25,tracker_enrich_derived
2026-06-29,SIRCA,81.97,83.6,90.0,78.75,68.5,2026-06-29,tracker_enrich_derived
2026-06-20,SIS,73.09,70.0,76.67,70.75,78.5,2026-06-20,tracker_enrich_derived
2026-06-25,SIYSIL,74.2,74.6,78.33,72.5,68.5,2026-06-25,tracker_enrich_derived
2026-06-17,SJS,83.48,86.0,83.33,88.0,71.0,2026-06-17,tracker_enrich_derived
2026-08-15,SJVN,58.61,41.25,90.0,46.67,68.5,2026-08-15,compute_fund_scores_from_db
2026-07-22,SKFINDIA,51.4,31.0,40.0,85.0,80.0,2026-07-22,tracker_enrich_derived
2026-07-10,SKFINDUS,66.15,55.0,55.0,92.0,80.0,2026-07-10,tracker_enrich_derived
2026-06-16,SKIPPER,81.29,87.0,91.67,66.5,68.5,2026-06-16,tracker_enrich_derived
2026-06-25,SKMEGGPROD,74.62,84.0,66.67,76.75,60.0,2026-06-25,tracker_enrich_derived
2026-06-17,SKYGOLD,78.6,83.0,85.0,68.25,70.0,2026-06-17,tracker_enrich_derived
2026-06-25,SMARTWORKS,80.83,93.75,88.33,53.75,70.0,2026-06-25,tracker_enrich_derived
2026-06-25,SMLMAH,63.15,55.0,55.0,92.0,60.0,2026-06-25,tracker_enrich_derived
2025-08-11,SMSPHARMA,51.66,53.7,43.57,55.21,55.0,,organized/data/fundamental_scores_database.csv
2026-07-09,SMSPHARMA,77.91,88.25,78.33,63.75,68.5,2026-07-09,tracker_enrich_derived
2026-07-09,SOBHA,82.25,86.0,90.0,66.75,80.0,2026-07-09,tracker_enrich_derived
2026-06-20,SOLARA,58.35,53.25,60.0,57.0,71.0,2026-06-20,tracker_enrich_derived
2026-06-18,SOLARINDS,84.58,89.0,85.0,79.75,78.5,2026-06-18,tracker_enrich_derived
2026-06-29,SOLARWORLD,76.79,79.0,81.67,68.75,73.5,2026-06-29,tracker_enrich_derived
2026-07-09,SOLEX,84.18,87.0,95.0,80.5,63.5,2026-07-09,tracker_enrich_derived
2026-06-16,SOMANYCERA,72.95,78.0,65.0,71.25,75.0,2026-06-16,tracker_enrich_derived
2026-08-15,SOMANYCERA,67.5,73.75,55.0,65.0,75.0,2026-08-15,compute_fund_scores_from_db
2025-08-11,SOMATEX,62.02,67.39,64.0,54.09,55.0,,organized/data/fundamental_scores_database.csv
2026-06-25,SOMICONVEY,53.75,55.0,55.0,45.0,60.0,2026-06-25,tracker_enrich_derived
2025-08-11,SONACOMS,49.66,51.96,36.88,57.05,55.0,,organized/data/fundamental_scores_database.csv
2026-07-06,SONACOMS,75.32,75.0,76.67,73.75,76.0,2026-07-06,tracker_enrich_derived
2026-08-15,SONACOMS,75.62,71.25,87.5,85.0,55.0,2026-08-15,compute_fund_scores_from_db
2026-06-25,SONATSOFTW,68.15,66.0,55.0,86.75,71.0,2026-06-25,tracker_enrich_derived
2026-06-16,SOTL,73.14,72.0,71.67,77.0,73.5,2026-06-16,tracker_enrich_derived
2026-08-15,SOTL,71.49,71.25,70.0,72.33,73.5,2026-08-15,compute_fund_scores_from_db
2025-08-11,SOUTHWEST,70.44,68.61,93.75,56.52,55.0,,organized/data/fundamental_scores_database.csv
2026-07-09,SOUTHWEST,82.99,92.0,91.67,68.75,63.5,2026-07-09,tracker_enrich_derived
2026-06-16,SPAL,64.9,57.6,63.33,71.25,78.5,2026-06-16,tracker_enrich_derived
2026-06-25,SPANDANA,70.82,95.0,55.0,38.33,76.0,2026-06-25,tracker_enrich_derived
2026-06-16,SPARC,85.38,93.75,95.0,73.0,63.5,2026-06-16,tracker_enrich_derived
2026-06-25,SPECIALITY,51.71,42.6,51.67,63.75,60.0,2026-06-25,tracker_enrich_derived
2026-07-06,SPECTRUM,84.2,89.6,93.33,73.75,68.5,2026-07-06,tracker_enrich_derived
2026-07-06,SPLPETRO,84.58,89.6,93.33,75.67,68.5,2026-07-06,tracker_enrich_derived
2026-06-24,SPMLINFRA,70.23,85.0,68.33,53.75,56.0,2026-06-24,tracker_enrich_derived
2025-08-11,SPORTKING,50.63,51.96,40.83,56.96,55.0,,organized/data/fundamental_scores_database.csv
2026-06-29,SPORTKING,57.27,55.0,55.0,60.0,63.5,2026-06-29,tracker_enrich_derived
2026-07-21,SREEL,55.02,55.0,55.0,45.0,68.5,2026-07-21,tracker_enrich_derived
2026-06-25,SRF,76.65,81.0,70.0,73.75,80.0,2026-06-25,tracker_enrich_derived
2026-08-15,SRF,71.67,77.5,60.0,68.33,80.0,2026-08-15,compute_fund_scores_from_db
2026-06-25,SRM,85.22,89.6,95.0,80.5,63.5,2026-06-25,tracker_enrich_derived
2025-08-11,SSWL,45.44,48.48,29.55,52.08,55.0,,organized/data/fundamental_scores_database.csv
2026-06-29,SSWL,63.98,53.0,75.0,65.0,73.5,2026-06-29,tracker_enrich_derived
2026-06-29,STALLION,56.9,55.0,55.0,60.0,61.0,2026-06-29,tracker_enrich_derived
2026-06-29,STANLEY,48.09,33.6,45.0,60.75,75.0,2026-06-29,tracker_enrich_derived
2025-08-11,STAR,51.96,53.7,47.0,52.4,55.0,,organized/data/fundamental_scores_database.csv
2026-07-09,STAR,58.18,35.75,68.33,77.0,76.0,2026-07-09,tracker_enrich_derived
2026-06-29,STARCEMENT,83.0,90.0,85.0,80.0,65.0,2026-06-29,tracker_enrich_derived
2025-08-11,STARHEALTH,52.32,52.06,53.0,50.0,55.0,,organized/data/fundamental_scores_database.csv
2026-06-18,STARHEALTH,58.75,55.0,55.0,55.0,80.0,2026-06-18,tracker_enrich_derived
2026-07-23,STARPAPER,59.55,55.0,55.0,77.0,56.0,2026-07-23,tracker_enrich_derived
2026-06-23,STCINDIA,72.28,77.5,55.0,90.0,63.5,2026-06-23,tracker_enrich_derived
2026-06-23,STEELCAS,60.55,55.0,55.0,82.0,56.0,2026-06-23,tracker_enrich_derived
2026-06-25,STERTOOLS,48.56,34.0,48.33,66.75,63.5,2026-06-25,tracker_enrich_derived
2025-08-11,STLTECH,65.32,70.87,70.0,56.09,55.0,,organized/data/fundamental_scores_database.csv
2026-06-18,STOVEKRAFT,72.12,67.5,66.67,89.75,70.0,2026-06-18,tracker_enrich_derived
2026-07-16,STUDDS,75.08,77.6,61.67,88.0,73.5,2026-07-16,tracker_enrich_derived
2026-06-25,STYL,68.16,72.0,48.33,85.0,68.5,2026-06-25,tracker_enrich_derived
2026-07-22,STYLAMIND,75.98,77.0,68.33,88.0,70.0,2026-07-22,tracker_enrich_derived
2026-08-13,STYLEBAAZA,67.52,73.0,81.67,43.75,61.0,2026-08-13,tracker_enrich_derived
2026-08-15,STYLEBAAZA,76.53,88.25,95.0,41.67,61.0,2026-08-15,compute_fund_scores_from_db
2026-07-20,STYRENIX,68.19,61.6,70.0,77.0,71.0,2026-07-20,tracker_enrich_derived
2026-06-25,SUBROS,75.45,77.0,75.0,72.5,76.0,2026-06-25,tracker_enrich_derived
2026-08-06,SUDARCOLOR,60.98,55.0,55.0,78.5,63.5,2026-08-06,tracker_enrich_derived
2026-07-03,SUDARSCHEM,65.0,48.0,95.0,60.75,66.0,2026-07-03,tracker_enrich_derived
2026-06-29,SUDEEPPHRM,78.14,79.0,76.67,78.0,78.5,2026-06-29,tracker_enrich_derived
2026-08-15,SUDEEPPHRM,83.87,85.0,82.5,87.33,78.5,2026-08-15,compute_fund_scores_from_db
2026-07-29,SUKHJITS,54.22,57.0,50.0,47.0,63.5,2026-07-29,tracker_enrich_derived
2026-06-29,SULA,47.5,39.0,40.0,63.75,61.0,2026-06-29,tracker_enrich_derived
2026-06-18,SUMICHEM,72.84,72.0,61.67,88.0,73.5,2026-06-18,tracker_enrich_derived
2026-08-15,SUMICHEM,66.07,66.25,47.5,83.33,73.5,2026-08-15,compute_fund_scores_from_db
2026-07-28,SUNCLAY,50.83,36.25,68.33,40.0,75.0,2026-07-28,tracker_enrich_derived
2026-06-25,SUNDARMFIN,60.73,65.0,55.0,51.67,71.0,2026-06-25,tracker_enrich_derived
2026-08-15,SUNDARMFIN,71.86,68.33,87.5,60.0,71.0,2026-08-15,compute_fund_scores_from_db
2025-08-11,SUNDRMBRAK,47.66,50.22,33.12,55.22,55.0,,organized/data/fundamental_scores_database.csv
2025-08-11,SUNDRMFAST,48.05,51.3,33.12,55.0,55.0,,organized/data/fundamental_scores_database.csv
2026-07-09,SUNDRMFAST,71.06,70.6,61.67,80.0,76.0,2026-07-09,tracker_enrich_derived
2026-07-23,SUNDROP,70.6,79.0,75.0,55.5,61.0,2026-07-23,tracker_enrich_derived
2026-07-09,SUNFLAG,62.19,59.6,65.0,65.5,60.0,2026-07-09,tracker_enrich_derived
2025-08-11,SUNPHARMA,54.04,56.74,45.0,59.22,55.0,,organized/data/fundamental_scores_database.csv
2026-07-06,SUNPHARMA,68.23,60.0,63.33,82.0,80.0,2026-07-06,tracker_enrich_derived
2026-07-09,SUNTECK,77.49,88.0,76.67,53.0,83.5,2026-07-09,tracker_enrich_derived
2026-06-29,SUNTV,59.26,41.0,58.33,82.5,78.5,2026-06-29,tracker_enrich_derived
2026-07-17,SUPERHOUSE,44.65,31.0,45.0,60.0,60.0,2026-07-17,tracker_enrich_derived
2025-08-11,SUPRAJIT,51.48,50.22,45.83,58.41,55.0,,organized/data/fundamental_scores_database.csv
2026-07-06,SUPRAJIT,76.39,83.6,75.0,67.75,71.0,2026-07-06,tracker_enrich_derived
2025-08-11,SUPREMEIND,46.85,49.57,30.56,55.68,55.0,,organized/data/fundamental_scores_database.csv
2026-06-29,SUPREMEIND,70.99,59.6,75.0,85.0,76.0,2026-06-29,tracker_enrich_derived
2026-08-15,SUPREMEIND,64.62,50.75,65.0,83.33,76.0,2026-08-15,compute_fund_scores_from_db
2026-06-16,SUPRIYA,63.18,55.0,55.0,82.0,73.5,2026-06-16,tracker_enrich_derived
2026-07-06,SURAJEST,58.54,58.0,56.67,54.5,68.5,2026-07-06,tracker_enrich_derived
2026-07-23,SURAKSHA,70.77,62.0,76.67,77.0,76.0,2026-07-23,tracker_enrich_derived
2026-06-25,SURYAROSNI,59.24,47.0,56.67,80.0,68.5,2026-06-25,tracker_enrich_derived
2026-07-03,SURYODAY,53.15,55.0,55.0,45.0,56.0,2026-07-03,tracker_enrich_derived
2026-06-16,SUVEN,50.62,46.25,35.0,65.5,68.5,2026-06-16,tracker_enrich_derived
2026-08-15,SUVEN,50.68,30.0,40.0,92.0,68.5,2026-08-15,compute_fund_scores_from_db
2026-06-18,SUYOG,69.9,75.0,75.0,60.75,60.0,2026-06-18,tracker_enrich_derived
2026-08-15,SUZLON,83.55,78.25,95.0,93.0,66.0,2026-08-15,compute_fund_scores_from_db
2026-06-29,SWANCORP,51.68,46.25,48.33,49.25,75.0,2026-06-29,tracker_enrich_derived
2026-08-15,SWANCORP,48.25,30.0,60.0,50.0,75.0,2026-08-15,compute_fund_scores_from_db
2026-07-20,SWARAJENG,64.65,55.0,55.0,92.0,70.0,2026-07-20,tracker_enrich_derived
2026-06-29,SWIGGY,64.22,45.0,81.67,60.0,92.0,2026-06-29,tracker_enrich_derived
2026-08-15,SWIGGY,65.95,30.0,95.0,82.0,92.0,2026-08-15,compute_fund_scores_from_db
2026-06-23,SWSOLAR,61.23,50.0,73.33,65.0,66.0,2026-06-23,tracker_enrich_derived
2026-07-09,SYMPHONY,50.56,35.75,53.33,59.5,73.5,2026-07-09,tracker_enrich_derived
2026-06-29,SYNGENE,63.6,50.0,65.0,73.0,85.0,2026-06-29,tracker_enrich_derived
2026-08-15,SYNGENE,54.3,38.75,60.0,59.0,80.0,2026-08-15,compute_fund_scores_from_db
2025-08-11,SYRMA,49.62,51.3,40.71,53.33,55.0,,organized/data/fundamental_scores_database.csv
2026-06-29,SYRMA,81.34,83.6,90.0,73.75,71.0,2026-06-29,tracker_enrich_derived
2025-08-11,TAINWALCHM,63.24,70.43,64.0,54.09,55.0,,organized/data/fundamental_scores_database.csv
2026-07-07,TAJGVK,82.58,94.0,75.0,79.75,68.5,2026-07-07,tracker_enrich_derived
2025-08-11,TALBROAUTO,47.2,50.22,30.56,56.14,55.0,,organized/data/fundamental_scores_database.csv
2026-06-29,TALBROAUTO,73.76,78.6,71.67,77.0,60.0,2026-06-29,tracker_enrich_derived
2026-06-27,TANLA,66.04,57.6,65.0,88.0,61.0,2026-06-27,tracker_enrich_derived
2026-06-29,TARC,66.64,73.0,76.67,40.0,68.5,2026-06-29,tracker_enrich_derived
2026-06-27,TARIL,79.43,85.6,81.67,68.75,73.5,2026-06-27,tracker_enrich_derived
2026-08-15,TARIL,84.63,85.75,90.0,84.0,73.5,2026-08-15,compute_fund_scores_from_db
2026-06-29,TARSONS,52.12,36.0,71.67,57.0,56.0,2026-06-29,tracker_enrich_derived
2026-08-15,TARSONS,51.4,38.75,70.0,50.0,56.0,2026-08-15,compute_fund_scores_from_db
2026-06-27,TATACAP,70.11,87.5,55.0,51.67,73.5,2026-06-27,tracker_enrich_derived
2026-08-15,TATACAP,79.61,88.33,85.0,60.0,73.5,2026-08-15,compute_fund_scores_from_db
2026-07-09,TATACHEM,44.4,32.5,40.0,53.75,71.0,2026-07-09,tracker_enrich_derived
2026-08-15,TATACHEM,44.48,39.33,40.0,52.5,55.0,2026-08-15,compute_fund_scores_from_db
2026-06-18,TATACOMM,57.33,36.0,68.33,69.25,80.0,2026-06-18,tracker_enrich_derived
2026-08-15,TATACOMM,56.27,35.75,70.0,62.33,80.0,2026-08-15,compute_fund_scores_from_db
2026-06-27,TATACONSUM,74.54,77.6,75.0,66.75,76.0,2026-06-27,tracker_enrich_derived
2026-06-29,TATAELXSI,80.58,86.0,68.33,92.25,71.0,2026-06-29,tracker_enrich_derived
2026-08-15,TATAELXSI,84.5,91.25,75.0,93.0,71.0,2026-08-15,compute_fund_scores_from_db
2026-06-29,TATAINVEST,70.83,78.0,65.0,65.5,68.5,2026-06-29,tracker_enrich_derived
2026-08-15,TATAINVEST,79.49,91.25,85.0,57.33,68.5,2026-08-15,compute_fund_scores_from_db
2025-08-11,TATAPOWER,56.55,70.43,62.5,56.25,10.0,,organized/data/fundamental_scores_database.csv
2026-07-09,TATAPOWER,62.37,66.6,53.33,55.0,76.0,2026-07-09,tracker_enrich_derived
2026-08-15,TATAPOWER,58.42,65.0,47.5,61.5,55.0,2026-08-15,compute_fund_scores_from_db
2025-08-11,TATASTEEL,51.39,50.22,47.0,56.52,55.0,,organized/data/fundamental_scores_database.csv
2026-07-09,TATASTEEL,71.89,79.6,60.0,68.25,76.0,2026-07-09,tracker_enrich_derived
2026-06-17,TATATECH,65.16,50.6,71.67,82.5,70.0,2026-06-17,tracker_enrich_derived
2026-08-15,TATATECH,59.22,39.5,65.0,83.33,70.0,2026-08-15,compute_fund_scores_from_db
2026-07-10,TATVA,66.34,67.0,71.67,56.75,68.5,2026-07-10,tracker_enrich_derived
2026-07-03,TBOTEK,74.46,71.6,81.67,66.25,81.0,2026-07-03,tracker_enrich_derived
2026-08-15,TBOTEK,80.33,70.75,95.0,80.67,81.0,2026-08-15,compute_fund_scores_from_db
2026-06-27,TBZ,68.6,75.6,63.33,65.0,63.5,2026-06-27,tracker_enrich_derived
2026-08-15,TBZ,79.15,85.0,82.5,75.0,63.5,2026-08-15,compute_fund_scores_from_db
2026-07-17,TCC,82.25,90.0,95.0,66.75,61.0,2026-07-17,tracker_enrich_derived
2026-08-10,TCI,62.11,51.0,53.33,83.0,78.5,2026-08-10,tracker_enrich_derived
2026-06-27,TCIEXP,53.68,37.0,50.0,76.75,73.5,2026-06-27,tracker_enrich_derived
2025-08-11,TCPLPACK,50.68,50.43,44.17,56.09,55.0,,organized/data/fundamental_scores_database.csv
2026-08-13,TCPLPACK,72.56,79.6,61.67,74.0,70.0,2026-08-13,tracker_enrich_derived
2026-07-09,TCS,66.28,57.0,55.0,89.75,78.5,2026-07-09,tracker_enrich_derived
2025-08-11,TDPOWERSYS,53.43,50.71,55.0,55.71,55.0,,organized/data/fundamental_scores_database.csv
2026-07-09,TDPOWERSYS,86.87,88.6,93.33,83.5,76.0,2026-07-09,tracker_enrich_derived
2026-07-21,TEAMLEASE,70.4,70.0,60.0,80.0,76.0,2026-07-21,tracker_enrich_derived
2026-06-29,TECHM,70.82,69.6,58.33,85.0,76.0,2026-06-29,tracker_enrich_derived
2026-06-27,TECHNOE,75.76,70.6,91.67,63.0,80.0,2026-06-27,tracker_enrich_derived
2026-07-28,TEGA,63.08,48.0,75.0,66.75,78.5,2026-07-28,tracker_enrich_derived
2026-06-17,TEJASNET,44.42,32.5,51.67,40.0,70.0,2026-06-17,tracker_enrich_derived
2026-08-15,TEJASNET,45.35,30.0,45.0,58.0,70.0,2026-08-15,compute_fund_scores_from_db
2026-06-29,TEMBO,80.55,85.0,95.0,68.25,61.0,2026-06-29,tracker_enrich_derived
2026-06-29,TENNIND,78.8,75.6,73.33,92.25,78.5,2026-06-29,tracker_enrich_derived
2026-08-13,TERASOFT,62.01,59.6,61.67,71.75,56.0,2026-08-13,tracker_enrich_derived
2026-06-22,TEXINFRA,64.88,70.0,65.0,51.75,68.5,2026-06-22,tracker_enrich_derived
2026-06-27,TEXRAIL,62.83,59.0,63.33,67.5,66.0,2026-06-27,tracker_enrich_derived
2026-07-29,TFCILTD,54.57,51.25,55.0,63.33,51.0,2026-07-29,tracker_enrich_derived
2026-06-16,THANGAMAYL,65.93,55.0,55.0,92.0,78.5,2026-06-16,tracker_enrich_derived
2026-06-22,THELEELA,82.38,91.25,80.0,70.5,78.5,2026-06-22,tracker_enrich_derived
2026-06-22,THEMISMED,40.83,28.0,30.0,63.0,63.5,2026-06-22,tracker_enrich_derived
2026-06-29,THERMAX,74.59,75.0,71.67,70.75,83.5,2026-06-29,tracker_enrich_derived
2026-08-15,THERMAX,67.05,72.5,60.0,74.0,55.0,2026-08-15,compute_fund_scores_from_db
2026-06-27,THOMASCOOK,56.43,42.0,55.0,74.25,73.5,2026-06-27,tracker_enrich_derived
2026-08-10,THOMASCOTT,58.75,55.0,55.0,70.0,60.0,2026-08-10,tracker_enrich_derived
2026-07-03,THYROCARE,89.41,94.0,83.33,92.25,83.5,2026-07-03,tracker_enrich_derived
2026-06-29,TI,63.67,47.6,93.33,57.0,66.0,2026-06-29,tracker_enrich_derived
2026-08-13,TIIL,71.91,76.0,68.33,70.75,68.5,2026-08-13,tracker_enrich_derived
2025-08-11,TIINDIA,48.73,48.48,40.71,54.57,55.0,,organized/data/fundamental_scores_database.csv
2026-07-17,TIINDIA,65.13,45.0,78.33,77.0,81.0,2026-07-17,tracker_enrich_derived
2026-08-15,TIINDIA,67.2,50.0,85.0,88.5,55.0,2026-08-15,compute_fund_scores_from_db
2026-06-27,TIL,50.94,32.5,81.67,36.25,68.5,2026-06-27,tracker_enrich_derived
2026-06-27,TIMETECHNO,73.56,75.6,71.67,70.0,76.0,2026-06-27,tracker_enrich_derived
2026-07-03,TIMEX,63.15,55.0,55.0,92.0,60.0,2026-07-03,tracker_enrich_derived
2026-06-20,TIMKEN,67.25,50.0,75.0,82.5,80.0,2026-06-20,tracker_enrich_derived
2026-06-23,TINNARUBR,76.38,77.6,76.67,79.5,68.5,2026-06-23,tracker_enrich_derived
2026-07-24,TIPSFILMS,54.27,55.0,55.0,45.0,63.5,2026-07-24,tracker_enrich_derived
2026-07-07,TIPSMUSIC,65.18,55.0,55.0,92.0,73.5,2026-07-07,tracker_enrich_derived
2026-06-29,TIRUMALCHM,48.4,46.25,40.0,53.75,61.0,2026-06-29,tracker_enrich_derived
2026-06-18,TITAGARH,55.63,47.0,48.33,70.5,71.0,2026-06-18,tracker_enrich_derived
2026-08-15,TITAGARH,48.7,36.25,40.0,64.0,76.0,2026-08-15,compute_fund_scores_from_db
2025-08-11,TITAN,62.9,68.54,62.86,57.61,55.0,,organized/data/fundamental_scores_database.csv
2026-07-09,TITAN,76.38,71.0,83.33,75.75,80.0,2026-07-09,tracker_enrich_derived
2025-08-11,TMB,54.24,55.0,51.0,56.22,55.0,,organized/data/fundamental_scores_database.csv
2026-07-07,TMB,59.05,55.0,55.0,70.0,62.0,2026-07-07,tracker_enrich_derived
2026-06-29,TMCV,75.97,60.75,91.67,86.75,76.0,2026-06-29,tracker_enrich_derived
2026-08-15,TMCV,61.41,40.0,67.5,85.67,76.0,2026-08-15,compute_fund_scores_from_db
2025-08-11,TMPV,47.98,52.39,30.56,55.68,55.0,,organized/data/fundamental_scores_database.csv
2026-07-09,TMPV,73.93,87.0,58.33,65.75,76.0,2026-07-09,tracker_enrich_derived
2026-08-15,TMPV,66.85,85.0,40.0,73.0,55.0,2026-08-15,compute_fund_scores_from_db
2026-08-07,TNPETRO,52.9,65.0,25.0,57.5,61.0,2026-08-07,tracker_enrich_derived
2026-06-29,TNPL,57.65,55.0,55.0,60.0,66.0,2026-06-29,tracker_enrich_derived
2026-07-03,TOLINS,58.6,51.6,63.33,63.0,63.5,2026-07-03,tracker_enrich_derived
2025-08-11,TORNTPHARM,56.67,53.26,61.0,59.35,55.0,,organized/data/fundamental_scores_database.csv
2026-06-29,TORNTPHARM,76.42,70.0,85.0,73.25,83.5,2026-06-29,tracker_enrich_derived
2025-08-11,TORNTPOWER,66.97,73.48,70.0,59.17,55.0,,organized/data/fundamental_scores_database.csv
2026-07-09,TORNTPOWER,53.24,39.6,45.0,70.75,80.0,2026-07-09,tracker_enrich_derived
2026-08-15,TORNTPOWER,52.23,43.25,47.5,74.0,55.0,2026-08-15,compute_fund_scores_from_db
2026-07-31,TRANSPEK,46.27,37.0,40.0,62.33,60.0,2026-07-31,tracker_enrich_derived
2026-06-29,TRANSRAILL,76.11,71.0,78.33,85.5,73.5,2026-06-29,tracker_enrich_derived
2026-08-07,TRAVELFOOD,73.78,76.0,60.0,86.75,73.5,2026-08-07,tracker_enrich_derived
2026-07-20,TREJHARA,72.92,80.0,91.67,51.75,51.0,2026-07-20,tracker_enrich_derived
2026-06-29,TRENT,72.42,67.6,73.33,82.0,71.0,2026-06-29,tracker_enrich_derived
2025-08-11,TRIDENT,56.02,56.52,55.0,57.05,55.0,,organized/data/fundamental_scores_database.csv
2026-07-09,TRITURBINE,71.82,62.6,73.33,82.25,80.0,2026-07-09,tracker_enrich_derived
2026-08-15,TRITURBINE,71.33,62.5,77.5,93.5,55.0,2026-08-15,compute_fund_scores_from_db
2026-06-18,TRIVENI,65.13,67.6,61.67,54.5,78.5,2026-06-18,tracker_enrich_derived
2026-08-15,TRIVENI,58.73,57.5,55.0,51.0,78.5,2026-08-15,compute_fund_scores_from_db
2026-06-18,TRUALT,54.61,50.0,53.33,51.25,73.5,2026-06-18,tracker_enrich_derived
2026-06-29,TSFINV,81.56,87.6,91.67,69.25,65.0,2026-06-29,tracker_enrich_derived
2026-08-06,TTKHLTCARE,55.02,55.0,55.0,45.0,68.5,2026-08-06,tracker_enrich_derived
2026-06-29,TTKPRESTIG,68.06,69.0,53.33,76.75,78.5,2026-06-29,tracker_enrich_derived
2025-08-11,TULSI,68.39,74.29,73.33,60.45,55.0,,organized/data/fundamental_scores_database.csv
2026-06-29,TVSELECT,58.0,55.0,55.0,66.25,60.0,2026-06-29,tracker_enrich_derived
2026-06-27,TVSMOTOR,76.27,78.6,78.33,62.5,85.0,2026-06-27,tracker_enrich_derived
2026-07-09,TVSSCS,73.28,87.0,68.33,61.25,61.0,2026-07-09,tracker_enrich_derived
2026-08-13,TVSSRICHAK,68.78,76.0,68.33,60.75,61.0,2026-08-13,tracker_enrich_derived
2026-06-27,TVTODAY,47.43,42.0,40.0,51.75,68.5,2026-06-27,tracker_enrich_derived
2026-06-29,UBL,65.44,60.0,61.67,71.25,78.5,2026-06-29,tracker_enrich_derived
2026-08-15,UBL,60.57,52.5,60.0,64.0,78.5,2026-08-15,compute_fund_scores_from_db
2025-08-11,UCAL,59.6,70.0,47.5,57.39,55.0,,organized/data/fundamental_scores_database.csv
2026-08-13,UCAL,67.61,85.0,48.33,60.0,63.5,2026-08-13,tracker_enrich_derived
2026-08-15,UCOBANK,79.28,95.0,80.0,55.0,68.5,2026-08-15,compute_fund_scores_from_db
2026-06-27,UDS,64.45,59.0,60.0,73.0,75.0,2026-06-27,tracker_enrich_derived
2026-07-31,UEL,59.4,55.0,55.0,54.5,85.0,2026-07-31,tracker_enrich_derived
2026-06-16,UFBL,48.28,35.75,53.33,50.0,71.0,2026-06-16,tracker_enrich_derived
2025-08-11,UFLEX,50.67,51.96,39.29,59.09,55.0,,organized/data/fundamental_scores_database.csv
2026-07-03,UFLEX,65.06,75.6,61.67,47.5,66.0,2026-07-03,tracker_enrich_derived
2026-06-29,ULTRACEMCO,82.67,90.0,81.67,71.25,80.0,2026-06-29,tracker_enrich_derived
2026-08-07,ULTRAMAR,63.87,57.6,68.33,76.75,56.0,2026-08-07,tracker_enrich_derived
2026-06-29,UNICHEMLAB,65.79,67.5,71.67,49.25,73.5,2026-06-29,tracker_enrich_derived
