symbol,period_label,period_end,period_type,equity_capital,reserves,borrowings,other_liabilities,total_liabilities,fixed_assets,cwip,investments,other_assets,total_assets,net_debt,source
JSWCEMENT,Mar 2023,2023-03-31,annual,986.0,1306.0,5641.0,2203.0,10136.0,4645.0,1591.0,714.0,3186.0,10136.0,4927.0,screener
JSWCEMENT,Mar 2024,2024-03-31,annual,986.0,1478.0,6254.0,2498.0,11216.0,6189.0,770.0,759.0,3498.0,11216.0,5495.0,screener
JSWCEMENT,Mar 2025,2025-03-31,annual,986.0,1366.0,6563.0,2966.0,11881.0,6785.0,1038.0,345.0,3714.0,11881.0,6218.0,screener
JSWCEMENT,Mar 2026,2026-03-31,annual,1341.0,5209.0,4464.0,3370.0,14385.0,8480.0,976.0,290.0,4639.0,14385.0,4174.0,screener
JSWENERGY,Mar 2022,2022-03-31,annual,1640.0,15775.0,8943.0,4157.0,30514.0,14831.0,2091.0,6623.0,6970.0,30514.0,2320.0,screener
JSWENERGY,Mar 2023,2023-03-31,annual,1641.0,16988.0,25051.0,4737.0,48417.0,25020.0,4788.0,6033.0,12576.0,48417.0,19018.0,screener
JSWENERGY,Mar 2024,2024-03-31,annual,1641.0,19191.0,31573.0,5362.0,57767.0,28946.0,10285.0,7035.0,11501.0,57767.0,24538.0,screener
JSWENERGY,Mar 2025,2025-03-31,annual,1745.0,25616.0,50185.0,11909.0,89455.0,54155.0,10281.0,9755.0,15264.0,89455.0,40430.0,screener
JSWENERGY,Mar 2026,2026-03-31,annual,1756.0,28995.0,76946.0,16110.0,123807.0,74523.0,17465.0,11379.0,20441.0,123807.0,65567.0,screener
JSWINFRA,Mar 2022,2022-03-31,annual,60.0,3212.0,4740.0,1165.0,9177.0,6134.0,80.0,283.0,2681.0,9177.0,4457.0,screener
JSWINFRA,Mar 2023,2023-03-31,annual,360.0,3635.0,4568.0,750.0,9312.0,5975.0,46.0,307.0,2985.0,9312.0,4261.0,screener
JSWINFRA,Mar 2024,2024-03-31,annual,410.0,7616.0,4758.0,909.0,13694.0,7757.0,132.0,244.0,5560.0,13694.0,4514.0,screener
JSWINFRA,Mar 2025,2025-03-31,annual,415.0,9282.0,5042.0,2068.0,16807.0,9523.0,2020.0,183.0,5081.0,16807.0,4859.0,screener
JSWINFRA,Mar 2026,2026-03-31,annual,417.0,10460.0,6899.0,2439.0,20215.0,10527.0,3188.0,25.0,6474.0,20215.0,6874.0,screener
JSWSTEEL,Mar 2022,2022-03-31,annual,301.0,66996.0,72237.0,56951.0,196485.0,99880.0,16905.0,4940.0,74760.0,196485.0,67297.0,screener
JSWSTEEL,Mar 2023,2023-03-31,annual,301.0,65394.0,80853.0,63991.0,210539.0,104452.0,22166.0,4806.0,79115.0,210539.0,76047.0,screener
JSWSTEEL,Mar 2024,2024-03-31,annual,305.0,77364.0,87984.0,62245.0,227898.0,112461.0,29676.0,7246.0,78515.0,227898.0,80738.0,screener
JSWSTEEL,Mar 2025,2025-03-31,annual,305.0,79191.0,98752.0,62197.0,240445.0,124466.0,21007.0,15217.0,79755.0,240445.0,83535.0,screener
JSWSTEEL,Mar 2026,2026-03-31,annual,305.0,99748.0,99310.0,70295.0,269658.0,117129.0,22315.0,10218.0,119996.0,269658.0,89092.0,screener
JTEKTINDIA,Mar 2020,2020-03-31,annual,24.0,571.0,78.0,217.0,890.0,487.0,3.0,0.0,401.0,890.0,78.0,screener
JTEKTINDIA,Mar 2021,2021-03-31,annual,24.0,574.0,49.0,286.0,933.0,425.0,10.0,0.0,498.0,933.0,49.0,screener
JTEKTINDIA,Mar 2022,2022-03-31,annual,24.0,607.0,71.0,297.0,1000.0,399.0,97.0,0.0,505.0,1000.0,71.0,screener
JTEKTINDIA,Mar 2023,2023-03-31,annual,24.0,678.0,62.0,315.0,1080.0,481.0,25.0,0.0,574.0,1080.0,62.0,screener
JTEKTINDIA,Sep 2023,2023-09-30,annual,24.0,710.0,69.0,374.0,1177.0,499.0,42.0,0.0,636.0,1177.0,69.0,screener
JUBLCPL,Mar 2024,2024-03-31,annual,15.0,220.0,163.0,346.0,745.0,171.0,5.0,0.0,569.0,745.0,163.0,screener
JUBLCPL,Mar 2025,2025-03-31,annual,15.0,310.0,77.0,332.0,735.0,180.0,21.0,0.0,534.0,735.0,77.0,screener
JUBLCPL,Mar 2026,2026-03-31,annual,15.0,445.0,51.0,424.0,935.0,201.0,27.0,0.0,707.0,935.0,51.0,screener
JUBLFOOD,Mar 2022,2022-03-31,annual,132.0,1813.0,2106.0,731.0,4782.0,2737.0,47.0,927.0,1072.0,4782.0,1179.0,screener
JUBLFOOD,Mar 2023,2023-03-31,annual,132.0,1906.0,2554.0,791.0,5382.0,3488.0,184.0,822.0,888.0,5382.0,1732.0,screener
JUBLFOOD,Mar 2024,2024-03-31,annual,132.0,2039.0,4207.0,1660.0,8038.0,6184.0,118.0,308.0,1428.0,8038.0,3899.0,screener
JUBLFOOD,Mar 2025,2025-03-31,annual,132.0,1971.0,4372.0,1929.0,8404.0,6434.0,255.0,176.0,1538.0,8404.0,4196.0,screener
JUBLFOOD,Mar 2026,2026-03-31,annual,132.0,2160.0,4902.0,2172.0,9367.0,7353.0,160.0,199.0,1654.0,9367.0,4703.0,screener
JUBLINGREA,Mar 2022,2022-03-31,annual,16.0,2417.0,238.0,1111.0,3782.0,1798.0,174.0,6.0,1804.0,3782.0,232.0,screener
JUBLINGREA,Mar 2023,2023-03-31,annual,16.0,2650.0,407.0,1176.0,4249.0,1846.0,525.0,8.0,1870.0,4249.0,399.0,screener
JUBLINGREA,Mar 2024,2024-03-31,annual,16.0,2722.0,740.0,1241.0,4719.0,2539.0,331.0,15.0,1834.0,4719.0,725.0,screener
JUBLINGREA,Mar 2025,2025-03-31,annual,16.0,2911.0,764.0,1324.0,5015.0,2581.0,525.0,37.0,1872.0,5015.0,727.0,screener
JUBLINGREA,Mar 2026,2026-03-31,annual,16.0,3110.0,792.0,1551.0,5470.0,3183.0,154.0,33.0,2099.0,5470.0,759.0,screener
JUBLPHARMA,Mar 2022,2022-03-31,annual,16.0,5303.0,3192.0,1319.0,9830.0,4871.0,1090.0,239.0,3631.0,9830.0,2953.0,screener
JUBLPHARMA,Mar 2023,2023-03-31,annual,16.0,5383.0,3677.0,1853.0,10929.0,5183.0,1562.0,256.0,3928.0,10929.0,3421.0,screener
JUBLPHARMA,Mar 2024,2024-03-31,annual,16.0,5418.0,3664.0,2240.0,11338.0,5091.0,2103.0,42.0,4101.0,11338.0,3622.0,screener
JUBLPHARMA,Mar 2025,2025-03-31,annual,16.0,6239.0,2731.0,3598.0,12584.0,5176.0,3630.0,44.0,3735.0,12584.0,2687.0,screener
JUBLPHARMA,Mar 2026,2026-03-31,annual,16.0,7077.0,3615.0,4815.0,15523.0,8044.0,2962.0,61.0,4455.0,15523.0,3554.0,screener
JUNIPER,Mar 2022,2022-03-31,annual,144.0,213.0,2504.0,205.0,3066.0,2830.0,44.0,1.0,191.0,3066.0,2503.0,screener
JUNIPER,Mar 2023,2023-03-31,annual,144.0,211.0,2444.0,217.0,3016.0,2739.0,49.0,2.0,226.0,3016.0,2442.0,screener
JUNIPER,Mar 2024,2024-03-31,annual,222.0,2433.0,1332.0,287.0,4274.0,3467.0,54.0,1.0,751.0,4274.0,1331.0,screener
JUNIPER,Mar 2025,2025-03-31,annual,222.0,2504.0,1457.0,209.0,4393.0,3633.0,256.0,2.0,502.0,4393.0,1455.0,screener
JUNIPER,Mar 2026,2026-03-31,annual,222.0,2646.0,1194.0,230.0,4292.0,3584.0,344.0,74.0,290.0,4292.0,1120.0,screener
JUSTDIAL,Mar 2020,2020-03-31,annual,65.0,1223.0,76.0,468.0,1832.0,172.0,0.0,1552.0,108.0,1832.0,-1476.0,screener
JUSTDIAL,Mar 2021,2021-03-31,annual,62.0,1202.0,63.0,459.0,1786.0,138.0,0.0,1511.0,137.0,1786.0,-1448.0,screener
JUSTDIAL,Mar 2022,2022-03-31,annual,84.0,3403.0,55.0,491.0,4033.0,134.0,0.0,3798.0,102.0,4033.0,-3743.0,screener
JUSTDIAL,Mar 2023,2023-03-31,annual,84.0,3583.0,68.0,601.0,4337.0,152.0,30.0,4051.0,103.0,4337.0,-3983.0,screener
JUSTDIAL,Mar 2024,2024-03-31,annual,85.0,3938.0,85.0,752.0,4861.0,147.0,0.0,4608.0,107.0,4861.0,-4523.0,screener
JWL,Mar 2022,2022-03-31,annual,387.0,295.0,139.0,250.0,1072.0,428.0,22.0,8.0,615.0,1072.0,131.0,screener
JWL,Mar 2023,2023-03-31,annual,387.0,416.0,288.0,543.0,1634.0,464.0,27.0,11.0,1131.0,1634.0,277.0,screener
JWL,Mar 2024,2024-03-31,annual,412.0,1204.0,349.0,975.0,2940.0,831.0,54.0,93.0,1962.0,2940.0,256.0,screener
JWL,Mar 2025,2025-03-31,annual,424.0,2330.0,502.0,743.0,3999.0,972.0,66.0,164.0,2797.0,3999.0,338.0,screener
JWL,Mar 2026,2026-03-31,annual,427.0,2551.0,996.0,738.0,4712.0,1119.0,266.0,236.0,3092.0,4712.0,760.0,screener
JYOTHYLAB,Mar 2021,2021-03-31,annual,37.0,1392.0,117.0,410.0,1956.0,1147.0,10.0,0.0,799.0,1956.0,117.0,screener
JYOTHYLAB,Mar 2022,2022-03-31,annual,37.0,1407.0,171.0,408.0,2023.0,1122.0,8.0,0.0,893.0,2023.0,171.0,screener
JYOTHYLAB,Mar 2023,2023-03-31,annual,37.0,1512.0,47.0,466.0,2062.0,1116.0,15.0,0.0,930.0,2062.0,47.0,screener
JYOTHYLAB,Mar 2024,2024-03-31,annual,37.0,1772.0,51.0,542.0,2401.0,1125.0,13.0,192.0,1071.0,2401.0,-141.0,screener
JYOTHYLAB,Mar 2025,2025-03-31,annual,37.0,2013.0,61.0,580.0,2691.0,1141.0,22.0,456.0,1071.0,2691.0,-395.0,screener
JYOTICNC,Mar 2022,2022-03-31,annual,29.0,12.0,792.0,453.0,1286.0,292.0,5.0,2.0,986.0,1286.0,790.0,screener
JYOTICNC,Mar 2023,2023-03-31,annual,33.0,49.0,835.0,598.0,1515.0,283.0,15.0,3.0,1214.0,1515.0,832.0,screener
JYOTICNC,Mar 2024,2024-03-31,annual,45.0,1319.0,304.0,510.0,2178.0,322.0,58.0,4.0,1795.0,2178.0,300.0,screener
JYOTICNC,Mar 2025,2025-03-31,annual,45.0,1641.0,497.0,609.0,2792.0,469.0,184.0,0.0,2139.0,2792.0,497.0,screener
JYOTICNC,Mar 2026,2026-03-31,annual,45.0,1956.0,853.0,761.0,3615.0,746.0,89.0,16.0,2764.0,3615.0,837.0,screener
KABRAEXTRU,Mar 2022,2022-03-31,annual,16.0,313.0,58.0,181.0,569.0,157.0,0.0,55.0,356.0,569.0,3.0,screener
KABRAEXTRU,Mar 2023,2023-03-31,annual,17.0,367.0,74.0,177.0,635.0,169.0,7.0,43.0,415.0,635.0,31.0,screener
KABRAEXTRU,Mar 2024,2024-03-31,annual,17.0,434.0,86.0,179.0,716.0,185.0,24.0,72.0,435.0,716.0,14.0,screener
KABRAEXTRU,Mar 2025,2025-03-31,annual,17.0,445.0,128.0,196.0,787.0,204.0,50.0,80.0,453.0,787.0,48.0,screener
KABRAEXTRU,Mar 2026,2026-03-31,annual,17.0,424.0,145.0,181.0,767.0,246.0,12.0,40.0,469.0,767.0,105.0,screener
KAJARIACER,Mar 2022,2022-03-31,annual,16.0,2106.0,165.0,699.0,2986.0,1150.0,263.0,0.0,1573.0,2986.0,165.0,screener
KAJARIACER,Mar 2023,2023-03-31,annual,16.0,2311.0,250.0,751.0,3328.0,1447.0,82.0,2.0,1798.0,3328.0,248.0,screener
KAJARIACER,Mar 2024,2024-03-31,annual,16.0,2601.0,239.0,684.0,3539.0,1638.0,68.0,18.0,1815.0,3539.0,221.0,screener
KAJARIACER,Mar 2025,2025-03-31,annual,16.0,2728.0,274.0,737.0,3755.0,1717.0,109.0,34.0,1895.0,3755.0,240.0,screener
KAJARIACER,Mar 2026,2026-03-31,annual,16.0,3050.0,229.0,735.0,4029.0,1675.0,119.0,39.0,2196.0,4029.0,190.0,screener
KALPATARU,Mar 2022,2022-03-31,annual,140.0,1294.0,10366.0,1616.0,13415.0,699.0,121.0,77.0,12519.0,13415.0,10289.0,screener
KALPATARU,Mar 2023,2023-03-31,annual,140.0,1076.0,9680.0,1639.0,12534.0,682.0,131.0,86.0,11636.0,12534.0,9594.0,screener
KALPATARU,Mar 2024,2024-03-31,annual,140.0,880.0,10688.0,2163.0,13871.0,639.0,146.0,93.0,12993.0,13871.0,10595.0,screener
KALPATARU,Mar 2025,2025-03-31,annual,167.0,2314.0,10172.0,3722.0,16375.0,767.0,105.0,116.0,15387.0,16375.0,10056.0,screener
KALPATARU,Mar 2026,2026-03-31,annual,206.0,3911.0,9168.0,4398.0,17682.0,702.0,109.0,187.0,16685.0,17682.0,8981.0,screener
KALYANI,Mar 2018,2018-03-31,annual,1.0,6.0,174.0,13.0,194.0,9.0,4.0,0.0,180.0,194.0,174.0,screener
KALYANI,Mar 2019,2019-03-31,annual,1.0,7.0,158.0,30.0,197.0,13.0,0.0,0.0,183.0,197.0,158.0,screener
KALYANI,Mar 2020,2020-03-31,annual,1.0,8.0,21.0,4.0,34.0,6.0,0.0,4.0,24.0,34.0,17.0,screener
KALYANI,Mar 2021,2021-03-31,annual,1.0,10.0,32.0,52.0,95.0,4.0,0.0,6.0,85.0,95.0,26.0,screener
KALYANI,Mar 2022,2022-03-31,annual,1.0,12.0,23.0,35.0,71.0,4.0,0.0,3.0,64.0,71.0,20.0,screener
KALYANKJIL,Mar 2022,2022-03-31,annual,1030.0,2107.0,4029.0,1779.0,8945.0,1921.0,2.0,1.0,7021.0,8945.0,4028.0,screener
KALYANKJIL,Mar 2023,2023-03-31,annual,1030.0,2605.0,4295.0,2783.0,10713.0,1903.0,20.0,4.0,8785.0,10713.0,4291.0,screener
KALYANKJIL,Mar 2024,2024-03-31,annual,1030.0,3159.0,4495.0,4134.0,12818.0,2299.0,49.0,4.0,10465.0,12818.0,4491.0,screener
KALYANKJIL,Mar 2025,2025-03-31,annual,1031.0,3772.0,4959.0,5363.0,15126.0,2846.0,8.0,5.0,12267.0,15126.0,4954.0,screener
KALYANKJIL,Mar 2026,2026-03-31,annual,1033.0,5276.0,6117.0,8291.0,20717.0,3312.0,18.0,6.0,17382.0,20717.0,6111.0,screener
KAMATHOTEL,Mar 2022,2022-03-31,annual,24.0,-205.0,460.0,188.0,467.0,348.0,1.0,0.0,117.0,467.0,460.0,screener
KAMATHOTEL,Mar 2023,2023-03-31,annual,25.0,129.0,346.0,109.0,609.0,363.0,2.0,3.0,241.0,609.0,343.0,screener
KAMATHOTEL,Mar 2024,2024-03-31,annual,26.0,179.0,265.0,144.0,615.0,394.0,4.0,4.0,214.0,615.0,261.0,screener
KAMATHOTEL,Mar 2025,2025-03-31,annual,30.0,248.0,204.0,107.0,589.0,402.0,8.0,4.0,175.0,589.0,200.0,screener
KAMATHOTEL,Mar 2026,2026-03-31,annual,30.0,286.0,233.0,131.0,680.0,479.0,5.0,0.0,197.0,680.0,233.0,screener
KANPRPLA,Mar 2022,2022-03-31,annual,21.0,158.0,183.0,59.0,420.0,214.0,2.0,3.0,201.0,420.0,180.0,screener
KANPRPLA,Mar 2023,2023-03-31,annual,21.0,159.0,166.0,61.0,407.0,208.0,36.0,3.0,159.0,407.0,163.0,screener
KANPRPLA,Mar 2024,2024-03-31,annual,21.0,159.0,224.0,72.0,476.0,278.0,2.0,3.0,193.0,476.0,221.0,screener
KANPRPLA,Mar 2025,2025-03-31,annual,22.0,183.0,145.0,137.0,488.0,208.0,1.0,3.0,276.0,488.0,142.0,screener
KANPRPLA,Mar 2026,2026-03-31,annual,24.0,244.0,112.0,89.0,470.0,207.0,9.0,5.0,250.0,470.0,107.0,screener
KANSAINER,Mar 2022,2022-03-31,annual,54.0,4078.0,203.0,1374.0,5709.0,1996.0,225.0,211.0,3278.0,5709.0,-8.0,screener
KANSAINER,Mar 2023,2023-03-31,annual,54.0,4480.0,160.0,1613.0,6306.0,2108.0,113.0,501.0,3584.0,6306.0,-341.0,screener
KANSAINER,Mar 2024,2024-03-31,annual,81.0,5502.0,276.0,1551.0,7410.0,2182.0,153.0,1327.0,3748.0,7410.0,-1051.0,screener
KANSAINER,Mar 2025,2025-03-31,annual,81.0,6342.0,296.0,1497.0,8217.0,2246.0,226.0,1850.0,3895.0,8217.0,-1554.0,screener
KANSAINER,Mar 2026,2026-03-31,annual,81.0,6633.0,303.0,1695.0,8711.0,2404.0,175.0,2365.0,3767.0,8711.0,-2062.0,screener
KAPSTON,Mar 2024,2024-03-31,annual,10.0,61.0,102.0,33.0,207.0,18.0,0.0,0.0,189.0,207.0,102.0,screener
KAPSTON,Mar 2025,2025-03-31,annual,10.0,79.0,169.0,41.0,299.0,60.0,0.0,0.0,239.0,299.0,169.0,screener
KAPSTON,Mar 2026,2026-03-31,annual,15.0,101.0,184.0,48.0,349.0,64.0,0.0,0.0,285.0,349.0,184.0,screener
KARNIKA,Mar 2026,2026-03-31,annual,62.0,34.0,76.0,43.0,215.0,6.0,1.0,20.0,188.0,215.0,56.0,screener
KAYA,Mar 2022,2022-03-31,annual,13.0,-15.0,204.0,159.0,361.0,240.0,2.0,26.0,93.0,361.0,178.0,screener
KAYA,Mar 2023,2023-03-31,annual,13.0,-117.0,249.0,225.0,370.0,217.0,2.0,21.0,130.0,370.0,228.0,screener
KAYA,Mar 2024,2024-03-31,annual,13.0,-240.0,301.0,221.0,295.0,174.0,1.0,29.0,91.0,295.0,272.0,screener
KAYA,Mar 2025,2025-03-31,annual,13.0,-153.0,256.0,120.0,237.0,158.0,1.0,4.0,74.0,237.0,252.0,screener
KAYA,Mar 2026,2026-03-31,annual,15.0,-168.0,296.0,135.0,278.0,193.0,0.0,39.0,46.0,278.0,257.0,screener
KAYNES,Mar 2022,2022-03-31,annual,46.0,156.0,189.0,231.0,622.0,113.0,8.0,2.0,499.0,622.0,187.0,screener
KAYNES,Mar 2023,2023-03-31,annual,58.0,901.0,155.0,304.0,1418.0,132.0,29.0,3.0,1254.0,1418.0,152.0,screener
KAYNES,Mar 2024,2024-03-31,annual,64.0,2423.0,323.0,456.0,3265.0,319.0,105.0,132.0,2709.0,3265.0,191.0,screener
KAYNES,Mar 2025,2025-03-31,annual,64.0,2776.0,903.0,898.0,4641.0,845.0,391.0,132.0,3273.0,4641.0,771.0,screener
KAYNES,Mar 2026,2026-03-31,annual,67.0,4681.0,913.0,1233.0,6894.0,1732.0,372.0,257.0,4532.0,6894.0,656.0,screener
KCP,Mar 2022,2022-03-31,annual,13.0,1164.0,437.0,768.0,2382.0,1058.0,8.0,11.0,1304.0,2382.0,426.0,screener
KCP,Mar 2023,2023-03-31,annual,13.0,1212.0,558.0,835.0,2618.0,998.0,10.0,10.0,1599.0,2618.0,548.0,screener
KCP,Mar 2024,2024-03-31,annual,13.0,1397.0,480.0,938.0,2829.0,936.0,14.0,15.0,1863.0,2829.0,465.0,screener
KCP,Mar 2025,2025-03-31,annual,13.0,1520.0,542.0,1024.0,3099.0,905.0,169.0,12.0,2012.0,3099.0,530.0,screener
KCP,Mar 2026,2026-03-31,annual,13.0,1769.0,664.0,1136.0,3582.0,877.0,401.0,24.0,2280.0,3582.0,640.0,screener
KDDL,Mar 2022,2022-03-31,annual,13.0,240.0,265.0,217.0,734.0,267.0,2.0,2.0,463.0,734.0,263.0,screener
KDDL,Mar 2023,2023-03-31,annual,13.0,444.0,246.0,453.0,1156.0,305.0,13.0,3.0,835.0,1156.0,243.0,screener
KDDL,Mar 2024,2024-03-31,annual,13.0,721.0,250.0,652.0,1636.0,350.0,47.0,6.0,1234.0,1636.0,244.0,screener
KDDL,Mar 2025,2025-03-31,annual,12.0,903.0,453.0,722.0,2090.0,603.0,48.0,6.0,1433.0,2090.0,447.0,screener
KDDL,Mar 2026,2026-03-31,annual,12.0,1068.0,512.0,1163.0,2755.0,730.0,22.0,6.0,1997.0,2755.0,506.0,screener
KEC,Mar 2022,2022-03-31,annual,51.0,3569.0,3065.0,9613.0,16298.0,1538.0,2.0,13.0,14745.0,16298.0,3052.0,screener
KEC,Mar 2023,2023-03-31,annual,51.0,3720.0,3383.0,10117.0,17271.0,1583.0,11.0,0.0,15677.0,17271.0,3383.0,screener
KEC,Mar 2024,2024-03-31,annual,51.0,4044.0,3961.0,10975.0,19031.0,1628.0,14.0,0.0,17389.0,19031.0,3961.0,screener
KEC,Mar 2025,2025-03-31,annual,53.0,5294.0,3957.0,12859.0,22164.0,1647.0,39.0,0.0,20479.0,22164.0,3957.0,screener
KEC,Mar 2026,2026-03-31,annual,53.0,6106.0,5378.0,13596.0,25133.0,1773.0,114.0,0.0,23246.0,25133.0,5378.0,screener
KECL,Mar 2022,2022-03-31,annual,66.0,10.0,142.0,397.0,616.0,442.0,1.0,2.0,171.0,616.0,140.0,screener
KECL,Mar 2023,2023-03-31,annual,66.0,25.0,133.0,388.0,614.0,439.0,1.0,2.0,172.0,614.0,131.0,screener
KECL,Mar 2024,2024-03-31,annual,66.0,16.0,126.0,433.0,641.0,438.0,1.0,2.0,201.0,641.0,124.0,screener
KECL,Mar 2025,2025-03-31,annual,66.0,59.0,116.0,372.0,613.0,446.0,0.0,2.0,165.0,613.0,114.0,screener
KECL,Mar 2026,2026-03-31,annual,66.0,65.0,100.0,402.0,634.0,437.0,0.0,2.0,196.0,634.0,98.0,screener
KEI,Mar 2022,2022-03-31,annual,18.0,2118.0,355.0,1036.0,3527.0,531.0,17.0,2.0,2978.0,3527.0,353.0,screener
KEI,Mar 2023,2023-03-31,annual,18.0,2571.0,162.0,1019.0,3770.0,567.0,15.0,1.0,3187.0,3770.0,161.0,screener
KEI,Mar 2024,2024-03-31,annual,18.0,3130.0,166.0,1342.0,4656.0,770.0,121.0,2.0,3764.0,4656.0,164.0,screener
KEI,Mar 2025,2025-03-31,annual,19.0,5767.0,217.0,1232.0,7235.0,993.0,385.0,2.0,5854.0,7235.0,215.0,screener
KEI,Mar 2026,2026-03-31,annual,19.0,6646.0,253.0,2038.0,8956.0,1686.0,1002.0,2.0,6266.0,8956.0,251.0,screener
KELLTONTEC,Mar 2022,2022-03-31,annual,48.0,430.0,122.0,71.0,672.0,199.0,0.0,0.0,473.0,672.0,122.0,screener
KELLTONTEC,Mar 2023,2023-03-31,annual,48.0,325.0,162.0,61.0,596.0,64.0,0.0,0.0,533.0,596.0,162.0,screener
KELLTONTEC,Mar 2024,2024-03-31,annual,49.0,395.0,156.0,61.0,660.0,69.0,18.0,0.0,573.0,660.0,156.0,screener
KELLTONTEC,Mar 2025,2025-03-31,annual,49.0,487.0,183.0,70.0,789.0,63.0,32.0,0.0,694.0,789.0,183.0,screener
KELLTONTEC,Mar 2026,2026-03-31,annual,53.0,754.0,191.0,131.0,1129.0,116.0,165.0,0.0,848.0,1129.0,191.0,screener
KENNAMET,Jun 2019,2019-06-30,annual,22.0,501.0,10.0,233.0,766.0,184.0,67.0,0.0,515.0,766.0,10.0,screener
KENNAMET,Jun 2020,2020-06-30,annual,22.0,534.0,13.0,130.0,699.0,247.0,32.0,0.0,420.0,699.0,13.0,screener
KENNAMET,Jun 2021,2021-06-30,annual,22.0,564.0,0.0,192.0,777.0,225.0,52.0,0.0,500.0,777.0,0.0,screener
KENNAMET,Jun 2022,2022-06-30,annual,22.0,624.0,0.0,184.0,830.0,215.0,77.0,0.0,538.0,830.0,0.0,screener
KERNEX,Mar 2022,2022-03-31,annual,12.0,36.0,18.0,14.0,80.0,25.0,0.0,0.0,55.0,80.0,18.0,screener
KERNEX,Mar 2023,2023-03-31,annual,15.0,67.0,11.0,11.0,104.0,24.0,3.0,0.0,78.0,104.0,11.0,screener
KERNEX,Mar 2024,2024-03-31,annual,17.0,90.0,28.0,27.0,161.0,24.0,2.0,0.0,135.0,161.0,28.0,screener
KERNEX,Mar 2025,2025-03-31,annual,17.0,141.0,40.0,42.0,240.0,25.0,7.0,0.0,208.0,240.0,40.0,screener
KERNEX,Mar 2026,2026-03-31,annual,17.0,231.0,162.0,509.0,919.0,34.0,0.0,0.0,885.0,919.0,162.0,screener
KFINTECH,Mar 2022,2022-03-31,annual,168.0,477.0,160.0,222.0,1026.0,669.0,35.0,93.0,230.0,1026.0,67.0,screener
KFINTECH,Mar 2023,2023-03-31,annual,169.0,701.0,160.0,220.0,1250.0,691.0,40.0,229.0,291.0,1250.0,-69.0,screener
KFINTECH,Mar 2024,2024-03-31,annual,171.0,970.0,49.0,229.0,1418.0,764.0,37.0,150.0,467.0,1418.0,-101.0,screener
KFINTECH,Mar 2025,2025-03-31,annual,172.0,1236.0,47.0,296.0,1750.0,803.0,29.0,462.0,456.0,1750.0,-415.0,screener
KFINTECH,Mar 2026,2026-03-31,annual,173.0,1501.0,55.0,1045.0,2774.0,1834.0,5.0,239.0,695.0,2774.0,-184.0,screener
KHAITANLTD,Mar 2026,2026-03-31,annual,5.0,29.0,5.0,39.0,78.0,47.0,0.0,5.0,26.0,78.0,0.0,screener
KHANDSE,Mar 2022,2022-03-31,annual,11.94,8.16,6.47,20.7,47.27,7.79,0.0,0.61,38.87,47.27,5.86,screener
KHANDSE,Mar 2023,2023-03-31,annual,15.25,14.24,2.64,11.45,43.58,8.09,0.0,2.04,33.45,43.58,0.6,screener
KHANDSE,Mar 2024,2024-03-31,annual,15.25,14.43,1.55,16.37,47.6,8.14,0.0,3.07,36.39,47.6,-1.52,screener
KHANDSE,Mar 2025,2025-03-31,annual,15.25,13.64,1.5,12.92,43.31,4.25,0.0,11.62,27.44,43.31,-10.12,screener
KHANDSE,Mar 2026,2026-03-31,annual,15.25,12.49,2.88,9.97,40.59,4.18,0.0,1.17,35.24,40.59,1.71,screener
KILITCH,Mar 2022,2022-03-31,annual,16.0,124.0,20.0,50.0,210.0,65.0,3.0,71.0,71.0,210.0,-51.0,screener
KILITCH,Mar 2023,2023-03-31,annual,16.0,136.0,22.0,46.0,220.0,64.0,4.0,62.0,90.0,220.0,-40.0,screener
KILITCH,Mar 2024,2024-03-31,annual,16.0,160.0,32.0,32.0,240.0,62.0,6.0,72.0,100.0,240.0,-40.0,screener
KILITCH,Mar 2025,2025-03-31,annual,16.0,186.0,49.0,61.0,313.0,64.0,47.0,72.0,129.0,313.0,-23.0,screener
KILITCH,Mar 2026,2026-03-31,annual,35.0,245.0,89.0,89.0,458.0,67.0,140.0,75.0,176.0,458.0,14.0,screener
KIMS,Mar 2022,2022-03-31,annual,80.0,1307.0,257.0,260.0,1904.0,1005.0,21.0,332.0,546.0,1904.0,-75.0,screener
KIMS,Mar 2023,2023-03-31,annual,80.0,1590.0,678.0,553.0,2901.0,1766.0,477.0,68.0,590.0,2901.0,610.0,screener
KIMS,Mar 2024,2024-03-31,annual,80.0,1748.0,1355.0,636.0,3820.0,2434.0,600.0,157.0,629.0,3820.0,1198.0,screener
KIMS,Mar 2025,2025-03-31,annual,80.0,2058.0,2562.0,990.0,5689.0,3348.0,1214.0,99.0,1028.0,5689.0,2463.0,screener
KIMS,Mar 2026,2026-03-31,annual,80.0,2167.0,4253.0,1190.0,7691.0,5710.0,606.0,103.0,1271.0,7691.0,4150.0,screener
KIRIINDUS,Mar 2022,2022-03-31,annual,52.0,2521.0,96.0,406.0,3074.0,546.0,63.0,1781.0,685.0,3074.0,-1685.0,screener
KIRIINDUS,Mar 2023,2023-03-31,annual,52.0,2627.0,45.0,477.0,3201.0,510.0,72.0,1992.0,627.0,3201.0,-1947.0,screener
KIRIINDUS,Mar 2024,2024-03-31,annual,52.0,2732.0,122.0,460.0,3365.0,437.0,68.0,2528.0,332.0,3365.0,-2406.0,screener
