symbol,period_label,period_end,period_type,operating_cf,investing_cf,financing_cf,net_cf,source
WINDMACHIN,Mar 2026,2026-03-31,annual,-51.0,-127.0,112.0,-66.0,screener
WINSOME,Mar 2019,2019-03-31,annual,1.0,0.0,-1.0,-1.0,screener
WINSOME,Mar 2020,2020-03-31,annual,0.0,0.0,0.0,0.0,screener
WINSOME,Mar 2021,2021-03-31,annual,0.0,0.0,0.0,0.0,screener
WINSOME,Mar 2022,2022-03-31,annual,0.0,0.0,0.0,0.0,screener
WINSOME,Mar 2023,2023-03-31,annual,0.0,0.0,0.0,0.0,screener
WIPRO,Mar 2022,2022-03-31,annual,11080.0,-22321.0,4659.0,-6583.0,screener
WIPRO,Mar 2023,2023-03-31,annual,13060.0,-8169.0,-6088.0,-1197.0,screener
WIPRO,Mar 2024,2024-03-31,annual,17622.0,1144.0,-18257.0,509.0,screener
WIPRO,Mar 2025,2025-03-31,annual,16943.0,-8044.0,-6396.0,2502.0,screener
WIPRO,Mar 2026,2026-03-31,annual,14932.0,-2448.0,-14126.0,-1642.0,screener
WOCKPHARMA,Mar 2022,2022-03-31,annual,413.0,-204.0,-71.0,138.0,screener
WOCKPHARMA,Mar 2023,2023-03-31,annual,153.0,-118.0,-315.0,-280.0,screener
WOCKPHARMA,Mar 2024,2024-03-31,annual,219.0,-138.0,334.0,415.0,screener
WOCKPHARMA,Mar 2025,2025-03-31,annual,-22.0,-780.0,409.0,-393.0,screener
WOCKPHARMA,Mar 2026,2026-03-31,annual,390.0,-231.0,-54.0,105.0,screener
WORTHPERI,Mar 2022,2022-03-31,annual,16.0,-9.0,-3.0,3.0,screener
WORTHPERI,Mar 2023,2023-03-31,annual,34.0,-23.0,-17.0,-6.0,screener
WORTHPERI,Mar 2024,2024-03-31,annual,13.0,-18.0,5.0,0.0,screener
WORTHPERI,Mar 2025,2025-03-31,annual,21.0,-26.0,7.0,2.0,screener
WORTHPERI,Mar 2026,2026-03-31,annual,30.0,-50.0,19.0,0.0,screener
WPIL,Mar 2022,2022-03-31,annual,115.0,-49.0,-35.0,30.0,screener
WPIL,Mar 2023,2023-03-31,annual,187.0,-109.0,-102.0,-24.0,screener
WPIL,Mar 2024,2024-03-31,annual,-90.0,517.0,-88.0,339.0,screener
WPIL,Mar 2025,2025-03-31,annual,-150.0,-318.0,151.0,-316.0,screener
WPIL,Mar 2026,2026-03-31,annual,-93.0,290.0,-46.0,151.0,screener
WSTCSTPAPR,Mar 2022,2022-03-31,annual,591.0,-289.0,-295.0,7.0,screener
WSTCSTPAPR,Mar 2023,2023-03-31,annual,1238.0,-894.0,-334.0,10.0,screener
WSTCSTPAPR,Mar 2024,2024-03-31,annual,764.0,-714.0,-61.0,-11.0,screener
WSTCSTPAPR,Mar 2025,2025-03-31,annual,99.0,-172.0,72.0,0.0,screener
WSTCSTPAPR,Mar 2026,2026-03-31,annual,400.0,-188.0,-206.0,7.0,screener
XPROINDIA,Mar 2022,2022-03-31,annual,49.0,-10.0,-21.0,17.0,screener
XPROINDIA,Mar 2023,2023-03-31,annual,83.0,-58.0,-43.0,-19.0,screener
XPROINDIA,Mar 2024,2024-03-31,annual,44.0,-320.0,278.0,1.0,screener
XPROINDIA,Mar 2025,2025-03-31,annual,13.0,-113.0,203.0,102.0,screener
XPROINDIA,Mar 2026,2026-03-31,annual,20.0,-161.0,151.0,10.0,screener
YASHO,Mar 2022,2022-03-31,annual,16.0,-59.0,43.0,0.0,screener
YASHO,Mar 2023,2023-03-31,annual,13.0,-134.0,122.0,0.0,screener
YASHO,Mar 2024,2024-03-31,annual,90.0,-304.0,214.0,0.0,screener
YASHO,Mar 2025,2025-03-31,annual,-41.0,-11.0,58.0,6.0,screener
YASHO,Mar 2026,2026-03-31,annual,151.0,-73.0,-81.0,-3.0,screener
YATHARTH,Mar 2022,2022-03-31,annual,60.0,-52.0,-1.0,7.0,screener
YATHARTH,Mar 2023,2023-03-31,annual,64.0,-20.0,-18.0,26.0,screener
YATHARTH,Mar 2024,2024-03-31,annual,-3.0,-226.0,304.0,75.0,screener
YATHARTH,Mar 2025,2025-03-31,annual,150.0,-420.0,520.0,249.0,screener
YATHARTH,Mar 2026,2026-03-31,annual,205.0,-598.0,254.0,-140.0,screener
YATRA,Mar 2022,2022-03-31,annual,-83.0,-8.0,20.0,-71.0,screener
YATRA,Mar 2023,2023-03-31,annual,-153.0,-14.0,138.0,-29.0,screener
YATRA,Mar 2024,2024-03-31,annual,-142.0,-231.0,466.0,93.0,screener
YATRA,Mar 2025,2025-03-31,annual,-89.0,100.0,-102.0,-91.0,screener
YATRA,Mar 2026,2026-03-31,annual,76.0,-45.0,-54.0,-23.0,screener
YESBANK,Mar 2022,2022-03-31,annual,23598.0,-14566.0,8391.0,17423.0,screener
YESBANK,Mar 2023,2023-03-31,annual,-25816.0,-13026.0,11450.0,-27392.0,screener
YESBANK,Mar 2024,2024-03-31,annual,9645.0,-12453.0,2771.0,-38.0,screener
YESBANK,Mar 2025,2025-03-31,annual,6386.0,8514.0,-5651.0,9249.0,screener
YESBANK,Mar 2026,2026-03-31,annual,21217.0,-4952.0,-6485.0,9780.0,screener
ZAGGLE,Mar 2023,2023-03-31,annual,-16.0,-24.0,59.0,19.0,screener
ZAGGLE,Mar 2024,2024-03-31,annual,-83.0,-332.0,403.0,-12.0,screener
ZAGGLE,Mar 2025,2025-03-31,annual,20.0,-486.0,496.0,30.0,screener
ZAGGLE,Mar 2026,2026-03-31,annual,-51.0,70.0,44.0,63.0,screener
ZEEL,Mar 2022,2022-03-31,annual,280.0,586.0,-715.0,150.0,screener
ZEEL,Mar 2023,2023-03-31,annual,129.0,-202.0,-408.0,-481.0,screener
ZEEL,Mar 2024,2024-03-31,annual,714.0,-46.0,-274.0,395.0,screener
ZEEL,Mar 2025,2025-03-31,annual,1186.0,-1602.0,23.0,-393.0,screener
ZEEL,Mar 2026,2026-03-31,annual,708.0,-299.0,-339.0,70.0,screener
ZENSARTECH,Mar 2022,2022-03-31,annual,336.0,3.0,-183.0,156.0,screener
ZENSARTECH,Mar 2023,2023-03-31,annual,714.0,-527.0,-219.0,-31.0,screener
ZENSARTECH,Mar 2024,2024-03-31,annual,642.0,-476.0,-197.0,-31.0,screener
ZENSARTECH,Mar 2025,2025-03-31,annual,565.0,-473.0,-264.0,-172.0,screener
ZENSARTECH,Mar 2026,2026-03-31,annual,771.0,-224.0,-401.0,146.0,screener
ZENTEC,Mar 2022,2022-03-31,annual,-44.0,-44.0,88.0,0.0,screener
ZENTEC,Mar 2023,2023-03-31,annual,116.0,-4.0,-22.0,91.0,screener
ZENTEC,Mar 2024,2024-03-31,annual,13.0,-85.0,-3.0,-75.0,screener
