"RANK","SYMBOL","COMPANY_NAME","MARKET_CAP_CATEGORY","CURRENT_PRICE","CHANGE_1D","CHANGE_1W","CHANGE_1M","TECHNICAL_SCORE","RSI","TREND_SIGNAL","RELATIVE_STRENGTH","CAN_SLIM_SCORE","MINERVINI_SCORE","FUNDAMENTAL_SCORE","ENHANCED_FUND_SCORE","TRADING_VALUE","TRADING_SIGNAL","ANALYSIS_DATE"
581,"SWARAJENG","SWARAJENG","MICRO_CAP",4058.7,-1.19,0.96,NA,34.7,48.5,"BULLISH",2.19,6,10,0,NA,155865227.4,"SELL",2025-09-02
612,"TBOTEK","TBOTEK","MICRO_CAP",1382.5,1.58,0.21,NA,34.7,48.1,"BULLISH",13.44,5,11,0,NA,144156824.7,"SELL",2025-09-02
657,"NOCIL","NOCIL","MICRO_CAP",180.27,0.7,0.53,NA,34.7,48.7,"BEARISH",2.16,5,13,0,NA,127954164.52,"SELL",2025-09-02
667,"STAR","STAR","MICRO_CAP",895.95,-0.08,4.15,NA,34.7,55.3,"BULLISH",12.14,7,10,0,NA,123110305.95,"SELL",2025-09-02
762,"RISHABH","RISHABH","MICRO_CAP",438,-0.53,6.41,NA,34.7,73.7,"STRONG_BULLISH",57.68,12,6,0,NA,88944461.3,"SELL",2025-09-02
791,"LXCHEM","LXCHEM","MICRO_CAP",208.13,-0.05,-1.66,NA,34.7,54.3,"STRONG_BULLISH",11.68,7,10,0,NA,78475960.74,"SELL",2025-09-02
802,"PRAKASH","PRAKASH","MICRO_CAP",161.69,1.68,1.13,NA,34.7,45.4,"STRONG_BEARISH",7.22,2,15,0,NA,76518945.64,"SELL",2025-09-02
808,"PGHL","PGHL","MICRO_CAP",6332,0.33,0.35,NA,34.7,56,"STRONG_BULLISH",10.98,6,11,0,NA,76055695,"SELL",2025-09-02
866,"ERIS","ERIS","MICRO_CAP",1771,-0.07,-1.7,NA,34.7,53.2,"STRONG_BULLISH",12.66,5,12,0,NA,62697644.6,"SELL",2025-09-02
888,"SEAMECLTD","SEAMECLTD","MICRO_CAP",958.35,-2.28,3.6,NA,34.7,68.5,"BULLISH",18.26,10,8,0,NA,58495369.5,"SELL",2025-09-02
891,"HATSUN","HATSUN","MICRO_CAP",909.35,2.16,2.91,NA,34.7,51.5,"BEARISH",-0.64,5,16,0,NA,58254790.05,"SELL",2025-09-02
893,"FEDFINA","FEDFINA","MICRO_CAP",135.87,-1.54,-1.04,NA,34.7,56.3,"STRONG_BULLISH",21.67,7,10,0,NA,57520204.46,"SELL",2025-09-02
897,"CAMPUS","CAMPUS","MICRO_CAP",266.25,0.34,1.84,NA,34.7,48.5,"BULLISH",-2.39,0,8,25,74.2,56227869.45,"SELL",2025-09-02
900,"LANDMARK","LANDMARK","MICRO_CAP",612,0.21,6.44,NA,34.7,76.7,"STRONG_BULLISH",20.13,10,8,0,NA,55056623.95,"SELL",2025-09-02
971,"GOLDSHARE","GOLDSHARE","MICRO_CAP",88,0.11,3.65,NA,34.7,74.8,"STRONG_BULLISH",9.3,6,6,0,NA,43402201.55,"SELL",2025-09-02
1076,"TVSSRICHAK","TVSSRICHAK","MICRO_CAP",2895.7,0.95,1.29,NA,34.7,46.7,"BULLISH",1.17,2,13,0,NA,30605933.3,"SELL",2025-09-02
1110,"INDIANHUME","INDIANHUME","MICRO_CAP",388.35,4.23,3.57,NA,34.7,48.9,"BEARISH",-0.53,2,18,0,NA,27868016.45,"SELL",2025-09-02
1168,"RML","RML","MICRO_CAP",853.6,2.53,-2.55,NA,34.7,49.7,"BULLISH",-3.56,3,20,0,NA,22547266.1,"SELL",2025-09-02
1171,"MONIFTY500","MONIFTY500","MICRO_CAP",23.21,-2.52,-0.26,NA,34.7,47.3,"BULLISH",3.69,6,8,0,NA,22423714.92,"SELL",2025-09-02
1229,"ANDHRAPAP","ANDHRAPAP","MICRO_CAP",79.58,-0.5,1.62,NA,34.7,54.9,"BULLISH",4.82,2,6,15,52.91,18972253.71,"SELL",2025-09-02
1274,"SANATHAN","SANATHAN","MICRO_CAP",512,-1.3,0.63,NA,34.7,55.1,"BULLISH",17.79,7,10,0,NA,15459190.75,"SELL",2025-09-02
1336,"GUJTHEM","GUJTHEM","MICRO_CAP",377.25,-1.85,-2.42,NA,34.7,52.4,"STRONG_BULLISH",21.3,7,10,0,NA,11849163.2,"SELL",2025-09-02
1337,"UTINEXT50","UTINEXT50","MICRO_CAP",71.68,0.35,0.06,NA,34.7,48.6,"BULLISH",4.4,4,9,0,NA,11777394.35,"SELL",2025-09-02
1415,"ORICONENT","ORICONENT","MICRO_CAP",52.52,-1.19,-3.15,NA,34.7,56.1,"STRONG_BULLISH",20.36,8,10,0,NA,8665435.28,"SELL",2025-09-02
1437,"ABGSEC","ABGSEC","MICRO_CAP",109.39,-0.05,0.76,NA,34.7,47.5,"BEARISH",3.72,5,10,0,10,7818483.48,"SELL",2025-09-02
1489,"BASML","BASML","MICRO_CAP",29.06,0.1,-1.12,NA,34.7,41.1,"BEARISH",-10.29,2,9,20,66.53,6092698.4,"SELL",2025-09-02
1553,"AXITA","AXITA","MICRO_CAP",8.8,0,0,NA,34.7,34.8,"STRONG_BEARISH",1.67,2,12,20,68.32,4627590.18,"SELL",2025-09-02
1600,"ALICON","ALICON","MICRO_CAP",850,1.29,1.32,NA,34.7,47.4,"BULLISH",1.22,1,10,15,51.05,3599779.1,"SELL",2025-09-02
1615,"SONAMLTD","SONAMLTD","MICRO_CAP",49.16,-2.58,-1.05,NA,34.7,50.4,"BULLISH",14.2,8,10,0,NA,3344655.83,"SELL",2025-09-02
1622,"GEECEE","GEECEE","MICRO_CAP",370.3,2.42,3.8,NA,34.7,53.5,"STRONG_BEARISH",-0.19,2,20,0,NA,3251743.35,"SELL",2025-09-02
1654,"SOFTTECH","SOFTTECH","MICRO_CAP",397.65,0.35,3.91,NA,34.7,58.4,"NEUTRAL",9.99,5,13,0,NA,2734143.65,"SELL",2025-09-02
1681,"DIGISPICE","DIGISPICE","MICRO_CAP",25.26,-1.33,0.04,NA,34.7,54.8,"STRONG_BULLISH",12.24,9,8,0,NA,2268674.15,"SELL",2025-09-02
1710,"HITECHCORP","HITECHCORP","MICRO_CAP",200.89,-0.42,-1.24,NA,34.7,52.7,"BULLISH",15.13,8,10,0,NA,1962855.46,"SELL",2025-09-02
1873,"SNXT30BEES","SNXT30BEES","MICRO_CAP",38.52,-0.13,-0.21,NA,34.7,50.1,"NEUTRAL",4.33,6,10,0,NA,756204.1,"SELL",2025-09-02
1898,"ANMOL","ANMOL","MICRO_CAP",16.02,1.2,-2.02,NA,34.7,48.5,"BEARISH",-3.13,1,12,25,70.61,659231.6,"SELL",2025-09-02
1927,"BAGFILMS","BAGFILMS","MICRO_CAP",6.47,1.09,2.7,NA,34.7,46.4,"BEARISH",-9.84,0,13,25,72.28,511486.64,"SELL",2025-09-02
57,"PREMIERENE","PREMIERENE","MID_CAP",1020.25,-1.55,0.89,NA,34,49.7,"BULLISH",2.99,6,8,0,NA,2231155220.6,"SELL",2025-09-02
66,"VMM","VMM","MID_CAP",146.33,-1.86,-4.45,NA,34,52.8,"STRONG_BULLISH",16.67,7,10,0,NA,2052819478.9,"SELL",2025-09-02
70,"ASHOKLEY","ASHOKLEY","MID_CAP",130.39,1.84,-0.75,NA,34,40.1,"BEARISH",-40.77,2,10,25,71.08,1975435412.66,"SELL",2025-09-02
90,"LIQUIDCASE","LIQUIDCASE","MID_CAP",110.23,0.02,0.07,NA,34,100,"STRONG_BULLISH",4.78,4,15,0,NA,1571764174.59,"SELL",2025-09-02
103,"EDELWEISS","EDELWEISS","MID_CAP",111.15,1.18,2.99,NA,34,62.3,"BULLISH",12.38,10,6,0,NA,1415279933.52,"SELL",2025-09-02
112,"LTIM","LTIM","MID_CAP",5243.5,0.89,1.51,NA,34,56.4,"BULLISH",1.31,3,13,0,NA,1318875834,"SELL",2025-09-02
140,"GVT&D","GVT&D","MID_CAP",2752.9,-1.56,2.33,NA,34,54.5,"BULLISH",20.61,6,8,0,NA,1070914885,"SELL",2025-09-02
198,"SBFC","SBFC","SMALL_CAP",104.05,-3.71,-3.76,NA,34,42.3,"BULLISH",4.75,6,8,0,NA,773850310.52,"SELL",2025-09-02
235,"BALKRISIND","BALKRISIND","SMALL_CAP",2360.6,1.62,1.56,NA,34,38.1,"STRONG_BEARISH",1.31,2,8,15,51.38,629482646.4,"SELL",2025-09-02
239,"DEEPAKNTR","DEEPAKNTR","SMALL_CAP",1758.8,-1.68,-4.6,NA,34,32.3,"STRONG_BEARISH",-3.39,4,10,15,59.32,612083931.8,"SELL",2025-09-02
341,"SUPREMEIND","SUPREMEIND","MICRO_CAP",4591.3,0.36,0.37,NA,34,60.6,"STRONG_BULLISH",6.59,4,15,0,NA,390851670.5,"SELL",2025-09-02
354,"GNFC","GNFC","MICRO_CAP",519.9,-3.27,-1.23,NA,34,46.2,"BULLISH",3.22,2,12,0,NA,368562436.95,"SELL",2025-09-02
451,"TANLA","TANLA","MICRO_CAP",630.2,1.26,1.51,NA,34,50.5,"BULLISH",0.31,2,17,0,NA,254091214.9,"SELL",2025-09-02
519,"WHIRLPOOL","WHIRLPOOL","MICRO_CAP",1333.7,1.29,3.79,NA,34,54.3,"BULLISH",2.57,2,15,0,NA,198878886.3,"SELL",2025-09-02
538,"RSYSTEMS","RSYSTEMS","MICRO_CAP",461.8,0.33,-0.77,NA,34,58.7,"BULLISH",11.87,7,9,0,NA,184143438.15,"SELL",2025-09-02
613,"SANGHVIMOV","SANGHVIMOV","MICRO_CAP",330.65,-0.26,-4.37,NA,34,59.9,"STRONG_BULLISH",21.49,10,6,0,NA,142972215.25,"SELL",2025-09-02
623,"THOMASCOOK","THOMASCOOK","MICRO_CAP",172.6,-2.67,-0.92,NA,34,55.3,"BULLISH",12.53,7,10,0,NA,140089691.81,"SELL",2025-09-02
778,"TEAMLEASE","TEAMLEASE","MICRO_CAP",1880.1,3.15,4.44,NA,34,57.7,"BEARISH",0,2,18,0,NA,83148233.2,"SELL",2025-09-02
781,"JGCHEM","JGCHEM","MICRO_CAP",465.35,0.66,-2.74,NA,34,42.9,"BULLISH",22.87,6,9,0,NA,82290511.2,"SELL",2025-09-02
827,"AVALON","AVALON","MICRO_CAP",835.4,-0.86,-0.98,NA,34,45.7,"BULLISH",3.76,1,10,15,54.04,71653682.1,"SELL",2025-09-02
853,"KALAMANDIR","KALAMANDIR","MICRO_CAP",174.59,0.8,-6.76,NA,34,51,"STRONG_BULLISH",29.48,9,8,0,NA,65740830.56,"SELL",2025-09-02
871,"DPABHUSHAN","DPABHUSHAN","MICRO_CAP",1599.1,-0.6,1.25,NA,34,48.2,"BULLISH",17.22,6,8,0,NA,61696969.3,"SELL",2025-09-02
880,"KOLTEPATIL","KOLTEPATIL","MICRO_CAP",472.6,0.32,2.67,NA,34,71.9,"BULLISH",11.51,9,9,0,NA,60459859.55,"SELL",2025-09-02
898,"BIRLACORPN","BIRLACORPN","MICRO_CAP",1298,1.81,3.29,NA,34,48.9,"BEARISH",6.31,2,6,15,55.28,56175794,"SELL",2025-09-02
988,"MANALIPETC","MANALIPETC","MICRO_CAP",68.91,1.26,5.8,NA,34,55.9,"BULLISH",7.89,4,6,0,NA,40090252.49,"SELL",2025-09-02
1005,"GREENPOWER","GREENPOWER","MICRO_CAP",13.87,2.51,-0.5,NA,34,48.9,"BULLISH",7.29,3,13,0,NA,38319941.62,"SELL",2025-09-02
1106,"SOLARA","SOLARA","MICRO_CAP",630.6,-0.65,3.71,NA,34,53.2,"BULLISH",22.77,7,10,0,NA,28327626.45,"SELL",2025-09-02
1135,"SUPRAJIT","SUPRAJIT","MICRO_CAP",461.45,0.51,3.72,NA,34,56.1,"BULLISH",7.65,3,15,0,NA,25470630.85,"SELL",2025-09-02
1161,"MAFANG","MAFANG","MICRO_CAP",158.76,-1.47,1.08,NA,34,56.9,"STRONG_BULLISH",21.02,7,8,0,NA,23519976.48,"SELL",2025-09-02
1270,"PROZONER","PROZONER","MICRO_CAP",40.24,0.25,0.9,NA,34,43.5,"NEUTRAL",15.93,7,7,0,NA,15868106.29,"SELL",2025-09-02
1365,"SHALBY","SHALBY","MICRO_CAP",197.82,0.74,3.13,NA,34,49.2,"BULLISH",11.84,5,12,0,NA,10650319.09,"SELL",2025-09-02
1458,"PRAENG","PRAENG","MICRO_CAP",25.91,0.23,9.65,NA,34,67.1,"BULLISH",19.55,10,6,0,NA,6997769.53,"SELL",2025-09-02
1510,"DMCC","DMCC","MICRO_CAP",314.15,-0.03,-3,NA,34,47.8,"STRONG_BULLISH",25.61,9,8,0,NA,5539858.05,"SELL",2025-09-02
1551,"MIDSELIETF","MIDSELIETF","MICRO_CAP",17.33,-0.23,0.29,NA,34,48.9,"BULLISH",3.21,4,8,0,NA,4654694.75,"SELL",2025-09-02
1574,"SILGO","SILGO","MICRO_CAP",68.3,0.26,0.12,NA,34,64.8,"BULLISH",80.68,12,6,0,NA,4189914.27,"SELL",2025-09-02
1603,"NV20BEES","NV20BEES","MICRO_CAP",147.6,0.26,-0.2,NA,34,53.4,"BULLISH",1.96,2,15,0,NA,3557027.5,"SELL",2025-09-02
1620,"SASTASUNDR","SASTASUNDR","MICRO_CAP",280.9,3.42,2.89,NA,34,52.1,"BEARISH",-3.16,2,20,0,NA,3262925.65,"SELL",2025-09-02
1673,"NIFTYBETF","NIFTYBETF","MICRO_CAP",251.03,0.01,-0.52,NA,34,45.2,"BULLISH",2.49,6,9,0,NA,2393193.32,"SELL",2025-09-02
1870,"HDFCVALUE","HDFCVALUE","MICRO_CAP",132.23,-0.45,-0.65,NA,34,51,"BULLISH",1.69,3,12,0,NA,767048.62,"SELL",2025-09-02
1876,"CORALFINAC","CORALFINAC","MICRO_CAP",41.73,0.19,-3.27,NA,34,38.1,"BEARISH",-5.99,1,7,25,73.23,743416.55,"SELL",2025-09-02
1901,"SBIETFQLTY","SBIETFQLTY","MICRO_CAP",224.98,0.72,1.2,NA,34,60,"BULLISH",4.76,2,12,0,NA,651267.16,"SELL",2025-09-02
1951,"CELEBRITY","CELEBRITY","MICRO_CAP",12.67,3.43,2.1,NA,34,48.4,"BEARISH",3.15,1,4,20,69.76,409903.89,"SELL",2025-09-02
2009,"MODTHREAD","MODTHREAD","MICRO_CAP",51.69,-3.26,-6.09,NA,34,50.3,"STRONG_BULLISH",15.4,8,8,0,NA,208939.74,"SELL",2025-09-02
31,"RBLBANK","RBLBANK","LARGE_CAP",269.3,1.66,5.44,NA,33.3,60.7,"BULLISH",21.88,7,8,0,NA,3089751073.65,"SELL",2025-09-02
141,"JSWENERGY","JSWENERGY","MID_CAP",511.3,2.04,-0.35,NA,33.3,46,"BULLISH",6.18,2,16,0,NA,1065274797.45,"SELL",2025-09-02
322,"PCJEWELLER","PCJEWELLER","MICRO_CAP",13.29,1.53,1.92,NA,33.3,42.6,"BEARISH",13.43,5,15,0,NA,422979224.11,"SELL",2025-09-02
329,"APARINDS","APARINDS","MICRO_CAP",7875.5,0.94,-0.08,NA,33.3,34.7,"BEARISH",3.23,1,11,15,57.41,413046210.5,"SELL",2025-09-02
600,"BHARTIHEXA","BHARTIHEXA","MICRO_CAP",1772.5,0.14,-3.65,NA,33.3,46.8,"BULLISH",1.21,1,10,15,53.93,148480381.5,"SELL",2025-09-02
649,"RAMCOCEM","RAMCOCEM","MICRO_CAP",1080.6,2.09,3.56,NA,33.3,47.6,"BEARISH",10.55,5,13,0,NA,131172957.9,"SELL",2025-09-02
721,"RAJESHEXPO","RAJESHEXPO","MICRO_CAP",181.21,4.08,2.42,NA,33.3,46.6,"BEARISH",2.74,4,11,0,NA,103171165.61,"SELL",2025-09-02
769,"CIEINDIA","CIEINDIA","MICRO_CAP",399.2,3.11,3.21,NA,33.3,46.9,"STRONG_BEARISH",-7.25,4,9,15,55.88,86940676.15,"SELL",2025-09-02
839,"GLOBUSSPR","GLOBUSSPR","MICRO_CAP",1196.5,-0.82,-3.76,NA,33.3,52.1,"STRONG_BULLISH",30.51,8,8,0,NA,69954740.7,"SELL",2025-09-02
878,"INDRAMEDCO","INDRAMEDCO","MICRO_CAP",457.1,2.2,0.85,NA,33.3,49.3,"BEARISH",18.6,7,6,0,NA,60759523.85,"SELL",2025-09-02
933,"BECTORFOOD","BECTORFOOD","MICRO_CAP",1362.4,0.9,-1.27,NA,33.3,40.9,"STRONG_BEARISH",3.33,1,12,15,54.89,48951482.4,"SELL",2025-09-02
997,"GREENPANEL","GREENPANEL","MICRO_CAP",270.55,-0.82,-0.06,NA,33.3,44.4,"BEARISH",6.2,3,6,0,NA,39084110.85,"SELL",2025-09-02
1049,"SAKHTISUG","SAKHTISUG","MICRO_CAP",23.13,6.39,9,NA,33.3,53.8,"STRONG_BEARISH",-0.48,4,16,0,NA,33830619.56,"SELL",2025-09-02
1056,"SBCL","SBCL","MICRO_CAP",509.45,1.1,-1.75,NA,33.3,45.6,"BEARISH",8.38,2,11,0,NA,32811906.75,"SELL",2025-09-02
1060,"AXISILVER","AXISILVER","MICRO_CAP",122.49,-0.4,5.48,NA,33.3,70.7,"STRONG_BULLISH",17.8,10,6,0,10,32575829.64,"SELL",2025-09-02
1147,"NIF100BEES","NIF100BEES","MICRO_CAP",266.65,-0.23,-0.46,NA,33.3,45.8,"BULLISH",2.43,6,8,0,NA,24549133.21,"SELL",2025-09-02
1173,"TCI","TCI","MICRO_CAP",1151.6,0.97,2.65,NA,33.3,48.3,"BULLISH",7.29,3,11,0,NA,22319622.9,"SELL",2025-09-02
1195,"XCHANGING","XCHANGING","MICRO_CAP",89.67,4.43,0.88,NA,33.3,53.6,"BEARISH",-1.21,5,16,0,NA,20687326.58,"SELL",2025-09-02
1259,"KRSNAA","KRSNAA","MICRO_CAP",793.6,-0.02,0.02,NA,33.3,43.9,"BULLISH",15.99,6,12,0,NA,16416230.15,"SELL",2025-09-02
1303,"SUMMITSEC","SUMMITSEC","MICRO_CAP",2214.6,-1.97,-5.39,NA,33.3,60,"BULLISH",13.52,7,8,0,NA,13882303.8,"SELL",2025-09-02
1335,"SOTL","SOTL","MICRO_CAP",413.55,1.52,2.8,NA,33.3,53.8,"BEARISH",3.58,2,17,0,NA,11924329.9,"SELL",2025-09-02
1379,"STEL","STEL","MICRO_CAP",489.5,-1.34,8.84,NA,33.3,76.3,"BULLISH",23.48,11,8,0,NA,10125962.55,"SELL",2025-09-02
1409,"CYBERTECH","CYBERTECH","MICRO_CAP",154.37,-2.21,-3.73,NA,33.3,49.4,"BULLISH",-4.04,2,10,15,52.68,8890258.03,"SELL",2025-09-02
1428,"SILVER360","SILVER360","MICRO_CAP",122.21,-0.3,7.15,NA,33.3,70.8,"STRONG_BULLISH",19.06,10,6,0,NA,8114329.93,"SELL",2025-09-02
1606,"HESTERBIO","HESTERBIO","MICRO_CAP",2058.6,1.33,-2.72,NA,33.3,57.1,"STRONG_BULLISH",21.49,6,8,0,NA,3507663.5,"SELL",2025-09-02
1749,"ESILVER","ESILVER","MICRO_CAP",123.23,-0.46,5.51,NA,33.3,71.2,"STRONG_BULLISH",18,10,6,0,NA,1558113.73,"SELL",2025-09-02
1778,"MANAKALUCO","MANAKALUCO","MICRO_CAP",30.79,3.15,-2.5,NA,33.3,53.2,"BULLISH",28.23,8,8,0,NA,1334732.67,"SELL",2025-09-02
1819,"VARDHACRLC","VARDHACRLC","MICRO_CAP",45.64,2.15,1.11,NA,33.3,49.1,"BEARISH",9.11,3,16,0,NA,1056840.97,"SELL",2025-09-02
1911,"SBINEQWETF","SBINEQWETF","MICRO_CAP",31.76,0.19,0.19,NA,33.3,54.8,"BULLISH",4.61,3,15,0,NA,577272.95,"SELL",2025-09-02
1982,"AXISCETF","AXISCETF","MICRO_CAP",125.77,0.06,0.49,NA,33.3,64.6,"STRONG_BULLISH",9.84,4,12,0,10,291295.89,"SELL",2025-09-02
2031,"HEADSUP","HEADSUP","MICRO_CAP",10.58,2.42,1.15,NA,33.3,56.3,"BULLISH",12.97,7,10,0,NA,157458.86,"SELL",2025-09-02
7,"WAAREEENER","WAAREEENER","LARGE_CAP",3199.1,-0.04,-2.03,NA,32.7,52.3,"STRONG_BULLISH",10.81,6,8,0,NA,9146576955.4,"SELL",2025-09-02
87,"BHEL","BHEL","MID_CAP",215.07,1.34,1.69,NA,32.7,37.9,"BEARISH",-10.35,0,13,15,53.94,1579488610.43,"SELL",2025-09-02
106,"PROTEAN","PROTEAN","MID_CAP",889.5,2.59,0.7,NA,32.7,61.6,"BEARISH",3.92,5,18,0,NA,1389741420.7,"SELL",2025-09-02
164,"SYNGENE","SYNGENE","SMALL_CAP",635.65,0.08,-2.03,NA,32.7,40,"BULLISH",4.49,5,9,0,NA,963223382.9,"SELL",2025-09-02
187,"ASTRAL","ASTRAL","SMALL_CAP",1417.9,0.75,2,NA,32.7,53.1,"BULLISH",-5.24,1,13,20,62.97,849690336.2,"SELL",2025-09-02
251,"PIDILITIND","PIDILITIND","SMALL_CAP",3127,0.05,0.86,NA,32.7,62.7,"BULLISH",9.56,5,12,0,NA,579096600,"SELL",2025-09-02
255,"DHAMPURSUG","DHAMPURSUG","SMALL_CAP",138.95,10.44,8.73,NA,32.7,56.7,"BEARISH",-2.79,5,14,0,NA,574795220.46,"SELL",2025-09-02
280,"AFFLE","AFFLE","SMALL_CAP",1901,-0.48,0.33,NA,32.7,43.6,"BEARISH",3.85,2,10,0,10,496895529.6,"SELL",2025-09-02
307,"SWANENERGY","SWANENERGY","MICRO_CAP",457.45,0.99,0.82,NA,32.7,51.4,"BULLISH",13.01,6,10,0,NA,446955614,"SELL",2025-09-02
313,"TATACHEM","TATACHEM","MICRO_CAP",931.45,-0.89,-0.41,NA,32.7,46.4,"BULLISH",5.71,3,10,0,NA,437585588.85,"SELL",2025-09-02
339,"GOLDIAM","GOLDIAM","MICRO_CAP",377.45,-0.4,7.74,NA,32.7,62.3,"BULLISH",12.62,9,6,0,NA,398849203.35,"SELL",2025-09-02
404,"M&MFIN","M&MFIN","MICRO_CAP",260.7,1.24,0.08,NA,32.7,50.8,"BEARISH",3.06,2,15,0,NA,313628063.9,"SELL",2025-09-02
474,"GILLETTE","GILLETTE","MICRO_CAP",10173,1.06,1.8,NA,32.7,44,"BEARISH",6.54,3,11,0,NA,235070591,"SELL",2025-09-02
499,"ARKADE","ARKADE","MICRO_CAP",176.23,1.35,-1.03,NA,32.7,36.7,"BEARISH",-5.37,1,11,15,54.49,217300536.67,"SELL",2025-09-02
530,"KIRLOSENG","KIRLOSENG","MICRO_CAP",916.4,0,-0.78,NA,32.7,49.9,"STRONG_BULLISH",12.06,7,8,0,NA,190656416.15,"SELL",2025-09-02
534,"DBREALTY","DBREALTY","MICRO_CAP",170.31,0.06,0.6,NA,32.7,34.2,"BEARISH",-18.41,1,7,25,72.04,186443858.8,"SELL",2025-09-02
543,"PTC","PTC","MICRO_CAP",180.16,1.95,0.77,NA,32.7,46.1,"BULLISH",9.95,3,9,0,NA,182305649.46,"SELL",2025-09-02
590,"GATEWAY","GATEWAY","MICRO_CAP",64.01,-1.58,-3.67,NA,32.7,38.8,"BULLISH",6.99,6,6,0,NA,152052320.32,"SELL",2025-09-02
627,"NIACL","NIACL","MICRO_CAP",192.87,1.03,1.23,NA,32.7,52.6,"STRONG_BULLISH",7.87,3,13,0,NA,138382367.26,"SELL",2025-09-02
727,"VIJAYA","VIJAYA","MICRO_CAP",1030.7,-1.24,2.15,NA,32.7,48.5,"BULLISH",14.58,6,10,0,NA,100553803.9,"SELL",2025-09-02
775,"SKFINDIA","SKFINDIA","MICRO_CAP",4570.1,0.82,0.39,NA,32.7,47,"BEARISH",2.89,1,15,0,NA,84121730.3,"SELL",2025-09-02
782,"SANDUMA","SANDUMA","MICRO_CAP",454.2,4.62,5.68,NA,32.7,49,"STRONG_BEARISH",2.52,2,18,0,NA,82196911.05,"SELL",2025-09-02
794,"PNGJL","PNGJL","MICRO_CAP",578.85,-0.08,1.9,NA,32.7,51.8,"BULLISH",6,3,12,0,NA,78141038.8,"SELL",2025-09-02
875,"BSLNIFTY","BSLNIFTY","MICRO_CAP",28.53,-0.28,-0.59,NA,32.7,44.1,"BULLISH",2.36,6,8,0,10,61173381.6,"SELL",2025-09-02
954,"MADRASFERT","MADRASFERT","MICRO_CAP",89.11,0.85,-0.06,NA,32.7,46.3,"BULLISH",3.2,3,9,0,NA,46667230.6,"SELL",2025-09-02
1063,"AHLUCONT","AHLUCONT","MICRO_CAP",940.3,0.43,1.73,NA,32.7,44.9,"BEARISH",7.3,3,13,0,10,32294450.4,"SELL",2025-09-02
1074,"ZOTA","ZOTA","MICRO_CAP",1205.6,-0.16,0.11,NA,32.7,45.1,"BULLISH",32.56,8,8,0,NA,30914250.8,"SELL",2025-09-02
1079,"AKSHARCHEM","AKSHARCHEM","MICRO_CAP",255.45,-8.14,-7.36,NA,32.7,36.5,"BULLISH",6.8,6,6,0,10,30310922.75,"SELL",2025-09-02
1146,"TCIEXP","TCIEXP","MICRO_CAP",695.15,2.01,2.67,NA,32.7,50.2,"BEARISH",-3.31,2,20,0,NA,24592116.9,"SELL",2025-09-02
1304,"NEXT50","NEXT50","MICRO_CAP",686.16,0.29,0.25,NA,32.7,49.4,"BULLISH",4.65,3,11,0,NA,13780913.6,"SELL",2025-09-02
1370,"APTECHT","APTECHT","MICRO_CAP",132.33,-1.03,NA,NA,32.7,33.9,"NEUTRAL",12.24,5,2,15,51.74,10538958.71,"SELL",2025-09-02
1375,"CEWATER","CEWATER","MICRO_CAP",544.3,-1,-1.32,NA,32.7,44.2,"BULLISH",2.06,1,10,15,53.68,10381551.9,"SELL",2025-09-02
1444,"DIAMINESQ","DIAMINESQ","MICRO_CAP",362.25,0.35,-0.3,NA,32.7,41.4,"BEARISH",-0.8,4,15,0,NA,7515865.45,"SELL",2025-09-02
1470,"AONETOTAL","AONETOTAL","MICRO_CAP",11.53,0.17,-0.09,NA,32.7,46.9,"BULLISH",3.35,2,9,0,10,6687497.27,"SELL",2025-09-02
1509,"SREEL","SREEL","MICRO_CAP",236.21,-0.55,3.33,NA,32.7,48.9,"BEARISH",1.84,5,8,0,NA,5553990.54,"SELL",2025-09-02
1541,"NAHARPOLY","NAHARPOLY","MICRO_CAP",296.15,-0.92,NA,NA,32.7,62.9,"BULLISH",58.36,12,4,0,NA,4851823.65,"SELL",2025-09-02
1645,"KANPRPLA","KANPRPLA","MICRO_CAP",210.89,-2.08,1.52,NA,32.7,75.4,"BULLISH",77.88,12,6,0,NA,2915966.84,"SELL",2025-09-02
1725,"PTL","PTL","MICRO_CAP",40,0.25,0.2,NA,32.7,47.2,"BULLISH",0.99,3,15,0,NA,1827495.07,"SELL",2025-09-02
1788,"HMVL","HMVL","MICRO_CAP",86.5,0.52,0.76,NA,32.7,46.2,"BEARISH",5.65,2,13,0,NA,1232843.34,"SELL",2025-09-02
1952,"HDFCLOWVOL","HDFCLOWVOL","MICRO_CAP",20.85,-0.19,0.53,NA,32.7,60.1,"STRONG_BULLISH",7.31,3,12,0,NA,409041.15,"SELL",2025-09-02
2010,"LOWVOL","LOWVOL","MICRO_CAP",209.33,0.16,0.55,NA,32.7,62.3,"STRONG_BULLISH",7.43,3,12,0,NA,206841.55,"SELL",2025-09-02
2052,"MOLOWVOL","MOLOWVOL","MICRO_CAP",38.01,0.48,0.64,NA,32.7,56.8,"BULLISH",5.44,3,15,0,NA,102898.94,"SELL",2025-09-02
46,"QUADFUTURE","QUADFUTURE","LARGE_CAP",465.35,8.59,14.86,NA,32,64.8,"BEARISH",4.57,9,0,0,NA,2510274859.85,"SELL",2025-09-02
154,"MOTILALOFS","MOTILALOFS","SMALL_CAP",875.1,-2.27,-3.72,NA,32,41.5,"BULLISH",9.78,4,6,0,NA,1003232996.8,"SELL",2025-09-02
