"SYMBOL","ISIN","TIMESTAMP","OPEN","HIGH","LOW","CLOSE","LAST","PREVCLOSE","TOTTRDQTY","TOTTRDVAL","TOTALTRADES"
"BAJAJCON.NS","INE933K01021",2025-08-01,224.4,228.5,222.85,224.68,236.5,223.18,379046,"48729806.54",5068
"BAJAJELEC.NS","INE193E01025",2025-08-01,621.4,628,607.6,611.5,236.5,618.1,21388,"48729806.54",5068
"BAJAJFINSV.NS","INE918I01026",2025-08-01,1945,1977.9,1911.2,1916.3,236.5,1948,836974,"48729806.54",5068
"BAJAJHCARE.NS","INE411U01027",2025-08-01,489,489.7,464.3,468.35,236.5,486.55,114919,"48729806.54",5068
"BAJAJHFL.NS","INE377Y01014",2025-08-01,114,114.25,112.6,112.91,236.5,113.87,3511376,"48729806.54",5068
"BAJAJHIND.NS","INE306A01021",2025-08-01,23.2,23.48,22.9,22.98,236.5,23.34,3791091,"48729806.54",5068
"BAJAJHLDNG.NS","INE118A01012",2025-08-01,13975,14034,13781,13848,236.5,13963,21385,"48729806.54",5068
"BAJAJINDEF.NS","INE0O9T01021",2025-08-01,436,447,416.2,424.05,236.5,428.05,79146,"48729806.54",5068
"BAJFINANCE.NS","INE296A01032",2025-08-01,884.8,895.85,873,875.6,236.5,881.2,5300299,"48729806.54",5068
"BALAJEE.NS","INE0S2G01011",2025-08-01,53.5,53.99,49.1,50.06,236.5,53.16,277211,"48729806.54",5068
"BALAMINES.NS","INE050E01027",2025-08-01,1768.4,1788.8,1668,1691.5,236.5,1768.4,74807,"48729806.54",5068
"BALAXI.NS","INE618N01022",2025-08-01,47.4,48.35,47.1,47.36,236.5,47.88,101164,"48729806.54",5068
"BALKRISHNA.NS","INE875R01011",2025-08-01,20.62,20.9,20.38,20.54,236.5,20.62,5168,"48729806.54",5068
"BALKRISIND.NS","INE787D01026",2025-08-01,2698.1,2698.1,2556,2575.8,236.5,2676.2,370249,"48729806.54",5068
"BALMLAWRIE.NS","INE164A01016",2025-08-01,209.06,212.59,207.83,208.15,236.5,210.36,160487,"48729806.54",5068
"BALPHARMA.NS","INE083D01012",2025-08-01,97.8,102.99,96.5,96.68,236.5,100.05,18730,"48729806.54",5068
"BALRAMCHIN.NS","INE119A01028",2025-08-01,589,591.85,559.05,563.15,236.5,587.05,153810,"48729806.54",5068
"BANARBEADS.NS","INE655B01011",2025-08-01,119.95,119.95,114.15,114.95,236.5,117.1,5703,"48729806.54",5068
"BANARISUG.NS","INE459A01010",2025-08-01,3798,3871.4,3750,3801.2,236.5,3758.2,618,"48729806.54",5068
"BANCOINDIA.NS","INE213C01025",2025-08-01,594,595.8,573.2,575.15,236.5,591.8,143533,"48729806.54",5068
"BANDHANBNK.NS","INE545U01014",2025-08-01,168,168.58,163,163.42,236.5,168.08,3579216,"48729806.54",5068
"BANG.NS","INE863I01016",2025-08-01,52.99,53.98,52.44,52.71,236.5,53,3471,"48729806.54",5068
"BANKA.NS","INE862Y01015",2025-08-01,81.4,85.69,80.01,82.29,236.5,82.91,10062,"48729806.54",5068
"BANKBARODA.NS","INE028A01039",2025-08-01,237.74,238.61,234.55,235.13,236.5,237.87,4770791,"48729806.54",5068
"BANKBEES.NS","INF204KB15I9",2025-08-01,572.01,578.98,572.01,573.73,236.5,577.06,619162,"48729806.54",5068
"BANKBETF.NS","INF0QA701714",2025-08-01,55.29,62,55.29,58.68,236.5,56.71,60024,"48729806.54",5068
"BANKETF.NS","INF769K01KR3",2025-08-01,566.78,568.52,563.61,563.96,236.5,566.9,1564,"48729806.54",5068
"BANKETFADD.NS","INF740KA1RX3",2025-08-01,57.08,57.15,56.53,56.77,236.5,57.08,51027,"48729806.54",5068
"BANKIETF.NS","INF109KC15I8",2025-08-01,58.54,58.54,56.8,56.9,236.5,57.12,79960,"48729806.54",5068
"BANKINDIA.NS","INE084A01016",2025-08-01,111.38,111.61,108.81,109.29,236.5,111.38,6982193,"48729806.54",5068
"BANKNIFTY1.NS","INF174K01F59",2025-08-01,573.06,579.16,573.05,574.51,236.5,578.05,19605,"48729806.54",5068
"BANKPSU.NS","INF769K01LZ4",2025-08-01,70.74,70.74,67.9,68.07,236.5,68.68,3137,"48729806.54",5068
"BANSALWIRE.NS","INE0B9K01025",2025-08-01,393.5,405,389.05,390.95,236.5,396.7,36792,"48729806.54",5068
"BANSWRAS.NS","INE629D01020",2025-08-01,145.21,145.21,138.1,140,236.5,143.32,14663,"48729806.54",5068
"BARBEQUE.NS","INE382M01027",2025-08-01,280.55,282.5,270.05,272.05,236.5,284.1,229785,"48729806.54",5068
"BASF.NS","INE373A01013",2025-08-01,5000,5014,4806,4825.8,236.5,4994,17201,"48729806.54",5068
"BASML.NS","INE186H01022",2025-08-01,31,31,29.91,30,236.5,30.41,52578,"48729806.54",5068
"BATAINDIA.NS","INE176A01028",2025-08-01,1191.2,1195.1,1185,1186.2,236.5,1191.3,36952,"48729806.54",5068
"BAYERCROP.NS","INE462A01022",2025-08-01,6405,6429,6110.5,6254.5,236.5,6322.5,29477,"48729806.54",5068
"BBETF0432.NS","INF754K01OB1",2025-08-01,1286.01,1286.5,1285.66,1285.69,236.5,1285.01,3072,"48729806.54",5068
"BBL.NS","INE464A01036",2025-08-01,2961,2973,2890,2912,236.5,2979.6,30580,"48729806.54",5068
"BBNPNBETF.NS","INF251K01TL6",2025-08-01,57.33,57.33,56.07,56.07,236.5,56.21,747,"48729806.54",5068
"BBNPPGOLD.NS","INF251K01SU9",2025-08-01,96.5,96.5,95.2,95.25,236.5,96.5,1515,"48729806.54",5068
"BBTC.NS","INE050A01025",2025-08-01,1890,1945.1,1890,1901.6,236.5,1896.8,37820,"48729806.54",5068
"BBTCL.NS","INE01EE01011",2025-08-01,208.9,221.01,198.61,202.58,236.5,206.07,35629,"48729806.54",5068
"BCG.NS","INE425B01027",2025-08-01,13.8,14.07,13.71,13.97,236.5,13.58,19490837,"48729806.54",5068
"BCLIND.NS","INE412G01024",2025-08-01,43.98,44.5,43.2,43.87,236.5,43.98,652493,"48729806.54",5068
"BCONCEPTS.NS","INE977Y01011",2025-08-01,332.95,335.25,328.45,330.45,236.5,332.95,2839,"48729806.54",5068
"BDL.NS","INE171Z01026",2025-08-01,1615,1616,1556.1,1565.2,236.5,1619,852808,"48729806.54",5068
"BEARDSELL.NS","INE520H01022",2025-08-01,33.6,34.34,31.9,32.09,236.5,33.73,42803,"48729806.54",5068
"BECTORFOOD.NS","INE495P01012",2025-08-01,1511.2,1521,1450,1461.3,236.5,1511.3,33453,"48729806.54",5068
"BEDMUTHA.NS","INE844K01012",2025-08-01,143.3,143.5,138,139.05,236.5,141.98,11609,"48729806.54",5068
"BEL.NS","INE263A01024",2025-08-01,383.1,383.5,376.2,377.2,236.5,383.1,8702605,"48729806.54",5068
"BELLACASA.NS","INE344T01014",2025-08-01,418,418,401.05,409.4,236.5,406.3,3187,"48729806.54",5068
"BELRISE.NS","INE894V01022",2025-08-01,139.45,143,138.3,141.09,236.5,138.13,17161028,"48729806.54",5068
"BEML.NS","INE258A01016",2025-08-01,3957,3984,3800.5,3844.9,236.5,3960.7,250980,"48729806.54",5068
"BEPL.NS","INE922A01025",2025-08-01,116.35,117.5,113.74,115.51,236.5,115.51,864565,"48729806.54",5068
"BERGEPAINT.NS","INE463A01038",2025-08-01,562,582,561.5,566.9,236.5,564.9,945316,"48729806.54",5068
"BESTAGRO.NS","INE052T01013",2025-08-01,488,524,487,512.35,236.5,484.95,430957,"48729806.54",5068
"BFINVEST.NS","INE878K01010",2025-08-01,482,484.4,472.3,474.9,236.5,484.7,12991,"48729806.54",5068
"BFSI.NS","INF769K01HI8",2025-08-01,28.26,28.26,27.26,27.31,236.5,27.44,381678,"48729806.54",5068
"BFUTILITIE.NS","INE243D01012",2025-08-01,752.9,758.5,718,722.05,236.5,749.15,44196,"48729806.54",5068
"BHAGCHEM.NS","INE414D01027",2025-08-01,303.8,309.95,302,303.2,236.5,301.45,135527,"48729806.54",5068
"BHAGERIA.NS","INE354C01027",2025-08-01,201.8,206.09,198,200.69,236.5,201.16,51489,"48729806.54",5068
"BHANDARI.NS","INE474E01029",2025-08-01,5.48,5.48,5.01,5.14,236.5,5.31,238995,"48729806.54",5068
"BHARATFORG.NS","INE465A01025",2025-08-01,1168,1168,1141.9,1146.1,236.5,1169.1,580962,"48729806.54",5068
"BHARATGEAR.NS","INE561C01019",2025-08-01,93.4,93.4,92.02,92.27,236.5,93.4,20827,"48729806.54",5068
"BHARATRAS.NS","INE838B01013",2025-08-01,11117,11169,10620,10682,236.5,11065,2897,"48729806.54",5068
"BHARATWIRE.NS","INE316L01019",2025-08-01,186.83,190.12,177.22,178.37,236.5,186.83,163717,"48729806.54",5068
"BHARTIARTL.NS","INE397D01024",2025-08-01,1914,1919.7,1878,1884.4,236.5,1914.3,5192594,"48729806.54",5068
"BHARTIHEXA.NS","INE343G01021",2025-08-01,1842.1,1864,1816.6,1844.6,236.5,1847.7,139113,"48729806.54",5068
"BHEL.NS","INE257A01026",2025-08-01,238.45,238.45,231.1,231.6,236.5,238.45,4328861,"48729806.54",5068
"BIGBLOC.NS","INE412U01025",2025-08-01,58.35,59.74,58,58.18,236.5,58.35,45022,"48729806.54",5068
"BIKAJI.NS","INE00E101023",2025-08-01,750.5,763.8,746.55,754.65,236.5,750,120246,"48729806.54",5068
"BIL.NS","INE828A01016",2025-08-01,979,979,899.45,902.75,236.5,946.75,11535,"48729806.54",5068
"BIOCON.NS","INE376G01013",2025-08-01,391.5,392.85,381.8,383.1,236.5,391.4,3141290,"48729806.54",5068
"BIRLACORPN.NS","INE340A01012",2025-08-01,1365,1366,1310,1318.7,236.5,1351.5,175268,"48729806.54",5068
"BIRLAMONEY.NS","INE865C01022",2025-08-01,169,174.85,169,171.8,236.5,170.99,58600,"48729806.54",5068
"BIRLANU.NS","INE557A01011",2025-08-01,2339,2339,2209.9,2221.6,236.5,2303.3,25952,"48729806.54",5068
"BLACKBUCK.NS","INE0UIZ01018",2025-08-01,464.25,464.25,432.55,447.15,236.5,466.05,597003,"48729806.54",5068
"BLAL.NS","INE0N7W01012",2025-08-01,208.5,212.3,208.3,208.44,236.5,208.78,45348,"48729806.54",5068
"BLBLIMITED.NS","INE791A01024",2025-08-01,15.11,15.79,15.09,15.25,236.5,15.46,102625,"48729806.54",5068
"BLISSGVS.NS","INE416D01022",2025-08-01,175.2,178.8,172.65,173.73,236.5,176.33,697113,"48729806.54",5068
"BLKASHYAP.NS","INE350H01032",2025-08-01,79.9,79.99,74.15,75.09,236.5,79.01,1053955,"48729806.54",5068
"BLS.NS","INE153T01027",2025-08-01,380,386.9,377,379.65,236.5,380.05,3940732,"48729806.54",5068
"BLUEDART.NS","INE233B01017",2025-08-01,5999.5,6028,5870,5888,236.5,5994,21133,"48729806.54",5068
"BLUEJET.NS","INE0KBH01020",2025-08-01,808,825,790.2,796.3,236.5,805.95,655774,"48729806.54",5068
"BLUESTARCO.NS","INE472A01039",2025-08-01,1739.6,1746.2,1687,1697,236.5,1738.1,150047,"48729806.54",5068
"BLUSPRING.NS","INE0U4101014",2025-08-01,86.7,92.97,86.5,89.57,236.5,87.58,1333783,"48729806.54",5068
"BODALCHEM.NS","INE338D01028",2025-08-01,73.75,74.99,71.15,71.71,236.5,74.87,309012,"48729806.54",5068
"BOHRAIND.NS","INE802W01023",2025-08-01,35.44,35.44,32.51,32.59,236.5,33.89,51403,"48729806.54",5068
"BOMDYEING.NS","INE032A01023",2025-08-01,170.5,170.84,163.02,164.42,236.5,170.78,1508722,"48729806.54",5068
"BORANA.NS","INE16SF01016",2025-08-01,221.9,222.98,217.5,219.5,236.5,219.96,86360,"48729806.54",5068
"BOROLTD.NS","INE02PY01013",2025-08-01,330.1,331.5,322,323.1,236.5,330.3,38706,"48729806.54",5068
"BORORENEW.NS","INE666D01022",2025-08-01,613,627.6,608.15,616.25,236.5,613.5,436200,"48729806.54",5068
"BOROSCI.NS","INE02L001032",2025-08-01,164.56,164.56,158,158.57,236.5,164.03,49453,"48729806.54",5068
"BOSCHLTD.NS","INE323A01026",2025-08-01,40375,40730,40105,40390,236.5,40385,59925,"48729806.54",5068
"BPCL.NS","INE029A01011",2025-08-01,329,329.3,316.55,317.85,236.5,329.3,4105518,"48729806.54",5068
"BPL.NS","INE110A01019",2025-08-01,83,83,78.63,79.69,236.5,81.53,36556,"48729806.54",5068
"BRIGADE.NS","INE791I01019",2025-08-01,1004,1014.4,977.6,982.7,236.5,1007.8,216706,"48729806.54",5068
"BRIGHOTEL.NS","INE03NU01014",2025-08-01,85,87.33,84,84.3,236.5,85.32,2421603,"48729806.54",5068
"BRITANNIA.NS","INE216A01030",2025-08-01,5799.5,5899,5776.5,5798,236.5,5771,244870,"48729806.54",5068
"BRNL.NS","INE727S01012",2025-08-01,20.71,20.98,20.4,20.55,236.5,20.6,36080,"48729806.54",5068
"BSE.NS","INE118H01025",2025-08-01,2429.3,2470,2383.5,2411.3,236.5,2427.4,3124608,"48729806.54",5068
"BSE500IETF.NS","INF109KC1V59",2025-08-01,38.86,38.86,38.29,38.34,236.5,38.74,168939,"48729806.54",5068
"BSHSL.NS","INE032Z01020",2025-08-01,139,139,135,135.43,236.5,135.07,7282,"48729806.54",5068
"BSLGOLDETF.NS","INF209KB18D3",2025-08-01,86.62,88,86.43,86.84,236.5,87.31,118575,"48729806.54",5068
"BSLNIFTY.NS","INF209KB19D1",2025-08-01,29.1,29.1,28.37,28.51,236.5,28.72,303733,"48729806.54",5068
"BSLSENETFG.NS","INF209KB10E8",2025-08-01,81.33,82.1,80.38,80.54,236.5,81.33,2796,"48729806.54",5068
"BSOFT.NS","INE836A01035",2025-08-01,391.5,404.55,391.5,400.85,236.5,391.5,1715256,"48729806.54",5068
"BTML.NS","INE0EEJ01023",2025-08-01,7.96,8.2,7.81,7.91,236.5,7.96,141506,"48729806.54",5068
"BUTTERFLY.NS","INE295F01017",2025-08-01,715.3,727.1,712.1,716.95,236.5,715.3,9442,"48729806.54",5068
"BVCL.NS","INE139I01011",2025-08-01,42.05,44.99,39.15,40.82,236.5,42.45,79430,"48729806.54",5068
"CAMPUS.NS","INE278Y01022",2025-08-01,267.35,271.6,265.75,267.35,236.5,267.35,159605,"48729806.54",5068
"CAMS.NS","INE596I01012",2025-08-01,3737,3748.8,3636.1,3644.4,236.5,3736.8,557332,"48729806.54",5068
"CANBK.NS","INE476A01022",2025-08-01,107.25,107.4,105.75,105.89,236.5,107.25,13286442,"48729806.54",5068
"CANFINHOME.NS","INE477A01020",2025-08-01,751.95,756.45,737.05,740.35,236.5,751.95,191651,"48729806.54",5068
"CANTABIL.NS","INE068L01024",2025-08-01,267.7,267.7,259,261.45,236.5,266.1,86166,"48729806.54",5068
"CAPACITE.NS","INE264T01014",2025-08-01,306.65,308,297.3,299.6,236.5,306.65,154348,"48729806.54",5068
"CAPITALSFB.NS","INE646H01017",2025-08-01,309.95,309.95,298.8,303.7,236.5,304.45,70557,"48729806.54",5068
"CAPLIPOINT.NS","INE475E01026",2025-08-01,2066.3,2091,1977,1988.1,236.5,2066.4,83588,"48729806.54",5068
"CARBORUNIV.NS","INE120A01034",2025-08-01,926,947,924,925.95,236.5,930.6,121391,"48729806.54",5068
"CARERATING.NS","INE752H01013",2025-08-01,1685,1718.5,1658.5,1666.7,236.5,1696.7,32832,"48729806.54",5068
"CARRARO.NS","INE0V7W01012",2025-08-01,477,493.9,464,483.45,236.5,480.95,94912,"48729806.54",5068
"CARTRADE.NS","INE290S01011",2025-08-01,2188.2,2188.2,2131,2176.4,236.5,2186.5,499890,"48729806.54",5068
"CARYSIL.NS","INE482D01024",2025-08-01,885,888.75,831.25,837.35,236.5,886.65,110541,"48729806.54",5068
"CASHIETF.NS","INF109K1A021",2025-08-01,1021.87,1021.89,1021.87,1021.88,236.5,1021.43,131240,"48729806.54",5068
"CASTROLIND.NS","INE172A01027",2025-08-01,218.94,223.17,217.3,218.41,236.5,218.11,1389042,"48729806.54",5068
"CCCL.NS","INE429I01024",2025-08-01,16.83,17,16.16,16.32,236.5,16.83,231194,"48729806.54",5068
"CCHHL.NS","INE652F01027",2025-08-01,18.13,18.13,17.32,17.54,236.5,17.93,44241,"48729806.54",5068
"CCL.NS","INE421D01022",2025-08-01,857.1,905,848,894.1,236.5,852.85,834157,"48729806.54",5068
"CDSL.NS","INE736A01011",2025-08-01,1480,1494,1462.9,1478.8,236.5,1480.8,2222837,"48729806.54",5068
"CEATLTD.NS","INE482A01020",2025-08-01,3310,3334,3220,3229.7,236.5,3313.3,55695,"48729806.54",5068
"CEIGALL.NS","INE0AG901020",2025-08-01,249.95,269.3,246.47,263.04,236.5,249.7,1034575,"48729806.54",5068
"CELEBRITY.NS","INE185H01016",2025-08-01,13.23,13.47,12.68,12.86,236.5,13.33,75859,"48729806.54",5068
"CELLO.NS","INE0LMW01024",2025-08-01,592,599.65,590.1,591.85,236.5,594.85,65605,"48729806.54",5068
"CENTENKA.NS","INE485A01015",2025-08-01,518.95,519,482.35,490.9,236.5,517.7,95117,"48729806.54",5068
"CENTEXT.NS","INE281A01026",2025-08-01,23.84,23.84,23,23.13,236.5,23.64,80973,"48729806.54",5068
"CENTRALBK.NS","INE483A01010",2025-08-01,36.41,36.46,35.8,35.93,236.5,36.41,3821663,"48729806.54",5068
"CENTUM.NS","INE320B01020",2025-08-01,2230,2250,2068.8,2103.1,236.5,2211.7,15180,"48729806.54",5068
"CENTURYPLY.NS","INE348B01021",2025-08-01,731.5,745,725.2,739.8,236.5,731.5,31460,"48729806.54",5068
"CERA.NS","INE739E01017",2025-08-01,6500,6574.5,6406,6434,236.5,6545,8175,"48729806.54",5068
"CESC.NS","INE486A01021",2025-08-01,169,169.51,164.69,165.53,236.5,169.51,4702449,"48729806.54",5068
"CEWATER.NS","INE037Z01029",2025-08-01,628,633.15,585.25,595,236.5,623.35,80769,"48729806.54",5068
"CGCL.NS","INE180C01042",2025-08-01,186.5,190.35,174.9,175.36,236.5,186.29,11854541,"48729806.54",5068
"CGPOWER.NS","INE067A01029",2025-08-01,662.05,665.9,649.55,651.3,236.5,661.7,2579602,"48729806.54",5068
"CHALET.NS","INE427F01016",2025-08-01,1001.05,1082,863.55,890.35,236.5,909.85,9118454,"48729806.54",5068
"CHAMBLFERT.NS","INE085A01013",2025-08-01,533,551.55,515.05,518.3,236.5,514.9,14204888,"48729806.54",5068
"CHEMCON.NS","INE03YM01018",2025-08-01,245.88,249.49,230,232.22,236.5,243.94,207663,"48729806.54",5068
"CHEMFAB.NS","INE783X01023",2025-08-01,795,849,716,719.5,236.5,784.2,98701,"48729806.54",5068
"CHEMPLASTS.NS","INE488A01050",2025-08-01,416.85,423.7,416.85,418.5,236.5,416.85,29737,"48729806.54",5068
"CHENNPETRO.NS","INE178A01016",2025-08-01,680.7,682,652.8,656.5,236.5,682.65,843509,"48729806.54",5068
"CHEVIOT.NS","INE974B01016",2025-08-01,1186.8,1205,1180.8,1196.4,236.5,1186.6,3018,"48729806.54",5068
"CHOICEIN.NS","INE102B01014",2025-08-01,761.9,765,751,752.8,236.5,762.2,583249,"48729806.54",5068
"CHOLAFIN.NS","INE121A01024",2025-08-01,1442.5,1481.9,1404,1422.5,236.5,1443.2,4717925,"48729806.54",5068
"CHOLAHLDNG.NS","INE149A01033",2025-08-01,1887.7,1904.9,1820,1828.4,236.5,1887.7,140674,"48729806.54",5068
"CIEINDIA.NS","INE536H01010",2025-08-01,404.3,411.9,402,405.4,236.5,402.15,125211,"48729806.54",5068
"CIFL.NS","INE345H01024",2025-08-01,35,35.29,32.99,33.61,236.5,34.93,242578,"48729806.54",5068
"CIGNITITEC.NS","INE675C01017",2025-08-01,1656.7,1656.7,1605.2,1608.9,236.5,1656.7,53975,"48729806.54",5068
"CINELINE.NS","INE704H01022",2025-08-01,97.8,97.8,91.92,91.96,236.5,96.76,32995,"48729806.54",5068
"CIPLA.NS","INE059A01026",2025-08-01,1544,1549.7,1494,1502.8,236.5,1554.6,2109707,"48729806.54",5068
"CLEAN.NS","INE227W01023",2025-08-01,1223,1235,1202.4,1207.2,236.5,1222.3,73171,"48729806.54",5068
"CLEDUCATE.NS","INE201M01029",2025-08-01,90.34,92.6,88,89.16,236.5,90.34,34753,"48729806.54",5068
"CLSEL.NS","INE419D01026",2025-08-01,317,320.8,308.6,311.65,236.5,319.25,48749,"48729806.54",5068
"CMSINFO.NS","INE925R01014",2025-08-01,458,462.55,451,454.5,236.5,458.3,454495,"48729806.54",5068
"COALINDIA.NS","INE522F01014",2025-08-01,375,381.15,370.7,372.5,236.5,376.35,13769152,"48729806.54",5068
"COASTCORP.NS","INE377E01024",2025-08-01,35.35,35.81,34.29,35.04,236.5,35.33,35235,"48729806.54",5068
"COCHINSHIP.NS","INE704P01025",2025-08-01,1767,1772.9,1710,1718.7,236.5,1770.8,622282,"48729806.54",5068
"COFFEEDAY.NS","INE335K01011",2025-08-01,36.6,36.6,35.1,35.32,236.5,35.75,1456275,"48729806.54",5068
"COFORGE.NS","INE591G01025",2025-08-01,1744.8,1746.5,1700.4,1706.3,236.5,1748.2,1167544,"48729806.54",5068
"COHANCE.NS","INE03QK01018",2025-08-01,989,998.3,954,979.35,236.5,998.45,293950,"48729806.54",5068
"COLPAL.NS","INE259A01022",2025-08-01,2248,2286.5,2240.7,2258,236.5,2245.3,605397,"48729806.54",5068
"COMMOIETF.NS","INF109KC19O8",2025-08-01,88.55,88.78,87.07,87.33,236.5,88.43,49979,"48729806.54",5068
"COMPUSOFT.NS","INE453B01029",2025-08-01,20.58,21.2,19.3,20.25,236.5,20.58,105264,"48729806.54",5068
"COMSYN.NS","INE073V01015",2025-08-01,134.75,136,131,131.35,236.5,134.07,154939,"48729806.54",5068
"CONCOR.NS","INE111A01025",2025-08-01,578.15,581.95,570.6,573.6,236.5,578.2,1111636,"48729806.54",5068
"CONCORDBIO.NS","INE338H01029",2025-08-01,1758.6,1790.7,1735,1740.7,236.5,1767.3,50248,"48729806.54",5068
"CONFIPET.NS","INE552D01024",2025-08-01,51.82,52.64,50.46,50.8,236.5,52.02,524888,"48729806.54",5068
"CONS.NS","INF174KA1JE5",2025-08-01,120.55,120.7,119.45,119.88,236.5,119.75,2344,"48729806.54",5068
"CONSOFINVT.NS","INE025A01027",2025-08-01,195,199.56,194.41,196.05,236.5,193.64,3581,"48729806.54",5068
"CONSUMBEES.NS","INF204KA1LD7",2025-08-01,130.18,131.13,129.2,129.54,236.5,130.01,101609,"48729806.54",5068
"CONSUMER.NS","INF769K01NS5",2025-08-01,11.92,11.92,11.42,11.51,236.5,11.63,140140,"48729806.54",5068
"CONSUMIETF.NS","INF109KC1V42",2025-08-01,121.62,122.11,120.33,120.4,236.5,120.91,19559,"48729806.54",5068
"CONTROLPR.NS","INE663B01015",2025-08-01,758.95,772.75,737.95,747.1,236.5,758.4,21560,"48729806.54",5068
"CORALFINAC.NS","INE558D01021",2025-08-01,45.9,45.9,44.1,44.6,236.5,44.58,30072,"48729806.54",5068
"CORDSCABLE.NS","INE792I01017",2025-08-01,189.95,195.3,187.2,188.88,236.5,187.14,56414,"48729806.54",5068
"COROMANDEL.NS","INE169A01031",2025-08-01,2673,2688.3,2577.3,2590.4,236.5,2691.4,366913,"48729806.54",5068
"COSMOFIRST.NS","INE757A01017",2025-08-01,1025.1,1068.4,1010,1038.3,236.5,1017.6,163039,"48729806.54",5068
"CPCAP.NS","INE521J01018",2025-08-01,165.05,168.89,165.05,167.89,236.5,167.27,127,"48729806.54",5068
"CPSEETF.NS","INF457M01133",2025-08-01,91,91,89.5,89.66,236.5,90.58,668258,"48729806.54",5068
"CRAFTSMAN.NS","INE00LO01017",2025-08-01,6674,6675,6417,6465,236.5,6752,55890,"48729806.54",5068
"CREATIVE.NS","INE985W01018",2025-08-01,661.75,661.75,624,631,236.5,661.4,15681,"48729806.54",5068
"CREDITACC.NS","INE741K01010",2025-08-01,1248,1275.9,1240,1246.3,236.5,1248.3,166931,"48729806.54",5068
"CREST.NS","INE559D01011",2025-08-01,370,373.95,363.65,366.55,236.5,370.6,3942,"48729806.54",5068
"CRISIL.NS","INE007A01025",2025-08-01,5304,5382,5192,5216,236.5,5304,41113,"48729806.54",5068
"CRIZAC.NS","INE0S4R01014",2025-08-01,334.75,334.9,325.5,328.95,236.5,332.82,914942,"48729806.54",5068
"CROMPTON.NS","INE299U01018",2025-08-01,322.6,324.95,320.45,321.2,236.5,323,1483613,"48729806.54",5068
"CROWN.NS","INE491V01019",2025-08-01,156.25,171,151.51,165.57,236.5,156.69,28186,"48729806.54",5068
"CSBBANK.NS","INE679A01013",2025-08-01,425.95,427.9,416.35,419.1,236.5,420.2,116647,"48729806.54",5068
"CSLFINANCE.NS","INE718F01018",2025-08-01,308.95,308.95,301.1,302.4,236.5,305.25,7898,"48729806.54",5068
"CUB.NS","INE491A01021",2025-08-01,216.4,224.5,211.27,213.87,236.5,214.28,7723901,"48729806.54",5068
"CUMMINSIND.NS","INE298A01020",2025-08-01,3559.9,3617.2,3539.5,3568.7,236.5,3555.5,459708,"48729806.54",5068
"CUPID.NS","INE509F01029",2025-08-01,152,162.79,150.48,158.21,236.5,150.89,9955958,"48729806.54",5068
"CYBERMEDIA.NS","INE278G01037",2025-08-01,18.51,18.68,17.8,17.8,236.5,19.91,80391,"48729806.54",5068
"CYBERTECH.NS","INE214A01019",2025-08-01,150.49,152.67,150,150.31,236.5,150.5,25870,"48729806.54",5068
"CYIENT.NS","INE136B01020",2025-08-01,1205.6,1227,1178.1,1181.9,236.5,1205.6,627523,"48729806.54",5068
"CYIENTDLM.NS","INE055S01018",2025-08-01,450.5,460,442.15,445.7,236.5,450.2,206126,"48729806.54",5068
"DABUR.NS","INE016A01026",2025-08-01,533,547.7,531.9,534.35,236.5,529,8042006,"48729806.54",5068
"DALBHARAT.NS","INE00R701025",2025-08-01,2239,2240.2,2185.8,2204.4,236.5,2235.5,159022,"48729806.54",5068
"DALMIASUG.NS","INE495A01022",2025-08-01,368.5,374.9,368.3,370.95,236.5,369.15,39812,"48729806.54",5068
"DAMCAPITAL.NS","INE284H01025",2025-08-01,220,222.96,215.3,217.01,236.5,221.1,418601,"48729806.54",5068
"DAMODARIND.NS","INE497D01022",2025-08-01,36,38.45,35.1,36.24,236.5,36.31,9272,"48729806.54",5068
"DATAMATICS.NS","INE365B01017",2025-08-01,977.15,1045.5,975,1004.45,236.5,980.55,944683,"48729806.54",5068
"DATAPATTNS.NS","INE0IX101010",2025-08-01,2640,2640,2541.4,2550.5,236.5,2640.9,143700,"48729806.54",5068
"DAVANGERE.NS","INE179G01029",2025-08-01,3.39,3.39,3.3,3.3,236.5,3.29,850242,"48729806.54",5068
"DBCORP.NS","INE950I01011",2025-08-01,270,275.9,265.05,266.2,236.5,269.75,67000,"48729806.54",5068
"DBEIL.NS","INE0OPA01019",2025-08-01,138.54,140.2,134.21,135.19,236.5,138.54,36900,"48729806.54",5068
"DBL.NS","INE917M01012",2025-08-01,477,490.5,454.8,458.75,236.5,481.1,291566,"48729806.54",5068
"DBOL.NS","INE0I3401014",2025-08-01,78.5,80.9,78.5,79.37,236.5,79.01,24471,"48729806.54",5068
"DBREALTY.NS","INE879I01012",2025-08-01,187,188.29,178.79,180.4,236.5,185.3,779538,"48729806.54",5068
"DBSTOCKBRO.NS","INE921B01025",2025-08-01,27.97,30.88,26.6,28.09,236.5,27.4,1493703,"48729806.54",5068
"DCBBANK.NS","INE503A01015",2025-08-01,133.2,137.85,131.25,135.17,236.5,134.57,2186092,"48729806.54",5068
"DCI.NS","INE0A1101019",2025-08-01,212,258.36,212,221.9,236.5,215.3,319780,"48729806.54",5068
"DCM.NS","INE498A01018",2025-08-01,104.2,106,101.01,101.63,236.5,104.62,27498,"48729806.54",5068
