"RANK","SYMBOL","COMPANY_NAME","MARKET_CAP_CATEGORY","CURRENT_PRICE","CHANGE_1D","CHANGE_1W","CHANGE_1M","TECHNICAL_SCORE","RSI","TREND_SIGNAL","RELATIVE_STRENGTH","CAN_SLIM_SCORE","MINERVINI_SCORE","FUNDAMENTAL_SCORE","ENHANCED_FUND_SCORE","EARNINGS_QUALITY","SALES_GROWTH","FINANCIAL_STRENGTH","INSTITUTIONAL_BACKING","TRADING_VALUE","TRADING_SIGNAL","ANALYSIS_DATE","RSI_CONFIDENCE","TECH_SCORE_CONFIDENCE","RS_CONFIDENCE","CONFIDENCE_SCORE","CONFIDENCE_CATEGORY","SIMULATED_WIN_RATE","SIMULATED_RETURN","SIMULATED_TRADES","RISK_ADJUSTED_RETURN","PERFORMANCE_CATEGORY","MAX_DRAWDOWN","SHARPE_RATIO","PROFIT_FACTOR"
95,"LEMONTREE","LEMON TREE HOTELS LTD","MID_CAP",165.83,-1.17,-2.14,10.96,60,64.5,"STRONG_BULLISH",25.36,18,8,0,NA,NA,NA,NA,NA,1446359909.41,"HOLD","2025-08-29",1,0.6,1,0.84,"Very High",0.62739159562625,0.0951650961302221,5,0.255402441311456,"Moderate",0.115300734969787,1.85153279127553,1.50535729452968
199,"SHAILY","SHAILY ENG PLASTICS LTD","SMALL_CAP",2232,5.68,6.11,37.95,60,78.3,"STRONG_BULLISH",29.23,15,14,0,NA,NA,NA,NA,NA,670318230.8,"HOLD","2025-08-29",0.7,0.6,1,0.75,"High",0.581350836576894,0.059089021733962,4,0.141142099152468,"Moderate",0.189045024674851,1.05964654264972,1.41831359930802
474,"ASAHIINDIA","ASAHI INDIA GLASS LIMITED","MICRO_CAP",836.3,-3.64,-5.27,-1.51,60,47.3,"STRONG_BULLISH",12.01,7,12,15,52.31,50.43,51,56.45,54,193975669.5,"HOLD","2025-08-29",1,0.6,0.8,0.78,"High",0.479852031031623,-0.0408192700590007,7,-0.0784762653980148,"Poor",0.229645112878643,0.212533681723289,1.03970140062738
315,"SUDARSCHEM","SUDARSHAN CHEMICAL INDS L","MICRO_CAP",1495.6,-0.31,4.73,5.29,59.3,69.2,"STRONG_BULLISH",23.96,16,4,0,NA,NA,NA,NA,NA,398545539.6,"HOLD","2025-08-29",1,0.593,1,0.8372,"Very High",0.554561439855024,0.075299416272901,4,0.169045572184845,"Moderate",0.0839894133852795,1.36728997924365,1.28576791658998
637,"CCL","CCL PRODUCTS (I) LTD","MICRO_CAP",871.5,2.07,-1.25,3.04,59.3,49.3,"STRONG_BULLISH",12.82,7,16,15,55.23,51.9,55,56.36,63,109511745.55,"HOLD","2025-08-29",1,0.593,0.8,0.7772,"High",0.505257733771577,0.00177898070542142,5,0.00359577264134548,"Fair",0.205006584222429,1.05867016944103,1.0790567441145
794,"CENTURYPLY","CENTURY PLYBOARDS (I) LTD","MICRO_CAP",746.4,2.11,1.19,1.79,59.3,53.7,"STRONG_BULLISH",3.09,2,16,15,53,51.09,47,56.82,63,63340410.4,"HOLD","2025-08-29",1,0.593,0.5,0.6872,"Medium",0.470371162286028,-0.0314166189986281,8,-0.0593181805096398,"Poor",0.236053608357906,0.681833260320127,0.726656299270689
846,"DECCANCE","DECCAN CEMENTS LIMITED","MICRO_CAP",1010.4,-1.05,-4.02,-3.13,59.3,46.1,"BULLISH",41.23,10,6,25,70.52,74.35,86,55.91,54,52157025.8,"HOLD","2025-08-29",1,0.593,1,0.8372,"Very High",0.45618227282539,0.00507621095748619,5,0.00933439772892197,"Fair",0.114322301163338,0.57988512259908,1.18843791417312
1231,"BALKRISHNA","BALKRISHNA PAPER MILLS L","MICRO_CAP",21.35,-7.74,-1.75,3.84,59.3,53.4,"BULLISH",5.73,9,4,15,50.18,49.2,47.5,52.62,54,14238324.31,"HOLD","2025-08-29",1,0.593,0.6,0.7172,"High",0.562206992972642,-0.0143486397108063,8,-0.0327749403953126,"Poor",0.178356286347844,0.659152401960455,1.40288935229182
1308,"CLEDUCATE","CL EDUCATE LIMITED","MICRO_CAP",109.95,-3.64,-5.43,20.85,59.3,61.6,"STRONG_BULLISH",26.47,15,6,15,59.78,62.61,64,53.18,54,10850177.57,"HOLD","2025-08-29",1,0.593,1,0.8372,"Very High",0.600989861181006,0.00943088011117653,6,0.0236356904089967,"Fair",0.0566690910141915,1.44199021393433,1.60048392228782
1679,"RHL","ROBUST HOTELS LIMITED","MICRO_CAP",288.35,0.65,-1.01,2.49,59.3,59,"STRONG_BULLISH",18.38,10,15,0,NA,NA,NA,NA,NA,1960548.2,"HOLD","2025-08-29",1,0.593,0.8,0.7772,"High",0.629050530446693,-0.0113330932683311,4,-0.0305515823542714,"Poor",0.203128952416591,0.510367948072962,1.92500992063433
189,"SYRMA","SYRMA SGS TECHNOLOGY LTD","SMALL_CAP",753.25,1.98,0.98,-1.27,58.7,62,"STRONG_BULLISH",46.5,11,13,0,NA,NA,NA,NA,NA,752819279.2,"HOLD","2025-08-29",1,0.587,1,0.8348,"Very High",0.602379694161937,0.0461988765979186,7,0.116188423779176,"Fair",0.0816752508282661,0.93036682298407,1.59805610422045
220,"QPOWER","QUALITY POWER ELEC EQUP L","SMALL_CAP",784.1,0.61,-0.58,2.35,58.7,52.1,"STRONG_BULLISH",50.03,11,13,0,NA,NA,NA,NA,NA,593518511,"HOLD","2025-08-29",1,0.587,1,0.8348,"Very High",0.504072768054903,-0.0433196570142172,6,-0.0873508333960838,"Poor",0.0742624928243458,0.527516892971471,1.20346969633829
268,"SILVERIETF","ICICIPRAMC - ICICISILVE","SMALL_CAP",118.19,0.71,3.29,3.34,58.7,63.5,"STRONG_BULLISH",10.52,8,11,0,NA,NA,NA,NA,NA,471060721.4,"HOLD","2025-08-29",1,0.587,0.8,0.7748,"High",0.596182523714379,0.0601267361314967,4,0.14889582462986,"Moderate",0.104381288751028,0.666571612469852,1.17636693001259
303,"PRICOLLTD","PRICOL LIMITED","MICRO_CAP",459.85,2.92,2.62,4.92,58.7,59.4,"BULLISH",8.27,5,20,0,NA,NA,NA,NA,NA,407924734.3,"HOLD","2025-08-29",1,0.587,0.6,0.7148,"High",0.457172663975507,0.0121385334408842,4,0.0223616841586926,"Fair",0.196431456145365,1.05392363178544,0.980911173950881
574,"BIKAJI","BIKAJI FOODS INTERN LTD","MICRO_CAP",790.3,-0.57,2.62,3.49,58.7,60.3,"STRONG_BULLISH",14.03,9,10,15,52.34,49.57,47,56.59,63,140173206.85,"HOLD","2025-08-29",1,0.587,0.8,0.7748,"High",0.57265887344256,-0.00396373968105763,7,-0.00927535272111203,"Poor",0.225925980403554,0.249831012380309,1.41722157958429
1094,"MASPTOP50","MIRAEAMC - MASPTOP50","MICRO_CAP",64.85,0.86,3.17,6.26,58.7,65.1,"STRONG_BULLISH",22.48,11,13,0,NA,NA,NA,NA,NA,21871282.53,"HOLD","2025-08-29",1,0.587,1,0.8348,"Very High",0.643394169351086,0.0392080324003473,6,0.109947816413996,"Fair",0.0933457450009882,0.922781333094463,1.23072292413563
1669,"MANOMAY","MANOMAY TEX INDIA LTD","MICRO_CAP",174.07,3.7,4.08,6.65,58.7,62.4,"BEARISH",6.19,11,20,0,NA,NA,NA,NA,NA,2053631.36,"HOLD","2025-08-29",1,0.587,0.6,0.7148,"High",0.574435772979632,-0.0422362576820888,5,-0.0992476693302214,"Poor",0.13183536430588,0.679721027077176,1.20459509303328
37,"SILVERBEES","NIPPONAMC - NETFSILVER","LARGE_CAP",113.58,0.71,3.32,3.37,58,63.6,"STRONG_BULLISH",10.5,10,8,0,NA,NA,NA,NA,NA,2909762061.79,"HOLD","2025-08-29",1,0.58,0.8,0.772,"High",0.507256500190124,0.0222538557136431,6,0.0451631644501241,"Fair",0.133142653701361,1.30292771779932,1.46753077325411
97,"JSL","JINDAL STAINLESS LIMITED","MID_CAP",762.95,-5.39,-1.88,12.02,58,57.5,"STRONG_BULLISH",17.27,14,10,0,NA,NA,NA,NA,NA,1422015813,"HOLD","2025-08-29",1,0.58,0.8,0.772,"High",0.517022484075278,0.0372202705242671,5,0.0770641889053659,"Fair",0.140869304630905,1.48645207728259,1.22017617803067
116,"ABCAPITAL","ADITYA BIRLA CAPITAL LTD.","MID_CAP",277.85,0.14,-2.97,11.68,58,52.7,"STRONG_BULLISH",12.02,11,13,0,24.24,35.38,17,21.67,10,1259911496.95,"HOLD","2025-08-29",1,0.58,0.8,0.772,"High",0.624586223671213,0.00602938135853038,4,0.0160606289345382,"Fair",0.201476409216411,0.866146152373403,1.99401922635734
271,"INDIASHLTR","INDIA SHELTER FIN CORP L","SMALL_CAP",942.15,-1.05,4.16,2.45,58,54.9,"STRONG_BULLISH",11.37,10,8,0,NA,NA,NA,NA,NA,462333151.55,"HOLD","2025-08-29",1,0.58,0.8,0.772,"High",0.495724189840257,0.070939355774317,4,0.14067570632001,"Fair",0.178766696702223,1.37139666778967,0.610914079635404
390,"LUMAXTECH","LUMAX AUTO TECH LTD","MICRO_CAP",1174.7,4.94,2.85,5.64,58,59.2,"BULLISH",11.67,10,16,0,NA,NA,NA,NA,NA,281832758.8,"HOLD","2025-08-29",1,0.58,0.8,0.772,"High",0.596740753855556,0.0608841842389666,6,0.15098025605384,"Moderate",0.131909504055511,0.946017424808815,1.02253915101755
613,"ARIES","ARIES AGRO LTD.","MICRO_CAP",403.5,-5.6,-5.97,7.11,58,53.7,"STRONG_BULLISH",33.22,13,6,15,55.33,53.81,55,59.77,54,121472518.25,"HOLD","2025-08-29",1,0.58,1,0.832,"Very High",0.524185865512118,-0.023056634014938,4,-0.0484572280303397,"Poor",0.14508595908992,0.333049601479434,1.28670375561342
685,"METROPOLIS","METROPOLIS HEALTHCARE LTD","MICRO_CAP",2188.5,0.05,0.88,8.34,58,66.1,"STRONG_BULLISH",32.31,13,15,0,NA,NA,NA,NA,NA,93199495.7,"HOLD","2025-08-29",1,0.58,1,0.832,"Very High",0.640262925252318,0.0995381869259291,6,0.276697048798056,"Moderate",0.14652511109598,1.19746200786904,1.40791723281145
980,"DAVANGERE","DAVANGERE SUGAR COMPANY L","MICRO_CAP",3.48,6.42,4.5,4.82,58,61,"STRONG_BEARISH",4.16,7,12,20,60.57,69.35,60,54.47,46.25,33728037.46,"HOLD","2025-08-29",1,0.58,0.5,0.682,"Medium",0.647941877879202,0.0658768530585803,7,0.187119253666804,"Moderate",0.214900440652855,1.49358982197009,1.66701742503792
1092,"LOWVOL","MIRAEAMC - MANV30F","MICRO_CAP",207.24,0.12,-0.51,1.36,58,55.9,"STRONG_BULLISH",6.95,9,15,0,NA,NA,NA,NA,NA,21957509.76,"HOLD","2025-08-29",1,0.58,0.6,0.712,"High",0.546642648754641,-0.0484840856632218,7,-0.106944522968553,"Poor",0.124976431811228,0.246485564508475,1.28921888535842
1106,"DDEVPLSTIK","DDEV PLASTIKS IND LTD","MICRO_CAP",309,0.13,-4.94,0.78,58,51,"STRONG_BULLISH",16.23,9,10,15,52.26,49.57,51,55.68,57,21192998.65,"HOLD","2025-08-29",1,0.58,0.8,0.772,"High",0.572504890430719,-0.00663254928076639,4,-0.0155149126441445,"Poor",0.104572899022605,0.369627795391716,1.48901252704673
368,"EVEREADY","EVEREADY INDS. IND.  LTD.","MICRO_CAP",421.55,0.11,-3.04,2.96,57.3,55.1,"STRONG_BULLISH",35.75,14,9,0,NA,NA,NA,NA,NA,311712735.85,"HOLD","2025-08-29",1,0.573,1,0.8292,"Very High",0.526383810024709,-0.0440663245623,4,-0.0930422681804837,"Poor",0.0512039558263496,0.383640315150842,1.29416420380585
518,"JUBLCPL","JUBILANT AGRI N CON PRO L","MICRO_CAP",2888.5,3.77,3.33,24.75,57.3,67.4,"STRONG_BULLISH",79.87,16,6,0,NA,NA,NA,NA,NA,170781531.7,"HOLD","2025-08-29",1,0.573,1,0.8292,"Very High",0.524233165755868,-0.0246512742945924,8,-0.0518137720418381,"Poor",0.116321210586466,0.299376006424427,1.20105900010094
534,"GOKULAGRO","GOKUL AGRO RESOURCES LTD","MICRO_CAP",326.35,-1.51,-0.5,5.79,57.3,58.5,"STRONG_BULLISH",11.2,12,10,0,NA,NA,NA,NA,NA,158096779.2,"HOLD","2025-08-29",1,0.573,0.8,0.7692,"High",0.64167723543942,0.0407457658089697,8,0.113712467749397,"Fair",0.242886159371119,1.42307316348888,1.90875060558319
587,"MON100","MOTILAL OS NASDAQ100 ETF","MICRO_CAP",204.42,0.56,1.63,0.62,57.3,58.9,"STRONG_BULLISH",15.55,9,13,0,NA,NA,NA,NA,NA,132823512.21,"HOLD","2025-08-29",1,0.573,0.8,0.7692,"High",0.574079288775101,-0.0299049534136429,5,-0.0702124893801002,"Poor",0.197575779655017,0.701628739736043,1.17758285638411
940,"ARIHANTCAP","ARIHANT CAPITAL MKTS LTD","MICRO_CAP",109.92,-0.5,-1.89,8.38,57.3,63.3,"STRONG_BULLISH",50.3,13,4,15,51.44,51.19,47,55.75,53.75,38225803.4,"HOLD","2025-08-29",1,0.573,1,0.8292,"Very High",0.646895768865943,0.0896303372923285,7,0.253835353386916,"Moderate",0.149214746104553,1.53351495391689,1.6843313511461
1190,"MAXIND","MAX INDIA LIMITED","MICRO_CAP",219.54,-0.43,0.02,3.3,57.3,61.1,"STRONG_BULLISH",21.31,9,8,0,NA,NA,NA,NA,NA,16026526.53,"HOLD","2025-08-29",1,0.573,1,0.8292,"Very High",0.515952977491543,0.0821384945185855,4,0.16969114713881,"Moderate",0.0778985267970711,0.917021293658763,1.49413096148055
1242,"XELPMOC","XELPMOC DESIGN & TECH LTD","MICRO_CAP",99.79,5.99,9.96,10.68,57.3,69,"BEARISH",8.07,13,14,0,NA,NA,NA,NA,NA,13670752.99,"HOLD","2025-08-29",1,0.573,0.6,0.7092,"High",0.5749908617232,-0.0410770399146713,4,-0.0966497804758227,"Poor",0.188752655754797,0.298692291253246,1.10194298403803
1307,"NILASPACES","NILA SPACES LIMITED","MICRO_CAP",13.65,2.79,-1.94,-1.52,57.3,49.4,"BULLISH",18.96,11,14,0,NA,NA,NA,NA,NA,10956692.41,"HOLD","2025-08-29",1,0.573,0.8,0.7692,"High",0.630416852468625,0.0623099814169109,8,0.168595299415326,"Moderate",0.237978677335195,1.26710672164336,1.87609803620726
1528,"AVTNPL","AVT NATURAL PRODUCTS LTD","MICRO_CAP",72.56,0.18,-0.89,-3.07,57.3,52.1,"STRONG_BULLISH",16.67,8,12,15,51.56,51.3,51,54.55,49.17,3951661.2,"HOLD","2025-08-29",1,0.573,0.8,0.7692,"High",0.56348695633933,0.0187858878751285,7,0.0430362577887409,"Fair",0.101782015070785,0.657198916189373,1.12551586586051
1872,"WIPL","THE WESTERN INDIA PLY LTD","MICRO_CAP",155.05,2.48,1.03,3.08,57.3,52.1,"BULLISH",9.12,10,16,0,NA,NA,NA,NA,NA,666220.69,"HOLD","2025-08-29",1,0.573,0.6,0.7092,"High",0.610661269119009,0.0303950609406456,4,0.0780684235340987,"Fair",0.214635271532461,0.687488236697391,1.90002572555095
58,"FORCEMOT","FORCE MOTORS LIMITED","MID_CAP",19477,0.47,-3.65,10.23,56.7,55,"STRONG_BULLISH",43.36,16,11,0,NA,NA,NA,NA,NA,2033184759,"HOLD","2025-08-29",1,0.567,1,0.8268,"Very High",0.60421243943274,0.083738967415411,4,0.211575541422759,"Moderate",0.137973567144945,1.22411019168794,1.40286355298012
66,"POLYCAB","POLYCAB INDIA LIMITED","MID_CAP",7091,-0.22,-0.13,2.31,56.7,59.7,"STRONG_BULLISH",21.98,9,12,0,NA,NA,NA,NA,NA,1853736703,"HOLD","2025-08-29",1,0.567,1,0.8268,"Very High",0.454929522285238,0.0780595056712628,6,0.143209931307473,"Fair",0.0972332696663216,0.711878892965615,0.737847934290767
191,"SARDAEN","SARDA ENERGY & MIN LTD","SMALL_CAP",598.35,2.26,0.26,33.89,56.7,70.1,"STRONG_BULLISH",36.58,15,14,0,NA,NA,NA,NA,NA,734703483.5,"HOLD","2025-08-29",0.7,0.567,1,0.7368,"High",0.500124209048227,0.0718025533598848,7,0.143640789691318,"Moderate",0.207216207671445,0.63600378180854,1.42781721218489
211,"ALKEM","ALKEM LABORATORIES LTD.","SMALL_CAP",5303.5,-1.35,-2.26,4,56.7,58.8,"BULLISH",13.95,9,12,15,56.97,60.22,47,58.41,63,616315503.5,"HOLD","2025-08-29",1,0.567,0.8,0.7668,"High",0.505628686910495,-0.0224731299909763,5,-0.0454579976547053,"Poor",0.161796617833897,0.258761809300631,1.15794337168336
215,"GABRIEL","GABRIEL INDIA LTD","SMALL_CAP",1152.4,1.63,-3.4,9.77,56.7,62.4,"STRONG_BULLISH",92.71,13,13,0,NA,NA,NA,NA,NA,608755067.4,"HOLD","2025-08-29",1,0.567,1,0.8268,"Very High",0.588139342796058,0.0315270782448351,8,0.076547923899475,"Fair",0.113594078272581,0.59470038046129,1.40689321921673
416,"THANGAMAYL","THANGAMAYIL JEWELLERY LTD","MICRO_CAP",2255.4,0.64,6.61,17.62,56.7,83.6,"BULLISH",21.51,18,9,0,NA,NA,NA,NA,NA,249509606.7,"HOLD","2025-08-29",0.5,0.567,1,0.6768,"Medium",0.46522897775285,0.0913952175877057,4,0.170905329169961,"Fair",0.210659645765554,1.45575793436728,1.07916043233126
596,"SILVER","BIRLASLAMC - SILVER","MICRO_CAP",118.29,0.62,3.26,3.43,56.7,63.6,"STRONG_BULLISH",10.46,10,11,0,NA,NA,NA,NA,NA,129039461.56,"HOLD","2025-08-29",1,0.567,0.8,0.7668,"High",0.482236380409449,0.0272936148336157,5,0.0527144314527151,"Fair",0.161983906466048,0.677796264644712,0.881089841318317
895,"JINDALPHOT","JINDAL PHOTO LIMITED","MICRO_CAP",1029.4,20,NA,NA,56.7,70.9,"BULLISH",73.74,18,8,0,NA,NA,NA,NA,NA,44160289.4,"HOLD","2025-08-29",0.7,0.567,1,0.7368,"High",0.550136748328805,-0.0450578495045193,6,-0.100158991287095,"Poor",0.227616162819322,0.208693188941106,1.37257087614853
927,"BALMLAWRIE","BALMER LAWRIE & CO LTD","MICRO_CAP",218.07,0.33,-2.7,2.2,56.7,52.8,"STRONG_BULLISH",9.32,5,10,20,68.31,75.22,82,61.59,36,40002561.04,"HOLD","2025-08-29",1,0.567,0.6,0.7068,"High",0.526610037032515,0.0595344313886017,7,0.125761921557029,"Moderate",0.161777648015413,0.778361160773784,1.10938327142503
1024,"ESILVER","EDELAMC - ESILVER","MICRO_CAP",118.7,0.76,3.27,3.44,56.7,64.2,"STRONG_BULLISH",10.52,8,8,0,NA,NA,NA,NA,NA,27881373.83,"HOLD","2025-08-29",1,0.567,0.8,0.7668,"High",0.548573267459869,-0.0305634844815359,8,-0.0677041971120282,"Poor",0.153889653412625,0.625739365187474,1.15352933807299
1602,"BSHSL","BOMBAY SUPER HYBRID SEEDS","MICRO_CAP",144.25,-0.9,3.98,3.32,56.7,65.7,"BULLISH",8.86,6,6,25,76.04,83.82,86,61.94,57.5,2752618.39,"HOLD","2025-08-29",1,0.567,0.6,0.7068,"High",0.607331874407828,0.0122042554896325,8,0.0310803314407748,"Fair",0.220397058094386,0.872372862882912,1.50052861068398
1832,"BBTCL","B&B TRIPLEWALL CONT LTD","MICRO_CAP",201.18,0.53,-0.75,-1.69,56.7,55.7,"STRONG_BULLISH",27.6,10,4,20,62.47,66.52,64,56.82,56.67,856740.42,"HOLD","2025-08-29",1,0.567,1,0.8268,"Very High",0.608496077731252,0.0421513258945197,6,0.107665143302408,"Fair",0.0998749473830685,1.23007327690721,1.73889028653502
50,"RTNINDIA","RATTANINDIA ENT LIMITED","LARGE_CAP",61.36,1.29,16.52,9.96,56,67.4,"BULLISH",11.95,14,4,0,NA,NA,NA,NA,NA,2470283549.1,"HOLD","2025-08-29",1,0.56,0.8,0.764,"High",0.494549118122086,0.092633160809055,5,0.183268373110544,"Fair",0.214522661152296,1.07412933278829,1.14280984990764
148,"GOLD1","KOTAK GOLD ETF","MID_CAP",85.98,1.13,3.27,3.59,56,68.2,"STRONG_BULLISH",6.61,9,11,0,NA,NA,NA,NA,NA,984789863.33,"HOLD","2025-08-29",1,0.56,0.6,0.704,"High",0.474268909543753,-0.0386419017100707,8,-0.0735012678754378,"Poor",0.226615174952894,0.180572602688335,0.939541343483143
233,"HDFCGOLD","HDFC GOLD ETF","SMALL_CAP",88.03,1.08,3.27,3.35,56,68.3,"STRONG_BULLISH",6.6,9,11,0,NA,NA,NA,NA,NA,543281359.38,"HOLD","2025-08-29",1,0.56,0.6,0.704,"High",0.610515322955325,-0.00671142732026055,5,-0.0172315567615789,"Poor",0.210445524007082,0.17688545002602,1.47701093517244
305,"CGCL","CAPRI GLOBAL CAPITAL LTD","MICRO_CAP",185.36,-0.18,-1.38,-0.39,56,50.9,"STRONG_BULLISH",12.98,6,12,15,53.51,50.65,51,55.23,63,406499897.46,"HOLD","2025-08-29",1,0.56,0.8,0.764,"High",0.470661229919642,0.00413960246369243,5,0.00782032735494513,"Fair",0.159490653243847,1.4921048686374,0.874973846669309
374,"LUMAXIND","LUMAX INDUSTRIES LTD","MICRO_CAP",4207.6,1.38,9.79,6.64,56,67.9,"STRONG_BULLISH",32.44,16,4,0,NA,NA,NA,NA,NA,304350874.7,"HOLD","2025-08-29",1,0.56,1,0.824,"Very High",0.588445843476802,-0.0125525623559952,8,-0.0305003901844632,"Poor",0.0790359881706536,0.72040646893438,1.46748663578182
538,"SIRCA","SIRCA PAINT INDIA LIMITED","MICRO_CAP",462.75,2.48,0.85,7.59,56,63.8,"STRONG_BULLISH",24.45,13,17,0,NA,NA,NA,NA,NA,156352849.3,"HOLD","2025-08-29",1,0.56,1,0.824,"Very High",0.528412324842066,0.0694187975139357,4,0.147202315011069,"Moderate",0.0637991213006899,1.1750041260384,1.01979439111892
1392,"CHEMCON","CHEMCON SPECIAL CHEM LTD","MICRO_CAP",208.82,0.08,-7.96,-9.49,56,39,"BULLISH",11.63,6,6,25,71.15,74.35,86,56.82,57,7480157.11,"HOLD","2025-08-29",0.7,0.56,0.8,0.674,"Medium",0.634835425205529,0.0742708605364897,6,0.203390103156343,"Moderate",0.170169866026845,1.08162045688368,1.35853853765875
1613,"HDFCLOWVOL","HDFCAMC - HDFCLOWVOL","MICRO_CAP",20.71,0.88,-0.48,1.67,56,56.7,"STRONG_BULLISH",6.72,9,12,0,NA,NA,NA,NA,NA,2702969.25,"HOLD","2025-08-29",1,0.56,0.6,0.704,"High",0.460759216919541,0.00963815430877731,8,0.0178735633712987,"Fair",0.148525887459982,1.48830859689042,1.19568791517522
209,"JAMNAAUTO","JAMNA AUTO IND LTD","SMALL_CAP",103.76,2.54,1.54,11.19,55.3,64.7,"STRONG_BULLISH",16.48,13,16,0,NA,NA,NA,NA,NA,626842389.17,"HOLD","2025-08-29",1,0.553,0.8,0.7612,"High",0.646966305235401,0.0488894188310951,8,0.13848371856883,"Fair",0.154229099745862,1.42398119997233,1.56158718913794
569,"DIFFNKG","DIFFUSION ENGINEERS LTD","MICRO_CAP",361.75,1.13,5.01,13.06,55.3,61.9,"BULLISH",22.48,16,10,0,NA,NA,NA,NA,NA,143905313.6,"HOLD","2025-08-29",1,0.553,1,0.8212,"Very High",0.610576411383226,-0.00477793246973306,5,-0.012269242566184,"Poor",0.113317156396806,0.526904198923148,1.70464964155108
743,"SILVERETF","UTIAMC - SILVERETF","MICRO_CAP",115.06,0.81,3.42,3.46,55.3,63.9,"STRONG_BULLISH",10.53,8,11,0,NA,NA,NA,NA,NA,78632071.48,"HOLD","2025-08-29",1,0.553,0.8,0.7612,"High",0.506503719836473,0.0855772858601995,4,0.17341019436224,"Moderate",0.222690604825038,1.22054916853085,1.36547428229824
788,"TATSILV","TATAAML-TATSILV","MICRO_CAP",11.51,0.7,3.41,3.51,55.3,63.7,"STRONG_BULLISH",10.55,8,11,0,NA,NA,NA,NA,NA,65153702.89,"HOLD","2025-08-29",1,0.553,0.8,0.7612,"High",0.51666507315822,0.0980617290362716,5,0.202885667040512,"Moderate",0.213748861802742,1.06219854950905,1.27450297295582
1670,"CHEVIOT","CHEVIOT COMPANY LIMITED","MICRO_CAP",1186.8,-1.15,-1.54,0.88,55.3,48.4,"STRONG_BULLISH",11.86,7,10,15,50.23,49.5,47,56.5,49.17,2020534,"HOLD","2025-08-29",1,0.553,0.8,0.7612,"High",0.580393578996882,-0.0474434926407412,8,-0.113066650713595,"Poor",0.227554802293889,0.150778465205804,1.40846493863501
1752,"BANKA","BANKA BIOLOO LIMITED","MICRO_CAP",88.74,-0.89,-2.78,4.42,55.3,54.5,"STRONG_BULLISH",22.49,9,6,15,51.19,49.35,47,58.18,53.75,1349694.12,"HOLD","2025-08-29",1,0.553,1,0.8212,"Very High",0.467111711995676,0.0780922601581551,8,0.146545273964665,"Fair",0.0621287483489141,0.946880378993228,1.15513394817244
4,"WAAREEENER","WAAREE ENERGIES LIMITED","LARGE_CAP",3402,-0.45,6.69,8.22,54.7,63.3,"STRONG_BULLISH",29.64,14,4,0,NA,NA,NA,NA,NA,15451398644,"HOLD","2025-08-29",1,0.547,1,0.8188,"Very High",0.638092402787879,0.01656539211981,7,0.0457724354156089,"Fair",0.061284118052572,0.837932494701818,1.46384645104408
17,"ADVENZYMES","ADVANCED ENZYME TECH LTD","LARGE_CAP",345.95,6.73,12.94,-0.76,54.7,62.8,"BEARISH",6.19,8,16,0,10,10,10,10,10,4503096552.65,"HOLD","2025-08-29",1,0.547,0.6,0.6988,"Medium",0.521221013879403,-0.0311460416647606,7,-0.0650530674228785,"Poor",0.128398784948513,0.457301723165438,1.06062715069856
22,"COLPAL","COLGATE PALMOLIVE LTD.","LARGE_CAP",2331.8,3.05,1.41,4.23,54.7,56.3,"BEARISH",0.8,7,14,15,53.47,50.65,55,54.77,56.67,3728308154.6,"HOLD","2025-08-29",1,0.547,0.5,0.6688,"Medium",0.565777278412133,0.00140581879531965,8,0.00323755235603252,"Fair",0.121528230037075,1.48795052943751,1.19384014175739
333,"GOLDIETF","ICICI PRUDENTIAL GOLD ETF","MICRO_CAP",88.17,1.09,3.27,3.21,54.7,67.6,"STRONG_BULLISH",6.7,7,11,0,NA,NA,NA,NA,NA,352576963.91,"HOLD","2025-08-29",1,0.547,0.6,0.6988,"Medium",0.600743596022949,-0.0322644588071853,7,-0.0808113745597924,"Poor",0.199546499515418,0.395721505535767,1.70578812230378
422,"KAJARIACER","KAJARIA CERAMICS LTD","MICRO_CAP",1209.6,-0.97,-5.07,3.47,54.7,44.9,"STRONG_BULLISH",22.06,9,12,0,NA,NA,NA,NA,NA,242349476.7,"HOLD","2025-08-29",1,0.547,1,0.8188,"Very High",0.501323227677494,0.00319361856672913,5,0.00640418552453401,"Fair",0.0592475482728332,0.587472086073831,1.10376416728832
525,"HDFCSILVER","HDFCAMC - HDFCSILVER","MICRO_CAP",113.92,0.82,3.3,3.32,54.7,63.2,"STRONG_BULLISH",10.46,7,11,0,NA,NA,NA,NA,NA,166145268.2,"HOLD","2025-08-29",1,0.547,0.8,0.7588,"High",0.628984708758071,0.087407005589921,5,0.23558868772588,"Moderate",0.195891577936709,1.63633871939965,1.59858437590301
546,"BOMDYEING","BOMBAY DYEING & MFG. CO L","MICRO_CAP",169.97,-1.92,-4.61,-1.47,54.7,50.1,"STRONG_BULLISH",15.76,8,6,15,58.79,65.78,54.6,53.64,54,152717813.14,"HOLD","2025-08-29",1,0.547,0.8,0.7588,"High",0.481848751893267,0.0773095275158994,6,0.149202627222032,"Fair",0.11258733390132,1.15397999295965,1.12937726411037
