MKT,SERIES,SYMBOL,SECURITY,PREV_CL_PR,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,CLOSE_PRICE,NET_TRDVAL,NET_TRDQTY,IND_SEC,CORP_IND,TRADES,HI_52_WK,LO_52_WK
N,EQ,IIFLCAPS,IIFL CAPITAL SERVICES LTD,       302.85,       302.85,       304.10,       289.10,       295.90,                 89950073.00,300445,N, ,9168,       448.95,       180.00
N,EQ,IKIO,IKIO TECHNOLOGIES LIMITED,       211.59,       212.75,       212.75,       205.00,       206.69,                 15565575.48,74536,N, ,3221,       316.00,       166.00
N,EQ,IKS,INVENTURUS KNOWLEDGE SO L,      1550.20,      1554.00,      1573.80,      1505.60,      1514.20,                350062703.30,229544,N, ,20177,      2189.00,      1236.80
N,EQ,IMAGICAA,IMAGICAAWORLD ENT LTD,        56.67,        56.75,        58.15,        56.47,        56.73,                 14573235.03,255236,N, ,3704,        99.95,        56.30
N,EQ,IMFA,INDIAN METALS & FERRO,       845.20,       841.65,       868.95,       837.30,       861.80,                 52452051.15,60956,N, ,7182,       998.80,       549.80
N,EQ,IMPAL,IND MOTOR PART & ACC LTD,       998.30,      1006.50,      1006.50,       989.10,       992.20,                  3839670.40,3852,N, ,275,      1484.85,       870.10
N,EQ,INDBANK,INDBANK MERCH BANK,        35.73,        35.90,        36.29,        34.10,        34.93,                  2689836.90,76843,N, ,957,        53.00,        25.50
N,EQ,INDGN,INDEGENE LIMITED,       553.20,       553.60,       558.55,       539.75,       542.30,                154927697.40,284431,N, ,14320,       736.30,       499.00
N,EQ,INDIACEM,THE INDIA CEMENTS LIMITED,       384.55,       384.50,       386.80,       380.95,       381.50,                267776325.35,698508,N, ,14570,       400.00,       238.85
N,EQ,INDIAGLYCO,INDIA GLYCOLS LTD,       815.20,       815.20,       829.10,       805.20,       816.30,                 89951806.10,110181,N, ,9523,      2138.00,       797.00
N,EQ,INDIAMART,INDIAMART INTERMESH LTD,      2577.70,      2570.30,      2610.00,      2555.60,      2597.20,                148963931.40,57395,N, ,11267,      3176.00,      1900.10
N,EQ,INDIANB,INDIAN BANK,       652.85,       652.50,       657.05,       642.60,       653.10,                415781764.15,637887,N, ,26502,       683.10,       473.90
N,EQ,INDIANCARD,INDIAN CARD CLOTHING CO.,       262.65,       262.50,       266.10,       260.50,       261.25,                   408394.20,1556,N, ,224,       452.20,       217.50
N,EQ,INDIANHUME,INDIAN HUME PIPE CO. LTD.,       368.10,       365.85,       373.70,       357.00,       359.85,                 25213233.05,69489,N, ,4992,       613.70,       281.05
N,EQ,INDIASHLTR,INDIA SHELTER FIN CORP L,       952.10,       949.10,       968.75,       937.60,       942.15,                462333151.55,485544,N, ,33764,      1011.75,       607.00
N,EQ,INDIGOPNTS,INDIGO PAINTS LIMITED,      1097.30,      1087.30,      1103.00,      1080.70,      1099.70,                 38209309.80,34820,N, ,4937,      1720.30,       910.00
N,IV,INDIGRID,INDIGRID INFRASTRUCT TRST,       161.46,       161.88,       165.47,       161.88,       164.34,                285505160.44,1735984,N, ,6426,       165.47,       134.95
N,EQ,INDIQUBE,INDIQUBE SPACES LIMITED,       214.16,       215.06,       220.00,       212.85,       218.96,                 61007866.68,279554,N, ,12510,       233.50,       195.40
N,EQ,INDNIPPON,INDIA NIPPON ELECT  LTD,       772.45,       772.45,       806.70,       771.25,       800.25,                 16169309.10,20283,N, ,1822,       850.00,       545.30
N,EQ,INDOAMIN,INDO AMINES LIMITED,       148.15,       148.20,       148.50,       144.42,       144.96,                 13246668.74,90462,N, ,1905,       248.40,       105.00
N,EQ,INDOCO,INDOCO REMEDIES LTD.,       274.20,       274.60,       274.60,       265.00,       266.60,                  9935604.55,37021,N, ,3348,       387.55,       190.00
N,EQ,INDOFARM,INDO FARM EQUIPMENT LTD,       219.03,       219.00,       227.70,       216.05,       223.17,                117260337.21,525290,N, ,12973,       293.20,       136.80
N,EQ,INDOSTAR,INDOSTAR CAPITAL FIN LTD,       266.15,       266.15,       266.65,       256.05,       257.95,                 24786443.45,95393,N, ,11639,       366.30,       217.88
N,EQ,INDOTECH,INDO TECH TRANSFORM LTD.,      1732.00,      1739.90,      1790.00,      1706.40,      1730.40,                 19263865.50,11068,N, ,2124,      3771.95,      1525.00
N,EQ,INDOUS,INDO US BIOTECH LTD,       149.11,       151.03,       153.75,       148.30,       149.14,                  2014612.93,13399,N, ,1331,       388.40,       138.13
N,EQ,INDOWIND,INDOWIND ENERGY LTD,        16.93,        16.93,        17.00,        16.50,        16.63,                  4004638.82,237224,N, ,809,        28.07,        14.16
N,EQ,INDRAMEDCO,INDRAPRASTHA MEDICAL CORP,       449.35,       448.70,       450.95,       436.50,       439.00,                 49670480.65,112229,N, ,7139,       572.00,       307.25
N,EQ,INDTERRAIN,IND TERRAIN FASHIONS LTD,        34.75,        34.95,        37.00,        34.91,        35.82,                  2738790.12,76377,N, ,838,        67.00,        29.65
N,IV,INDUSINVIT,INDUS INFRA TRUST,       111.61,       112.25,       113.15,       111.50,       112.92,                   777956.35,6918,N, ,221,       118.88,        99.10
N,EQ,INDUSTOWER,INDUS TOWERS LIMITED,       335.60,       337.00,       346.45,       336.00,       338.60,               2503018431.65,7338329,N, ,81207,       460.35,       312.75
N,EQ,INFIBEAM,INFIBEAM AVENUES LIMITED,        15.52,        15.45,        16.10,        15.38,        15.63,                128156867.53,8140444,N, ,14187,        32.30,        14.75
N,E1,INFIBPP,INFIBEAM RE.0.5 PPD UP,         9.57,         9.68,         9.83,         9.32,         9.69,                  5813423.70,600950,N, ,1019,        10.31,         8.65
N,SM,INFINIUM,INFINIUM PHARMACHEM LTD,       253.65,       245.55,       252.50,       245.55,       252.50,                   249025.00,1000,N, ,2,       392.50,       182.45
N,SM,INFLUX,INFLUX HEALTHTECH LIMITED,       180.85,       183.50,       183.90,       167.00,       170.55,                 14567940.00,82800,N, ,62,       186.50,       120.00
N,EQ,INFOBEAN,INFOBEANS TECHNO. LTD.,       642.75,       640.05,       640.05,       606.10,       613.40,                 41190347.20,65841,N, ,3641,       727.70,       270.55
N,SM,INFOLLION,INFOLLION RESEARCH SER L,       477.95,       468.70,       472.00,       468.70,       472.00,                   563760.00,1200,N, ,3,       575.00,       257.00
N,EQ,INGERRAND,INGERSOLL-RAND INDIA LTD,      3759.80,      3745.10,      3838.00,      3724.10,      3807.60,                 33709581.00,8869,N, ,3108,      4694.00,      3055.00
N,SM,INM,INTERIORS & MORE LIMITED,       536.35,       531.00,       560.00,       530.00,       555.20,                  9989085.00,18600,N, ,38,       560.00,       243.00
N,EQ,INNOVACAP,INNOVA CAPTAB LIMITED,       902.40,       907.00,       917.80,       900.00,       902.05,                 25946284.60,28678,N, ,2789,      1260.00,       648.00
N,EQ,INOXINDIA,INOX INDIA LIMITED,      1129.70,      1125.60,      1135.30,      1113.00,      1119.10,                 44155691.70,39393,N, ,6179,      1288.00,       884.20
N,EQ,INOXWIND,INOX WIND LIMITED,       136.99,       137.50,       140.17,       136.38,       138.12,               1294452978.37,9346025,N, ,28883,       261.90,       130.32
N,EQ,INSECTICID,INSECTICIDES (I) LTD,       808.90,       805.00,       832.80,       800.00,       825.50,                 28019889.20,34185,N, ,4103,      1098.00,       542.55
N,SM,INSPIRE,INSPIRE FILMS LIMITED,        20.40,        21.30,        22.55,        21.10,        21.90,                   914100.00,42000,N, ,21,        36.95,        16.80
N,SM,INTEGRITY,INTEGRITY INFRABUILD DE L,       100.05,       100.05,       102.75,       100.05,       102.75,                   486720.00,4800,N, ,4,       110.10,        81.70
N,EQ,INTELLECT,INTELLECT DESIGN ARENA,       975.60,       975.20,       985.00,       962.70,       977.20,                188028182.00,192817,N, ,20788,      1255.00,       577.40
N,EQ,INTENTECH,INTENSE TECHNOLOGIES LTD,        82.98,        83.58,        85.50,        83.06,        85.17,                  3463978.49,40805,N, ,438,       159.94,        79.50
N,EQ,INTLCONV,INTL CONVEYORS LIMITED,        87.28,        88.14,        88.24,        86.92,        87.51,                  2929442.67,33453,N, ,914,       110.70,        61.20
N,EQ,INVENTURE,INVENTURE GRO & SEC LTD,         1.47,         1.47,         1.50,         1.47,         1.47,                   680513.40,460436,N, ,462,         3.40,         1.32
N,EQ,IOB,INDIAN OVERSEAS BANK,        38.18,        38.01,        38.35,        37.85,        38.09,                156383097.99,4105179,N, ,17996,        62.39,        33.50
N,EQ,IOLCP,IOL CHEM AND PHARMA LTD,        90.91,        91.36,        92.80,        90.35,        90.74,                 48766941.17,533519,N, ,8738,       537.70,        57.50
N,EQ,IONEXCHANG,ION EXCHANGE (INDIA) LTD,       422.50,       422.90,       425.00,       416.20,       417.45,                 57504671.80,136770,N, ,11686,       744.20,       405.00
N,EQ,IPCALAB,IPCA LABORATORIES LTD,      1418.50,      1408.00,      1414.80,      1380.20,      1384.40,                217666952.90,156601,N, ,22816,      1755.90,      1168.20
N,SM,IPHL,INDIAN PHOSPHATE LIMITED,        54.70,        54.95,        54.95,        54.40,        54.40,                   327420.00,6000,N, ,5,       197.50,        42.40
N,EQ,IPL,INDIA PESTICIDES LIMITED,       213.11,       215.35,       218.50,       210.10,       211.23,                 75160926.51,352913,N, ,9122,       245.84,       119.79
N,SM,IPSL,INTEGRATED PERSO SER LTD,       350.00,       350.00,       385.00,       350.00,       379.70,                  4619700.00,12500,N, ,23,       398.00,       167.20
N,EQ,IRB,IRB INFRA DEV LTD.,        42.36,        42.50,        43.67,        42.22,        42.90,                436448495.51,10112356,N,XD,31210,        66.90,        40.96
N,IV,IRBINVIT,IRB INVIT FUND,        63.32,        63.48,        63.48,        62.80,        62.98,                 39541445.39,627680,N, ,3985,        65.25,        49.91
N,EQ,IRCON,IRCON INTERNATIONAL LTD,       161.13,       161.20,       162.50,       160.02,       160.32,                244171664.07,1516319,N, ,21804,       267.85,       134.24
N,EQ,IRCTC,INDIAN RAIL TOUR CORP LTD,       699.65,       700.00,       702.00,       689.80,       691.95,                595341927.00,856066,N, ,36076,       957.10,       656.00
N,EQ,IREDA,INDIAN RENEWABLE ENERGY,       141.03,       141.49,       142.50,       140.01,       140.50,                804562666.44,5708698,N, ,39869,       262.95,       137.01
N,EQ,IRMENERGY,IRM ENERGY LIMITED,       265.30,       265.35,       269.05,       263.70,       264.45,                  6743503.00,25404,N, ,1364,       478.00,       237.00
N,EQ,ISFT,INTRASOFT TECH. LTD,       101.16,       100.00,       103.89,        99.06,       100.08,                  1266595.24,12620,N, ,435,       191.71,        90.05
N,EQ,ISGEC,ISGEC HEAVY ENG LTD,       992.00,      1000.00,      1000.00,       975.00,       979.30,                 13248533.80,13449,N, ,2930,      1675.55,       842.40
N,SM,ISHAN,ISHAN INTERNATIONAL LTD,          .85,          .85,          .85,          .85,          .85,                   163200.00,192000,N, ,3,         4.05,          .85
N,SM,ITALIANE,ITALIAN EDIBLES LIMITED,        32.60,        31.75,        31.75,        31.75,        31.75,                    63500.00,2000,N, ,1,        67.60,        29.95
N,EQ,ITCHOTELS,ITC HOTELS LIMITED,       238.43,       238.43,       242.44,       236.42,       238.42,                610609250.47,2555590,N, ,42296,       261.62,       155.10
N,EQ,ITDC,INDIA TOUR. DEV. CO. LTD.,       528.25,       525.00,       539.90,       521.10,       524.45,                  9396057.00,17697,N, ,2334,       773.40,       467.05
N,EQ,ITDCEM,ITD CEMENTATION INDIA LTD,       703.50,       707.00,       719.00,       700.50,       708.10,                200731878.10,282410,N, ,17111,       944.00,       466.60
N,EQ,ITI,ITI LTD,       283.05,       282.85,       286.10,       280.05,       284.15,                 44440992.50,156844,N, ,6152,       592.70,       210.00
N,EQ,IVC,IL&FS INVESTMENT MANAGERS,         7.99,         8.08,         8.39,         8.00,         8.07,                  2496550.65,310188,N, ,827,        13.78,         7.81
N,EQ,IVP,IVP LTD,       164.64,       168.02,       168.02,       163.02,       165.40,                   370890.68,2230,N, ,120,       266.60,       140.91
N,EQ,IXIGO,LE TRAVENUES TECHNOLOGY L,       279.51,       281.00,       286.78,       268.17,       270.38,                467448587.56,1694437,N, ,30559,       292.30,       117.00
N,EQ,J&KBANK,J & K BANK LTD.,        99.29,        99.29,       100.83,        98.50,        98.92,                148096113.15,1490250,N, ,15009,       117.25,        86.61
N,EQ,JAGRAN,JAGRAN PRAKASHAN LIMITED,        70.87,        70.70,        72.00,        70.69,        71.77,                  7213573.23,100851,N, ,1777,       111.40,        65.01
N,EQ,JAGSNPHARM,JAGSONPAL PHARMACEUTICALS,       232.60,       232.35,       242.65,       231.55,       233.85,                 27344248.70,115066,N, ,5002,       820.10,       192.85
N,EQ,JAIBALAJI,JAI BALAJI INDUSTRIES LTD,       100.28,       100.55,       104.00,        99.75,       103.26,                101544623.73,991955,N, ,13495,      1180.00,        99.06
N,EQ,JAICORPLTD,JAI CORP LIMITED,       119.40,       120.00,       123.89,       118.37,       120.10,                121132508.63,1001065,N, ,20374,       406.65,        81.49
N,EQ,JAIPURKURT,NANDANI CREATION LIMITED,        37.49,        37.68,        37.89,        35.61,        36.12,                   866377.21,23501,N, ,351,        59.00,        31.91
N,EQ,JAMNAAUTO,JAMNA AUTO IND LTD,       101.19,       101.62,       105.90,       101.28,       103.76,                626842389.17,6012577,N, ,42256,       133.99,        68.57
N,EQ,JASH,JASH ENGINEERING LIMITED,       512.55,       519.65,       525.00,       512.60,       519.05,                 35191971.90,67773,N, ,5186,      2619.90,       461.95
N,EQ,JAYAGROGN,JAYANT AGRO ORGANICS LTD,       237.14,       237.14,       245.99,       237.10,       238.75,                  2278341.11,9481,N, ,442,       339.85,       201.31
N,SM,JAYBEE,JAY BEE LAMINATIONS LTD,       215.50,       216.00,       219.90,       216.00,       217.95,                  2718225.00,12500,N, ,22,       456.00,       178.05
N,EQ,JAYNECOIND,JAYASWAL NECO INDUSTR LTD,        58.87,        58.86,        59.47,        57.20,        57.77,                799759990.03,13720282,N, ,16947,        65.50,        28.00
N,EQ,JAYSREETEA,JAYSHREE TEA & INDUSTRIES,        99.16,        99.67,       100.21,        99.05,        99.22,                  1448410.56,14551,N, ,499,       166.50,        85.61
N,EQ,JBCHEPHARM,J B CHEMICALS AND PHARMA,      1706.40,      1706.40,      1729.00,      1705.40,      1724.30,                249979828.40,145296,N, ,18409,      1991.95,      1385.75
N,EQ,JBMA,JBM AUTO LIMITED,       603.70,       605.00,       611.05,       592.80,       594.95,                174984499.80,291554,N, ,17888,      1797.65,       489.80
N,EQ,JCHAC,JOHNSON CONTROLS HITACHI,      1728.20,      1725.20,      1741.30,      1725.20,      1730.60,                 11105098.30,6403,N, ,643,      2620.10,      1600.65
