MKT,SECURITY,PREV_CL_PR,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,CLOSE_PRICE,NET_TRDVAL,NET_TRDQTY,IND_SEC,CORP_IND,TRADES,HI_52_WK,LO_52_WK
N,EIMCO ELECON (INDIA) LTD,      1841.80,      1849.90,      1888.00,      1830.60,      1873.20,                 48777830.20,26130,N, ,2930,      3019.90,      1301.00
N,EVEREST KANTO CYLINDERLTD,       148.09,       148.10,       151.00,       146.10,       149.13,                 47061063.00,316103,N, ,3390,       231.57,       103.00
N,ELDECO HSG & IND LTD.,       842.75,       854.75,       864.05,       840.00,       840.15,                  1657586.60,1966,N, ,136,       998.90,       658.10
N,ELECON ENG. CO. LTD,       557.15,       553.00,       563.15,       551.30,       560.00,                134349438.00,240900,N, ,15016,       716.25,       376.95
N,ELECTROSTEEL CASTINGS LTD,        91.07,        91.25,        93.05,        91.25,        92.49,                 92845146.42,1005434,N, ,7245,       179.75,        86.25
N,ELECTROTHERM (I) LTD.,       984.75,       992.20,      1010.40,       977.40,      1004.75,                  9074272.95,9097,N, ,554,      1455.00,       673.35
N,ELGI EQUIPMENTS LTD,       496.90,       497.00,       507.40,       492.30,       505.15,                272386500.65,542994,N, ,16804,       678.00,       401.00
N,ELEGANZ INTERIORS LIMITED,       130.55,       132.00,       133.00,       128.05,       130.60,                  7541100.00,58000,N, ,46,       163.50,        95.00
N,ELIN ELECTRONICS LIMITED,       213.31,       213.88,       215.99,       209.41,       214.93,                 19803645.31,92650,N, ,1930,       239.37,       108.21
N,ELLENBARRIE INDUS GASES L,       446.75,       451.70,       456.70,       445.50,       454.05,                 50659485.80,112167,N, ,5942,       637.70,       430.35
N,EMAMI LIMITED,       550.60,       550.75,       553.30,       542.15,       543.95,                149043832.35,273916,N, ,18449,       743.00,       507.70
N,EMAMI PAPER MILLS LIMITED,        99.81,        99.81,       102.48,        99.81,       100.64,                  6142743.64,60829,N, ,889,       128.00,        82.51
N,EMAMI REALTY LIMITED,        88.99,        89.00,        93.43,        88.99,        93.43,                  3615355.12,39354,N, ,558,       157.16,        72.87
N,EMA PARTNERS INDIA LTD,       102.00,       101.15,       101.15,       101.00,       101.05,                   202150.00,2000,N, ,2,       158.80,        87.05
N,EMBASSY OFFICE PARKS REIT,       425.30,       425.02,       436.20,       423.10,       434.70,                236858205.64,552670,N, ,7609,       437.00,       342.10
N,EMBASSY DEVELOPMENTS LTD,        92.19,        92.45,        94.30,        91.85,        94.10,                394338004.60,4224038,N, ,16164,       163.69,        89.22
N,EMCURE PHARMACEUTICALS L,      1326.00,      1341.30,      1354.90,      1328.70,      1339.60,                219362460.20,163142,N, ,9653,      1525.00,       889.00
N,ELECTRONICS MART IND LTD,       149.27,       150.00,       152.20,       148.25,       150.50,                120327226.62,800400,N, ,9467,       210.50,       111.11
N,EMKAY TAP & CUT. TOOL LTD,       139.65,       139.65,       147.00,       136.20,       144.15,                   927067.50,6600,N, ,34,       521.85,       136.20
N,EMMBI INDUSTRIES LIMITED,       102.77,       102.61,       109.89,       100.15,       107.42,                  3626176.94,34296,N, ,1254,       177.99,        79.96
N,ENERGY MISSION MACH IND L,       176.40,       176.40,       177.95,       174.00,       177.95,                  1091500.00,6250,N, ,16,       453.00,       162.10
N,EMS LIMITED,       521.90,       522.00,       538.60,       522.00,       534.25,                102318944.75,192132,N, ,4780,      1016.00,       517.30
N,EMUDHRA LIMITED,       652.70,       658.90,       658.90,       647.55,       649.40,                 32742970.25,50365,N, ,3046,      1024.00,       625.15
N,ENDURANCE TECHNO. LTD.,      2926.20,      2947.90,      2947.90,      2812.00,      2840.20,                489940653.50,171958,N, ,20052,      3079.90,      1675.00
N,ENERGY DEVE. CO.LTD,        19.85,        19.94,        20.14,        19.80,        19.83,                   300840.54,15139,N, ,227,        37.90,        16.40
N,ENFUSE SOLUTIONS LIMITED,       215.00,       219.00,       219.00,       219.00,       219.00,                   131400.00,600,N, ,1,       284.00,       171.00
N,ENGINEERS INDIA LTD,       197.77,       198.55,       202.70,       197.83,       201.28,                344015240.89,1710904,N, ,21184,       255.45,       142.20
N,ENTERTAIN NET. IND. LTD.,       138.16,       139.60,       139.60,       135.15,       137.48,                  2523052.52,18402,N, ,460,       200.00,       121.00
N,ENSER COMMUNICATIONS LTD,        21.20,        20.00,        21.25,        20.00,        20.45,                   813250.00,40000,N, ,8,       321.00,        13.35
N,ENTERO HEALTHCARE SOLU L,      1111.90,      1112.00,      1112.00,      1090.90,      1103.70,                106484264.70,96593,N, ,12885,      1584.25,      1044.90
N,ENVIROTECH SYSTEMS LTD,       162.00,       162.00,       167.00,       158.70,       159.40,                  3255150.00,20000,N, ,20,       173.00,        89.40
N,EPACK DURABLE LIMITED,       337.65,       338.00,       342.70,       336.80,       341.20,                106769978.40,314137,N, ,5205,       669.95,       316.00
N,EPACK PREFAB TECHN LTD,       251.97,       254.00,       272.31,       253.52,       268.75,               6168904729.55,23217328,N, ,144719,       282.77,       179.32
N,EPIGRAL LIMITED,      1697.60,      1698.90,      1729.90,      1696.30,      1706.50,                 39340379.00,22983,N, ,2591,      2242.55,      1502.35
N,EPL LIMITED,       202.68,       202.68,       205.00,       202.15,       203.91,                113444572.45,556750,N, ,12638,       289.90,       175.28
N,EQUITAS SMALL FIN BNK LTD,        60.25,        60.25,        60.31,        58.91,        60.12,                162947445.15,2731636,N, ,21885,        75.50,        50.00
N,ERIS LIFESCIENCES LIMITED,      1628.40,      1628.40,      1637.00,      1616.50,      1629.60,                 76587989.60,47135,N, ,8277,      1910.00,      1097.20
N,ESAB INDIA LTD,      4985.60,      4995.50,      5024.80,      4952.10,      4986.80,                  6083835.40,1218,N, ,341,      6512.50,      4133.05
N,ESAF SMALL FINANCE BANK L,        28.51,        28.51,        28.92,        27.90,        28.03,                 24143447.53,857821,N, ,3501,        46.02,        24.31
N,ESCONET TECHNOLOGIES LTD,       234.65,       244.80,       244.80,       225.00,       226.00,                  7900660.00,34400,N, ,68,       502.95,       150.15
N,ESCORTS KUBOTA LIMITED,      3724.20,      3722.00,      3763.80,      3698.20,      3721.50,                235145373.50,63030,N, ,8871,      4180.00,      2776.40
N,ESSEN SPECIALITY FILMS L,       218.60,       217.00,       223.00,       217.00,       218.00,                  5832702.00,26640,N, ,59,       757.25,       211.60
N,ESPRIT STONES LIMITED,        74.50,        73.00,        75.25,        72.10,        73.10,                  2938160.00,40000,N, ,25,       159.45,        66.70
N,ESSAR SHIPPING LTD,        36.45,        36.41,        41.95,        35.50,        40.09,                204678741.39,5124814,N, ,21682,        41.95,        21.50
N,INTEGRA ESSENTIA LIMITED,         1.75,         1.78,         1.78,         1.72,         1.74,                  2424468.93,1378293,N, ,1441,         3.72,         1.59
N,ESTER INDUSTRIES LTD,       110.56,       110.60,       112.98,       110.60,       112.05,                  8296169.50,74012,N, ,1260,       175.00,       102.99
N,ETHOS LIMITED,      2863.70,      2878.80,      2905.20,      2860.00,      2900.00,                111607405.80,38617,N, ,2638,      3330.15,      2000.00
N,EMKAY TOOLS LIMITED,       840.05,       840.05,       845.05,       840.05,       845.05,                   504840.00,600,N, ,3,      1235.00,       721.10
N,EMERALD TYRE MANUF LTD,       118.00,       117.05,       120.00,       116.30,       116.60,                  1268220.00,10800,N, ,9,       198.95,        96.10
N,EUREKA FORBES LIMITED,       565.85,       567.70,       567.70,       560.10,       565.80,                 25944236.40,45989,N, ,3614,       655.50,       461.50
N,EURO PANEL PRODUCTS LTD,       207.90,       212.15,       212.15,       206.00,       207.11,                   731965.99,3522,N, ,244,       254.50,       144.85
N,EURO PRATIK SALES LIMITED,       299.40,       300.00,       304.50,       298.00,       303.21,                108789897.15,360920,N, ,10880,       305.70,       225.00
N,EUROTEX INDUSTRIES LTD,        13.96,        14.24,        16.75,        13.85,        15.60,                   155221.52,9972,N, ,76,        19.08,         9.65
N,EVEREADY INDS. IND.  LTD.,       381.85,       381.85,       389.90,       380.00,       387.60,                 68863025.35,177901,N, ,2883,       475.20,       272.30
N,EVEREST INDUSTRIES LTD,       596.05,       599.20,       618.25,       596.65,       612.50,                  5082136.35,8365,N, ,926,      1189.95,       420.00
N,EXCEL INDUSTRIES LTD,      1131.20,      1120.00,      1148.40,      1118.00,      1128.30,                  7888035.60,6978,N, ,902,      1760.00,       799.10
N,EXCELLENT WIRES N PACK L,        43.65,        43.60,        43.60,        43.60,        43.60,                    69760.00,1600,N, ,1,        76.00,        42.00
N,EXICOM TELE SYSTEMS LTD,       139.02,       138.50,       140.40,       138.49,       139.61,                 27061872.54,194039,N, ,2397,       375.00,       130.37
N,EXIDE INDUSTRIES LTD,       380.70,       380.00,       386.95,       379.75,       384.60,                873295161.85,2270512,N, ,25637,       474.95,       328.00
N,EXPLEO SOLUTIONS LIMITED,      1020.25,      1029.00,      1029.00,      1001.50,      1019.05,                  4528002.10,4464,N, ,715,      1567.45,       735.35
N,EXXARO TILES LIMITED,         7.39,         7.30,         7.55,         7.30,         7.49,                  1494389.90,200109,N, ,556,       116.00,         5.45
N,FABTECH TECHNOLOGIES LTD,       255.41,       257.00,       261.00,       235.50,       239.71,                567695482.88,2299937,N, ,21224,       262.80,       173.28
N,FACT LTD,       898.95,       901.65,       916.60,       901.65,       907.00,                163061909.60,179156,N, ,11317,      1112.00,       565.00
N,FAIRCHEM ORGANICS LIMITED,       750.50,       752.00,       758.95,       745.00,       747.95,                  5078768.25,6784,N, ,738,      1307.00,       745.00
N,FALCON TECHNOPROJ IND LTD,        17.55,        17.60,        18.50,        17.60,        18.40,                   109680.00,6000,N, ,5,        63.95,        14.85
N,FAZE THREE LIMITED,       511.20,       514.40,       522.95,       504.00,       509.05,                 28170822.55,55062,N, ,2735,       747.95,       317.75
N,FINEOTEX CHEMICAL LIMITED,       255.41,       257.41,       257.41,       244.10,       249.42,                144211603.08,573842,N, ,11684,       383.90,       207.00
N,FCS SOFTWARE SOLN. LTD.,         2.26,         2.25,         2.30,         2.23,         2.27,                  8763665.53,3888242,N, ,2317,         4.12,         2.08
N,FDC LIMITED,       432.05,       430.05,       443.25,       430.05,       440.35,                 44663934.75,101725,N, ,5423,       556.00,       366.25
N,FEDERAL BANK LTD,       235.78,       236.20,       236.42,       233.30,       234.91,               1779320618.03,7589866,N, ,64448,       236.63,       172.66
N,FEDBANK FINANCIAL SER L,       142.94,       142.25,       144.97,       142.12,       142.92,                 90217101.85,629459,N, ,8077,       166.80,        80.00
N,FELIX INDUSTRIES LTD.,       179.50,       179.00,       179.40,       176.50,       177.15,                  3378675.00,19000,N, ,33,       236.00,       108.00
N,FIBERWEB INDIA LIMITED,        43.63,        43.90,        44.54,        43.05,        43.13,                  1835426.56,41975,N, ,823,        65.99,        34.80
N,FIDEL SOFTECH LIMITED,       170.00,       174.50,       175.00,       150.00,       172.50,                  3544100.00,21000,N, ,21,       234.00,       109.00
N,FIEM INDUSTRIES LIMITED,      2102.80,      2112.00,      2113.90,      2084.40,      2106.30,                 84820121.90,40402,N, ,5760,      2275.00,      1255.10
N,FILATEX INDIA LTD,        61.41,        62.00,        64.75,        61.10,        64.40,                272468433.91,4311302,N, ,14563,        73.39,        34.00
N,FILATEX FASHIONS LIMITED,         0.50,         0.51,         0.51,         0.49,         0.50,                 25755958.21,51238074,N, ,4580,         1.02,         0.42
N,FINOLEX CABLES LTD,       785.50,       789.50,       797.15,       784.00,       795.10,                262360584.20,331413,N, ,32789,      1342.75,       779.80
N,FINE ORGANIC IND. LTD.,      4510.20,      4490.00,      4535.10,      4472.00,      4484.30,                 27664358.00,6158,N, ,2445,      5494.00,      3407.00
N,FINKURVE FINANCIAL SERV L,       116.01,       117.90,       117.90,       115.02,       115.30,                   901422.55,7760,N, ,412,       134.90,       105.00
