date_issued,symbol,sector,company,signal,setup_class,investment_score,technical_score,rsi,supertrend_state,price_at_issue,entry_low,entry_high,stop_loss,target_1,target_2,regime_at_issue,fno_pcr,fno_oi_change_5d,fno_buildup,fno_signal,date_resolved,price_at_resolution,return_pct,hit_target,hit_stop,action_bucket,action_reason,fii_flow_signal,insider_alert,insider_score,insider_detail
2026-06-11,KERNEX,Defence & Aerospace,KERNEX,BUY,NEUTRAL,92.62,87.55,83.5,BULLISH,1893.7,1874.76,1931.57,1762.27,1980.0,2155.97,ROTATION,,,,,,,,,,WATCHLIST,Mixed setup; wait for cleaner confirmation.,DII_ABSORBING,,,
2026-06-11,RAIN,Chemicals & Specialty,RAIN,BUY,NEUTRAL,91.14,92.23,72.44,BULLISH,194.69,192.74,198.58,181.18,209.68,221.65,ROTATION,,,,,,,,,,WATCHLIST,Mixed setup; wait for cleaner confirmation.,DII_ABSORBING,,,
2026-06-11,LAURUSLABS,Pharma & Healthcare,LAURUSLABS,BUY,NEUTRAL,91.1,96.84,57.44,BULLISH,1390.8,1376.89,1418.62,1351.98,1457.0,1439.17,ROTATION,1.0906,1.1973,NEUTRAL,NEUTRAL,,,,,,WATCHLIST,Mixed setup; wait for cleaner confirmation.,DII_ABSORBING,,,
2026-06-11,PARAS,Defence & Aerospace,PARAS,BUY,NEUTRAL,90.03,90.62,73.78,BULLISH,989.1,979.21,1008.88,920.46,1066.75,1126.09,ROTATION,,,,,,,,,,WATCHLIST,Mixed setup; wait for cleaner confirmation.,DII_ABSORBING,,,
2026-06-11,PREMIERENE,Defence & Aerospace,PREMIERENE,HOLD,NEUTRAL,88.25,83.36,60.2,BULLISH,1058.0,1047.42,1079.16,985.58,1103.9,1202.02,ROTATION,0.4858,-1.2495,NEUTRAL,NEUTRAL,,,,,,WATCHLIST,Mixed setup; wait for cleaner confirmation.,DII_ABSORBING,,,
2026-06-11,MBAPL,Metals & Mining,MBAPL,BUY,NEUTRAL,88.02,94.12,55.79,BULLISH,559.5,553.9,569.49,520.67,572.35,636.99,ROTATION,,,,,,,,,,WATCHLIST,Mixed setup; wait for cleaner confirmation.,DII_ABSORBING,,,
2026-06-11,SHILPAMED,Pharma & Healthcare,SHILPAMED,HOLD,NEUTRAL,87.6,79.92,67.78,BULLISH,538.85,533.46,549.63,501.45,581.0,613.48,ROTATION,,,,,,,,,,WATCHLIST,Mixed setup; wait for cleaner confirmation.,DII_ABSORBING,,,
2026-06-11,ADANIGREEN,Energy - Power,Adani Green Energy Limited,BUY,NEUTRAL,85.67,98.92,60.36,BULLISH,1454.5,1439.96,1483.59,1353.56,1544.8,1655.95,ROTATION,0.6431,0.3898,NEUTRAL,NEUTRAL,,,,,,WATCHLIST,Mixed setup; wait for cleaner confirmation.,DII_ABSORBING,,,
2026-06-11,RRKABEL,Defence & Aerospace,RRKABEL,BUY,NEUTRAL,85.38,95.12,66.34,BULLISH,2128.1,2106.82,2170.66,1980.41,2239.8,2422.84,ROTATION,,,,,,,,,,WATCHLIST,Mixed setup; wait for cleaner confirmation.,DII_ABSORBING,,,
2026-06-11,GLAND,Pharma & Healthcare,GLAND,HOLD,NEUTRAL,82.44,76.82,46.87,BULLISH,2306.5,2283.44,2352.63,2146.43,2396.0,2625.96,ROTATION,,,,,,,,,,WATCHLIST,Mixed setup; wait for cleaner confirmation.,DII_ABSORBING,,,
2026-06-11,ASTERDM,Pharma & Healthcare,Aster DM Healthcare Limited,BUY,NEUTRAL,82.12,93.03,67.87,BULLISH,813.75,805.61,820.78,757.27,824.9,926.45,ROTATION,,,,,,,,,,BREAKOUT_WATCH,Near high/base setup; wait for price and volume breakout confirmation.,DII_ABSORBING,,,
2026-06-11,AEROFLEX,Defence & Aerospace,AEROFLEX,BUY,NEUTRAL,81.41,97.13,57.01,BULLISH,408.55,404.46,416.72,380.19,446.05,465.13,ROTATION,,,,,,,,,,WATCHLIST,Mixed setup; wait for cleaner confirmation.,DII_ABSORBING,,,
2026-06-11,SUNFLAG,Metals & Mining,SUNFLAG,BUY,WEAK_TREND,81.07,87.18,41.25,BEARISH,335.2,331.85,341.9,418.96,427.2,114.07,ROTATION,,,,,,,,,,AVOID,Weak trend or sell signal; avoid fresh exposure until repaired.,DII_ABSORBING,,,
2026-06-11,NEOGEN,Chemicals & Specialty,NEOGEN,HOLD,NEUTRAL,80.76,71.26,85.96,BULLISH,2028.7,2008.41,2025.62,1887.91,2035.8,2309.67,ROTATION,,,,,,,,,,BREAKOUT_WATCH,Near high/base setup; wait for price and volume breakout confirmation.,DII_ABSORBING,,,
2026-06-11,SAILIFE,Metals & Mining,SAILIFE,BUY,NEUTRAL,79.97,93.09,56.31,BULLISH,1181.2,1169.39,1204.82,1099.23,1239.5,1344.8,ROTATION,,,,,,,,,,WATCHLIST,Mixed setup; wait for cleaner confirmation.,DII_ABSORBING,,,
2026-06-11,EMCURE,Pharma & Healthcare,EMCURE,BUY,NEUTRAL,77.19,85.93,40.31,BULLISH,1683.3,1666.47,1716.97,1619.65,1818.0,1783.53,ROTATION,,,,,,,,,,WATCHLIST,Mixed setup; wait for cleaner confirmation.,DII_ABSORBING,,,
2026-06-11,DATAPATTNS,Defence & Aerospace,DATAPATTNS,BUY,NEUTRAL,77.11,94.55,57.56,BULLISH,4205.0,4162.95,4289.1,3913.17,4722.0,4787.39,ROTATION,,,,,,,,,,WATCHLIST,Mixed setup; wait for cleaner confirmation.,DII_ABSORBING,,,
2026-06-11,AZAD,Defence & Aerospace,AZAD,BUY,WEAK_TREND,74.15,95.15,56.12,BEARISH,2105.7,2084.64,2147.81,2278.02,2291.3,1601.19,ROTATION,,,,,,,,,,AVOID,Weak trend or sell signal; avoid fresh exposure until repaired.,DII_ABSORBING,,,
2026-06-11,ADANIPOWER,Energy - Power,Adani Power Limited,BUY,WEAK_TREND,71.87,91.58,47.49,BEARISH,215.51,213.35,219.82,244.56,254.2,135.31,ROTATION,0.5376,1.9078,NEUTRAL,NEUTRAL,,,,,,AVOID,Weak trend or sell signal; avoid fresh exposure until repaired.,DII_ABSORBING,,,
2026-06-11,NAVINFLUOR,Chemicals & Specialty,NAVINFLUOR,BUY,NEUTRAL,71.36,89.14,51.29,BULLISH,7157.0,7085.43,7300.14,6775.35,7525.0,7860.63,ROTATION,,,,,,,,,,WATCHLIST,Mixed setup; wait for cleaner confirmation.,DII_ABSORBING,,,
2026-06-11,NUVAMA,Media & Entertainment,NUVAMA,HOLD,NEUTRAL,70.98,69.59,52.33,BULLISH,1510.2,1495.1,1540.4,1442.14,1600.0,1627.5,ROTATION,0.4809,7.2695,SHORT_BUILDUP,BEAR,,,,,,WATCHLIST,Mixed setup; wait for cleaner confirmation.,DII_ABSORBING,,,
2026-06-11,AUROPHARMA,Pharma & Healthcare,Aurobindo Pharma Limited,BUY,WEAK_TREND,68.96,81.17,30.28,BEARISH,1464.1,1449.46,1493.38,1551.46,1550.0,1194.46,ROTATION,0.5616,-0.3105,NEUTRAL,NEUTRAL,,,,,,AVOID,Weak trend or sell signal; avoid fresh exposure until repaired.,DII_ABSORBING,,,
2026-06-11,JSWSTEEL,Metals & Mining,JSW Steel Limited,BUY,NEUTRAL,68.85,86.61,50.3,BULLISH,1282.3,1269.48,1307.95,1235.24,1328.0,1355.08,ROTATION,0.696,-0.5677,NEUTRAL,NEUTRAL,,,,,,WATCHLIST,Mixed setup; wait for cleaner confirmation.,DII_ABSORBING,,,
2026-06-11,NSLNISP,Metals & Mining,NMDC Steel Limited,HOLD,NEUTRAL,67.03,76.19,52.79,BULLISH,45.51,45.05,46.42,44.9,53.75,45.42,ROTATION,,,,,,,,,,WATCHLIST,Mixed setup; wait for cleaner confirmation.,DII_ABSORBING,,,
2026-06-11,JSWENERGY,Energy - Power,JSWENERGY,HOLD,NEUTRAL,67.02,74.77,51.43,BULLISH,552.25,546.73,563.29,550.16,617.35,538.17,ROTATION,0.4274,0.2628,NEUTRAL,NEUTRAL,,,,,,WATCHLIST,Mixed setup; wait for cleaner confirmation.,DII_ABSORBING,,,
2026-06-11,NMDC,Metals & Mining,NMDC Limited,BUY,NEUTRAL,66.96,88.97,50.61,BULLISH,88.47,87.59,90.24,87.01,97.49,89.03,ROTATION,0.4348,0.9254,NEUTRAL,NEUTRAL,,,,,,WATCHLIST,Mixed setup; wait for cleaner confirmation.,DII_ABSORBING,,,
2026-06-11,BELRISE,Defence & Aerospace,BELRISE,BUY,NEUTRAL,66.28,92.47,56.58,BULLISH,220.39,218.19,224.8,206.79,236.5,246.69,ROTATION,,,,,,,,,,WATCHLIST,Mixed setup; wait for cleaner confirmation.,DII_ABSORBING,,,
2026-06-11,ASTRAMICRO,Defence & Aerospace,ASTRAMICRO,BUY,NEUTRAL,74.2,68.0,69.6,BULLISH,1396.3,1382.34,1424.23,1299.4,1478.8,1589.69,ROTATION,,,,,,,,,,WATCHLIST,Mixed setup; wait for cleaner confirmation.,DII_ABSORBING,,,
2026-06-11,THYROCARE,Pharma & Healthcare,THYROCARE,HOLD,NEUTRAL,62.11,49.3,67.8,BULLISH,519.4,514.21,529.79,486.84,578.25,582.62,ROTATION,,,,,,,,,,WATCHLIST,Mixed setup; wait for cleaner confirmation.,DII_ABSORBING,,,
2026-06-11,ZYDUSLIFE,Pharma & Healthcare,ZYDUSLIFE,BUY,NEUTRAL,60.84,52.7,76.3,BULLISH,1105.9,1094.84,1114.2,1029.15,1119.8,1259.07,ROTATION,0.6733,0.8055,NEUTRAL,NEUTRAL,,,,,,BREAKOUT_WATCH,Near high/base setup; wait for price and volume breakout confirmation.,DII_ABSORBING,,,
2026-06-11,MIDHANI,Defence & Aerospace,MIDHANI,HOLD,NEUTRAL,56.65,48.0,56.5,BULLISH,422.05,417.83,430.49,392.76,454.8,480.5,ROTATION,,,,,,,,,,WATCHLIST,Mixed setup; wait for cleaner confirmation.,DII_ABSORBING,,,
2026-06-11,VEDL,Metals & Mining,Vedanta Limited,HOLD,WEAK_TREND,50.34,46.7,36.2,BEARISH,304.9,301.85,311.0,338.18,360.0,211.03,ROTATION,0.425,2.7281,NEUTRAL,NEUTRAL,,,,,,AVOID,Weak trend or sell signal; avoid fresh exposure until repaired.,DII_ABSORBING,,,
2026-06-11,J&KBANK,Banking - PSU,J&KBANK,BUY,NEUTRAL,66.81,64.0,70.7,BULLISH,153.07,151.54,156.13,142.45,158.4,174.27,ROTATION,,,,,,,,,,WATCHLIST,Mixed setup; wait for cleaner confirmation.,DII_ABSORBING,,,
2026-06-11,BANDHANBNK,Banking - Private,BANDHANBNK,BUY,NEUTRAL,66.33,65.3,53.3,BULLISH,193.9,191.96,197.78,191.41,212.48,193.35,ROTATION,0.5433,-1.1171,NEUTRAL,NEUTRAL,,,,,,WATCHLIST,Mixed setup; wait for cleaner confirmation.,DII_ABSORBING,,,
2026-06-11,RBLBANK,Banking - Private,RBL Bank Limited,BUY,NEUTRAL,62.58,70.0,70.2,BULLISH,359.1,355.51,361.09,334.18,362.9,408.84,ROTATION,0.5362,-1.6082,NEUTRAL,NEUTRAL,,,,,,BREAKOUT_WATCH,Near high/base setup; wait for price and volume breakout confirmation.,DII_ABSORBING,,,
2026-06-11,ANGELONE,Capital Markets,ANGELONE,HOLD,NEUTRAL,61.74,54.0,39.3,BULLISH,323.75,320.51,330.22,311.67,351.0,342.6,ROTATION,0.6035,3.8928,NEUTRAL,NEUTRAL,,,,,,WATCHLIST,Mixed setup; wait for cleaner confirmation.,DII_ABSORBING,,,
2026-06-11,BSE,Capital Markets,BSE,HOLD,WEAK_TREND,57.29,56.7,37.2,BEARISH,3888.3,3849.42,3966.07,4358.0,4446.8,2577.97,ROTATION,0.5854,4.1278,NEUTRAL,NEUTRAL,,,,,,AVOID,Weak trend or sell signal; avoid fresh exposure until repaired.,DII_ABSORBING,,,
2026-06-11,KTKBANK,Banking - PSU,KTKBANK,HOLD,NEUTRAL,50.51,64.7,44.8,BULLISH,265.05,262.4,270.35,246.66,278.4,301.76,ROTATION,,,,,,,,,,WATCHLIST,Mixed setup; wait for cleaner confirmation.,DII_ABSORBING,,,
2026-06-11,AXISBANK,Banking - Private,Axis Bank Limited,HOLD,NEUTRAL,48.88,52.0,65.5,BULLISH,1317.3,1304.13,1319.87,1236.61,1326.5,1472.93,ROTATION,0.6756,0.0593,NEUTRAL,NEUTRAL,,,,,,WATCHLIST,Mixed setup; wait for cleaner confirmation.,DII_ABSORBING,,,
2026-06-11,FEDERALBNK,Banking - Private,Federal Bank Limited,HOLD,NEUTRAL,48.3,56.7,80.4,BULLISH,309.75,306.65,315.12,288.25,316.7,352.65,ROTATION,0.8619,-1.1493,NEUTRAL,NEUTRAL,,,,,,WATCHLIST,Mixed setup; wait for cleaner confirmation.,DII_ABSORBING,,,
2026-06-11,INDUSINDBK,Banking - Private,INDUSINDBK,WEAK_HOLD,NEUTRAL,40.69,39.3,46.8,BULLISH,888.95,880.06,906.73,873.21,940.2,897.18,ROTATION,0.8526,-0.0554,NEUTRAL,NEUTRAL,,,,,,WATCHLIST,Mixed setup; wait for cleaner confirmation.,DII_ABSORBING,,,
2026-06-12,BANDHANBNK,Banking - Private,BANDHANBNK,STRONG_BUY,NEUTRAL,90.82,76.7,59.9,BULLISH,204.6,202.55,208.69,191.41,212.48,230.41,ROTATION,0.5936,2.5636,NEUTRAL,NEUTRAL,,,,,,WATCHLIST,Mixed setup; wait for cleaner confirmation.,DII_ABSORBING,,,
2026-06-12,J&KBANK,Banking - PSU,J&KBANK,BUY,NEUTRAL,85.59,69.3,74.3,BULLISH,157.4,155.83,157.61,146.48,158.4,179.2,ROTATION,,,,,,,,,,BREAKOUT_WATCH,Near high/base setup; wait for price and volume breakout confirmation.,DII_ABSORBING,,,
2026-06-12,ANGELONE,Capital Markets,ANGELONE,BUY,NEUTRAL,81.15,71.3,50.1,BULLISH,339.5,336.1,346.29,315.93,351.0,386.52,ROTATION,0.6807,3.7932,NEUTRAL,NEUTRAL,,,,,,WATCHLIST,Mixed setup; wait for cleaner confirmation.,DII_ABSORBING,,,
2026-06-12,NUVAMA,Media & Entertainment,NUVAMA,BUY,NEUTRAL,73.76,54.7,67.9,BULLISH,1588.1,1572.22,1592.0,1477.89,1600.0,1808.05,ROTATION,0.7041,11.8017,LONG_BUILDUP,MILD_BULL,,,,,,BREAKOUT_WATCH,Near high/base setup; wait for price and volume breakout confirmation.,DII_ABSORBING,,,
2026-06-12,SANSERA,EV & Auto Ancillaries,SANSERA,BUY,NEUTRAL,71.95,66.0,54.1,BULLISH,2914.2,2885.06,2972.48,2711.96,2995.0,3317.82,ROTATION,,,,,,,,,,WATCHLIST,Mixed setup; wait for cleaner confirmation.,DII_ABSORBING,,,
2026-06-12,ATHERENERG,EV & Auto Ancillaries,Ather Energy Limited,BUY,NEUTRAL,71.78,64.7,70.2,BULLISH,1028.7,1018.41,1049.27,957.31,1069.0,1171.17,ROTATION,,,,,,,,,,WATCHLIST,Mixed setup; wait for cleaner confirmation.,DII_ABSORBING,,,
2026-06-12,RBLBANK,Banking - Private,RBL Bank Limited,BUY,NEUTRAL,71.42,76.0,70.7,BULLISH,365.85,362.19,364.57,340.46,366.4,416.52,ROTATION,0.5718,0.5483,NEUTRAL,NEUTRAL,,,,,,BREAKOUT_WATCH,Near high/base setup; wait for price and volume breakout confirmation.,DII_ABSORBING,,,
2026-06-12,BSE,Capital Markets,BSE,BUY,WEAK_TREND,71.39,63.3,44.2,BEARISH,4041.1,4000.69,4121.92,4358.0,4446.8,3107.42,ROTATION,0.6307,-1.7799,NEUTRAL,NEUTRAL,,,,,,AVOID,Weak trend or sell signal; avoid fresh exposure until repaired.,DII_ABSORBING,,,
2026-06-12,KTKBANK,Banking - PSU,KTKBANK,BUY,NEUTRAL,68.74,74.0,59.3,BULLISH,275.7,272.94,277.01,256.56,278.4,313.88,ROTATION,,,,,,,,,,BREAKOUT_WATCH,Near high/base setup; wait for price and volume breakout confirmation.,DII_ABSORBING,,,
2026-06-12,MOTHERSON,EV & Auto Ancillaries,MOTHERSON,HOLD,NEUTRAL,64.1,62.7,60.1,BULLISH,143.4,141.97,146.27,133.45,151.77,163.27,ROTATION,0.6317,-1.5428,NEUTRAL,NEUTRAL,,,,,,WATCHLIST,Mixed setup; wait for cleaner confirmation.,DII_ABSORBING,,,
2026-06-12,ADANIPORTS,Infrastructure,Adani Ports and Special Economic Zone Limited,HOLD,NEUTRAL,62.79,59.3,54.8,BULLISH,1812.9,1794.77,1848.51,1717.75,1857.8,1987.32,ROTATION,0.5797,-0.095,NEUTRAL,NEUTRAL,,,,,,WATCHLIST,Mixed setup; wait for cleaner confirmation.,DII_ABSORBING,,,
2026-06-12,GRASIM,Infrastructure,GRASIM,HOLD,NEUTRAL,61.93,52.7,40.6,BULLISH,3105.5,3074.44,3167.61,2961.3,3197.5,3357.29,ROTATION,0.6982,0.3552,NEUTRAL,NEUTRAL,,,,,,WATCHLIST,Mixed setup; wait for cleaner confirmation.,DII_ABSORBING,,,
2026-06-12,WELSPUNLIV,Infrastructure,WELSPUNLIV,HOLD,NEUTRAL,61.6,52.7,48.8,BULLISH,138.54,137.15,141.31,131.11,146.0,152.25,ROTATION,,,,,,,,,,WATCHLIST,Mixed setup; wait for cleaner confirmation.,DII_ABSORBING,,,
2026-06-12,FEDERALBNK,Banking - Private,Federal Bank Limited,HOLD,NEUTRAL,60.1,63.3,81.5,BULLISH,315.7,312.54,315.12,293.79,316.7,359.42,ROTATION,0.83,-1.6961,NEUTRAL,NEUTRAL,,,,,,BREAKOUT_WATCH,Near high/base setup; wait for price and volume breakout confirmation.,DII_ABSORBING,,,
2026-06-12,INDUSINDBK,Banking - Private,INDUSINDBK,HOLD,NEUTRAL,58.82,58.0,51.9,BULLISH,917.35,908.18,935.5,873.21,940.2,995.6,ROTATION,1.0322,0.1425,NEUTRAL,NEUTRAL,,,,,,WATCHLIST,Mixed setup; wait for cleaner confirmation.,DII_ABSORBING,,,
2026-06-12,AUBANK,Banking - Private,AUBANK,BUY,WEAK_TREND,58.69,73.3,58.9,BEARISH,1015.5,1005.34,1019.88,1036.92,1025.0,926.39,ROTATION,0.7588,-1.1808,NEUTRAL,NEUTRAL,,,,,,AVOID,Weak trend or sell signal; avoid fresh exposure until repaired.,DII_ABSORBING,,,
2026-06-12,TIINDIA,EV & Auto Ancillaries,TIINDIA,BUY,NEUTRAL,57.68,62.7,56.9,BULLISH,3141.8,3110.38,3204.64,2923.76,3250.0,3576.94,ROTATION,0.5637,-1.4308,NEUTRAL,NEUTRAL,,,,,,WATCHLIST,Mixed setup; wait for cleaner confirmation.,DII_ABSORBING,,,
2026-06-12,AXISBANK,Banking - Private,Axis Bank Limited,HOLD,NEUTRAL,55.92,60.0,66.7,BULLISH,1356.3,1342.74,1332.8,1262.18,1339.5,1544.15,ROTATION,0.7637,-0.2909,NEUTRAL,NEUTRAL,,,,,,WATCHLIST,Mixed setup; wait for cleaner confirmation.,DII_ABSORBING,,,
2026-06-12,SONACOMS,EV & Auto Ancillaries,SONACOMS,HOLD,NEUTRAL,55.0,56.0,49.7,BULLISH,593.05,587.12,604.91,560.99,621.8,652.44,ROTATION,0.6544,0.5036,NEUTRAL,NEUTRAL,,,,,,WATCHLIST,Mixed setup; wait for cleaner confirmation.,DII_ABSORBING,,,
2026-06-12,TRUALT,Infrastructure,TRUALT,HOLD,NEUTRAL,54.63,52.0,52.7,BULLISH,501.25,496.24,511.28,466.47,542.0,570.68,ROTATION,,,,,,,,,,WATCHLIST,Mixed setup; wait for cleaner confirmation.,DII_ABSORBING,,,
2026-06-12,LT,Infrastructure,LT,HOLD,WEAK_TREND,50.75,57.3,59.3,BEARISH,4049.3,4008.81,4107.36,4109.65,4128.0,3756.71,ROTATION,0.7065,-1.0201,NEUTRAL,NEUTRAL,,,,,,AVOID,Weak trend or sell signal; avoid fresh exposure until repaired.,DII_ABSORBING,,,
2026-06-16,BANDHANBNK,Banking - Private,BANDHANBNK,STRONG_BUY,NEUTRAL,98.53,81.3,62.8,BULLISH,208.53,206.44,211.42,194.05,212.48,237.41,ROTATION,0.5723,-1.133,NEUTRAL,NEUTRAL,,,,,,BREAKOUT_WATCH,Near high/base setup; wait for price and volume breakout confirmation.,DII_ABSORBING,,,
2026-06-16,J&KBANK,Banking - PSU,J&KBANK,BUY,NEUTRAL,88.95,73.3,75.5,BULLISH,162.54,160.91,158.04,151.26,158.83,185.05,ROTATION,,,,,,,,,,BREAKOUT_WATCH,Near high/base setup; wait for price and volume breakout confirmation.,DII_ABSORBING,,,
2026-06-16,ANGELONE,Capital Markets,ANGELONE,BUY,NEUTRAL,85.67,75.3,53.1,BULLISH,345.7,342.24,349.24,321.71,351.0,393.58,ROTATION,0.7222,3.4875,NEUTRAL,NEUTRAL,,,,,,BREAKOUT_WATCH,Near high/base setup; wait for price and volume breakout confirmation.,DII_ABSORBING,,,
2026-06-16,CRAFTSMAN,EV & Auto Ancillaries,CRAFTSMAN,BUY,NEUTRAL,82.8,80.0,62.8,BULLISH,9300.0,9207.0,9253.5,8654.58,9300.0,10588.05,ROTATION,,,,,,,,,,BREAKOUT_WATCH,Near high/base setup; wait for price and volume breakout confirmation.,DII_ABSORBING,,,
2026-06-16,MOTHERSON,EV & Auto Ancillaries,MOTHERSON,BUY,NEUTRAL,77.98,74.7,65.2,BULLISH,148.02,146.54,150.98,137.75,151.77,168.52,ROTATION,0.6791,1.368,NEUTRAL,NEUTRAL,,,,,,WATCHLIST,Mixed setup; wait for cleaner confirmation.,DII_ABSORBING,,,
2026-06-16,PHOENIXLTD,Realty,PHOENIXLTD,BUY,NEUTRAL,77.31,74.0,55.7,BULLISH,1883.3,1864.47,1810.2,1752.6,1819.3,2144.14,ROTATION,0.6734,3.2641,NEUTRAL,NEUTRAL,,,,,,WATCHLIST,Mixed setup; wait for cleaner confirmation.,DII_ABSORBING,,,
2026-06-16,BHARATFORG,EV & Auto Ancillaries,BHARATFORG,BUY,LEADER_BREAKOUT,76.0,74.0,66.4,BULLISH,2014.0,1993.86,1978.56,1874.23,1988.5,2292.94,ROTATION,0.7437,1.2921,NEUTRAL,NEUTRAL,,,,,,BUY_WATCH,High-quality breakout with bullish trend and acceptable momentum.,DII_ABSORBING,,,
2026-06-16,BSE,Capital Markets,BSE,BUY,WEAK_TREND,75.46,74.0,43.6,BEARISH,4098.7,4057.71,4180.67,4358.0,4446.8,3306.98,ROTATION,0.6162,-6.4821,SHORT_COVERING,NEUTRAL,,,,,,AVOID,Weak trend or sell signal; avoid fresh exposure until repaired.,DII_ABSORBING,,,
2026-06-16,WELSPUNLIV,Infrastructure,WELSPUNLIV,BUY,NEUTRAL,74.77,72.7,59.7,BULLISH,145.0,143.55,145.27,134.94,146.0,165.08,ROTATION,,,,,,,,,,WATCHLIST,Mixed setup; wait for cleaner confirmation.,DII_ABSORBING,,,
2026-06-16,GRASIM,Infrastructure,GRASIM,BUY,NEUTRAL,74.12,63.3,48.8,BULLISH,3145.4,3113.95,3181.51,2979.54,3197.5,3449.97,ROTATION,0.6782,-1.6459,NEUTRAL,NEUTRAL,,,,,,WATCHLIST,Mixed setup; wait for cleaner confirmation.,DII_ABSORBING,,,
2026-06-16,ATHERENERG,EV & Auto Ancillaries,Ather Energy Limited,BUY,NEUTRAL,73.76,66.0,66.5,BULLISH,1003.0,992.97,1023.06,933.39,1069.0,1141.92,ROTATION,,,,,,,,,,WATCHLIST,Mixed setup; wait for cleaner confirmation.,DII_ABSORBING,,,
2026-06-16,SANSERA,EV & Auto Ancillaries,SANSERA,HOLD,NEUTRAL,70.03,59.3,52.5,BULLISH,2885.5,2856.64,2943.21,2685.24,2995.0,3285.14,ROTATION,,,,,,,,,,BREAKOUT_WATCH,Near high/base setup; wait for price and volume breakout confirmation.,DII_ABSORBING,,,
2026-06-16,RBLBANK,Banking - Private,RBL Bank Limited,HOLD,NEUTRAL,68.35,74.7,69.8,BULLISH,367.25,363.58,366.61,341.77,368.45,418.12,ROTATION,0.7125,-2.7478,NEUTRAL,NEUTRAL,,,,,,BREAKOUT_WATCH,Near high/base setup; wait for price and volume breakout confirmation.,DII_ABSORBING,,,
2026-06-16,LT,Infrastructure,LT,HOLD,LEADER_BREAKOUT,68.33,52.7,60.2,BULLISH,4194.7,4152.75,4107.36,3903.58,4128.0,4775.66,ROTATION,0.7407,-1.3812,NEUTRAL,NEUTRAL,,,,,,WATCHLIST,Mixed setup; wait for cleaner confirmation.,DII_ABSORBING,,,
2026-06-16,FIEMIND,EV & Auto Ancillaries,FIEMIND,BUY,NEUTRAL,66.12,76.0,59.8,BULLISH,2389.1,2365.21,2367.1,2223.3,2379.0,2719.99,ROTATION,,,,,,,,,,BREAKOUT_WATCH,Near high/base setup; wait for price and volume breakout confirmation.,DII_ABSORBING,,,
2026-06-16,LTF,Infrastructure,L&T Finance Holdings Limited,HOLD,NEUTRAL,61.8,56.0,58.0,BULLISH,293.15,290.22,287.95,272.81,289.4,333.75,ROTATION,0.7921,-2.783,NEUTRAL,NEUTRAL,,,,,,BREAKOUT_WATCH,Near high/base setup; wait for price and volume breakout confirmation.,DII_ABSORBING,,,
2026-06-16,FEDERALBNK,Banking - Private,Federal Bank Limited,HOLD,NEUTRAL,58.39,56.7,81.3,BULLISH,318.5,315.32,316.76,296.4,318.35,362.62,ROTATION,0.8573,-3.4958,NEUTRAL,NEUTRAL,,,,,,BREAKOUT_WATCH,Near high/base setup; wait for price and volume breakout confirmation.,DII_ABSORBING,,,
2026-06-16,PNBHOUSING,Banking - PSU,PNBHOUSING,HOLD,WEAK_TREND,58.0,52.7,36.9,BEARISH,1011.4,1001.29,1031.63,1066.7,1105.0,837.76,ROTATION,0.5404,-1.1673,NEUTRAL,NEUTRAL,,,,,,AVOID,Weak trend or sell signal; avoid fresh exposure until repaired.,DII_ABSORBING,,,
2026-06-16,KTKBANK,Banking - PSU,KTKBANK,HOLD,NEUTRAL,57.36,64.7,56.7,BULLISH,278.4,275.62,277.01,259.08,278.4,316.96,ROTATION,,,,,,,,,,WATCHLIST,Mixed setup; wait for cleaner confirmation.,DII_ABSORBING,,,
2026-06-16,INDUSINDBK,Banking - Private,INDUSINDBK,HOLD,NEUTRAL,56.65,50.0,51.9,BULLISH,925.15,915.9,935.5,873.21,940.2,1022.62,ROTATION,0.9635,0.6106,NEUTRAL,NEUTRAL,,,,,,WATCHLIST,Mixed setup; wait for cleaner confirmation.,DII_ABSORBING,,,
2026-06-16,TRUALT,Infrastructure,TRUALT,HOLD,NEUTRAL,52.29,46.0,53.8,BULLISH,496.0,491.04,505.92,461.58,542.0,564.7,ROTATION,,,,,,,,,,WATCHLIST,Mixed setup; wait for cleaner confirmation.,DII_ABSORBING,,,
2026-06-16,AXISBANK,Banking - Private,Axis Bank Limited,WEAK_HOLD,NEUTRAL,50.38,49.3,64.3,BULLISH,1363.2,1349.57,1351.71,1282.06,1358.5,1518.35,ROTATION,0.7805,-4.0187,NEUTRAL,NEUTRAL,,,,,,WATCHLIST,Mixed setup; wait for cleaner confirmation.,DII_ABSORBING,,,
2026-06-16,AUBANK,Banking - Private,AUBANK,WEAK_HOLD,WEAK_TREND,45.08,52.0,58.2,BEARISH,1012.7,1002.57,1019.88,1036.92,1025.0,916.7,ROTATION,0.8577,-0.1121,NEUTRAL,NEUTRAL,,,,,,AVOID,Weak trend or sell signal; avoid fresh exposure until repaired.,DII_ABSORBING,,,
2026-06-16,STARHEALTH,Infrastructure,STARHEALTH,HOLD,WEAK_TREND,42.08,50.0,53.3,BEARISH,524.5,519.26,534.99,536.85,539.45,475.29,ROTATION,,,,,,,,,,AVOID,Weak trend or sell signal; avoid fresh exposure until repaired.,DII_ABSORBING,,,
